Year_Reference,District,Neighborhood,Census_Section,Import_Euros
2016,Nou Barris,la Prosperitat,89,14858
2016,Nou Barris,la Prosperitat,90,16146
2016,Nou Barris,la Prosperitat,91,15360
2016,Nou Barris,la Prosperitat,92,16166
2016,Nou Barris,la Prosperitat,93,14423
2016,Nou Barris,la Prosperitat,94,15953
2016,Nou Barris,la Prosperitat,95,18561
2016,Nou Barris,la Prosperitat,96,15343
2016,Nou Barris,la Prosperitat,97,14730
2016,Nou Barris,la Prosperitat,98,13744
2016,Nou Barris,la Prosperitat,99,14893
2016,Nou Barris,la Prosperitat,100,15258
2016,Nou Barris,la Prosperitat,101,15628
2016,Nou Barris,la Prosperitat,102,13598
2016,Nou Barris,la Trinitat Nova,103,10798
2016,Nou Barris,la Trinitat Nova,104,11785
2016,Nou Barris,la Trinitat Nova,105,11694
2016,Nou Barris,la Trinitat Nova,106,11606
2016,Nou Barris,la Trinitat Nova,107,12109
2016,Nou Barris,Torre Baró,108,10874
2016,Nou Barris,Torre Baró,109,9972
2016,Nou Barris,Ciutat Meridiana,110,8896
2016,Nou Barris,Ciutat Meridiana,111,10189
2016,Nou Barris,Ciutat Meridiana,112,10138
2016,Nou Barris,Ciutat Meridiana,113,10328
2016,Nou Barris,Ciutat Meridiana,114,11171
2016,Nou Barris,Ciutat Meridiana,115,10637
2016,Nou Barris,Vallbona,116,11511
2016,Nou Barris,la Guineueta,215,18212
2016,Sant Andreu,la Trinitat Vella,1,9500
2016,Sant Andreu,la Trinitat Vella,2,10949
2016,Sant Andreu,la Trinitat Vella,3,11107
2016,Sant Andreu,la Trinitat Vella,4,12324
2016,Sant Andreu,la Trinitat Vella,5,16633
2016,Sant Andreu,Baró de Viver,6,11469
2016,Sant Andreu,Baró de Viver,7,11372
2016,Sant Andreu,el Bon Pastor,8,23210
2016,Sant Andreu,el Bon Pastor,9,17180
2016,Sant Andreu,el Bon Pastor,10,15245
2016,Sant Andreu,el Bon Pastor,11,12469
2016,Sant Andreu,el Bon Pastor,13,11367
2016,Sant Andreu,el Bon Pastor,14,11973
2016,Sant Andreu,el Bon Pastor,15,13626
2016,Sant Andreu,Sant Andreu,16,20132
2016,Sant Andreu,Sant Andreu,17,19216
2016,Sant Andreu,Sant Andreu,18,18565
2016,Sant Andreu,Sant Andreu,19,20932
2016,Sant Andreu,Sant Andreu,20,20551
2016,Sant Andreu,Sant Andreu,21,21887
2016,Sant Andreu,Sant Andreu,22,22929
2016,Sant Andreu,Sant Andreu,23,21479
2016,Sant Andreu,Sant Andreu,24,20670
2016,Sant Andreu,Sant Andreu,25,20617
2016,Sant Andreu,Sant Andreu,26,21925
2016,Sant Andreu,Sant Andreu,27,21710
2016,Sant Andreu,Sant Andreu,28,24349
2016,Sant Andreu,Sant Andreu,29,19332
2016,Sant Andreu,Sant Andreu,30,21706
2016,Sant Andreu,Sant Andreu,31,22969
2016,Sant Andreu,Sant Andreu,32,16408
2016,Sant Andreu,Sant Andreu,33,19294
2016,Sant Andreu,Sant Andreu,34,17448
2016,Sant Andreu,Sant Andreu,35,18558
2016,Sant Andreu,Sant Andreu,36,20106
2016,Sant Andreu,Sant Andreu,37,16992
2016,Sant Andreu,Sant Andreu,38,21080
2016,Sant Andreu,Sant Andreu,39,20640
2016,Sant Andreu,Sant Andreu,40,20870
2016,Sant Andreu,Sant Andreu,41,19113
2016,Sant Andreu,Sant Andreu,42,21027
2016,Sant Andreu,Sant Andreu,43,18748
2016,Sant Andreu,Sant Andreu,44,20295
2016,Sant Andreu,Sant Andreu,45,19994
2016,Sant Andreu,Sant Andreu,46,21172
2016,Sant Andreu,Sant Andreu,47,22229
2016,Sant Andreu,Sant Andreu,48,19546
2016,Sant Andreu,Sant Andreu,49,19113
2016,Sant Andreu,Sant Andreu,50,21743
2016,Sant Andreu,Sant Andreu,51,20859
2016,Sant Andreu,Sant Andreu,52,19135
2016,Sant Andreu,Sant Andreu,53,22829
2016,Sant Andreu,Sant Andreu,54,21275
2016,Sant Andreu,la Sagrera,55,16874
2016,Sant Andreu,la Sagrera,56,19893
2016,Sant Andreu,la Sagrera,57,18390
2016,Sant Andreu,la Sagrera,58,20594
2016,Sant Andreu,la Sagrera,59,18664
2016,Sant Andreu,la Sagrera,60,18968
2016,Sant Andreu,la Sagrera,61,22245
2016,Sant Andreu,la Sagrera,62,18475
2016,Sant Andreu,la Sagrera,63,22043
2016,Sant Andreu,la Sagrera,64,20212
2016,Sant Andreu,la Sagrera,65,18935
2016,Sant Andreu,la Sagrera,66,21600
2016,Sant Andreu,la Sagrera,67,17399
2016,Sant Andreu,la Sagrera,68,21097
2016,Sant Andreu,la Sagrera,69,19123
2016,Sant Andreu,la Sagrera,70,14648
2016,Sant Andreu,la Sagrera,71,18316
2016,Sant Andreu,la Sagrera,72,15746
2016,Sant Andreu,la Sagrera,73,19761
2016,Sant Andreu,el Congrés i els Indians,74,18655
2016,Sant Andreu,el Congrés i els Indians,75,18329
2016,Sant Andreu,el Congrés i els Indians,76,17934
2016,Sant Andreu,el Congrés i els Indians,77,18275
2016,Sant Andreu,el Congrés i els Indians,78,18319
2016,Sant Andreu,el Congrés i els Indians,79,20048
2016,Sant Andreu,el Congrés i els Indians,80,19825
2016,Sant Andreu,el Congrés i els Indians,81,19388
2016,Sant Andreu,el Congrés i els Indians,82,19139
2016,Sant Andreu,Navas,83,19061
2016,Sant Andreu,Navas,84,22196
2016,Sant Andreu,Navas,85,18939
2016,Sant Andreu,Navas,86,18872
2016,Sant Andreu,Navas,87,21262
2016,Sant Andreu,Navas,88,17594
2016,Sant Andreu,Navas,89,18171
2016,Sant Andreu,Navas,90,18660
2016,Sant Andreu,Navas,91,19273
2016,Sant Andreu,Navas,92,19408
2016,Sant Andreu,Navas,93,19845
2016,Sant Andreu,Navas,94,19065
2016,Sant Andreu,Navas,95,19522
2016,Sant Andreu,la Sagrera,156,19214
2016,Sant Martí,el Camp de l'Arpa del Clot,1,17081
2016,Sant Martí,el Camp de l'Arpa del Clot,2,18715
2016,Sant Martí,el Camp de l'Arpa del Clot,3,19568
2016,Sant Martí,el Camp de l'Arpa del Clot,4,19337
2016,Sant Martí,el Camp de l'Arpa del Clot,5,21594
2016,Sant Martí,el Camp de l'Arpa del Clot,6,21096
2016,Sant Martí,el Camp de l'Arpa del Clot,7,26125
2016,Sant Martí,el Camp de l'Arpa del Clot,8,21520
2016,Sant Martí,el Camp de l'Arpa del Clot,9,22424
2016,Sant Martí,el Camp de l'Arpa del Clot,10,19984
2016,Sant Martí,el Camp de l'Arpa del Clot,11,21720
2016,Sant Martí,el Camp de l'Arpa del Clot,12,21469
2016,Sant Martí,el Camp de l'Arpa del Clot,13,19191
2016,Sant Martí,el Camp de l'Arpa del Clot,14,19318
2016,Sant Martí,el Camp de l'Arpa del Clot,15,20475
2016,Sant Martí,el Camp de l'Arpa del Clot,16,21773
2016,Sant Martí,el Camp de l'Arpa del Clot,17,19549
2016,Sant Martí,el Camp de l'Arpa del Clot,18,18878
2016,Sant Martí,el Camp de l'Arpa del Clot,19,19511
2016,Sant Martí,el Camp de l'Arpa del Clot,20,17702
2016,Sant Martí,el Camp de l'Arpa del Clot,21,16951
2016,Sant Martí,el Camp de l'Arpa del Clot,22,19726
2016,Sant Martí,el Camp de l'Arpa del Clot,23,18401
2016,Sant Martí,el Camp de l'Arpa del Clot,24,21042
2016,Sant Martí,el Camp de l'Arpa del Clot,25,18527
2016,Sant Martí,el Clot,26,20784
2016,Sant Martí,el Clot,27,20517
2016,Sant Martí,el Clot,28,19645
2016,Sant Martí,el Clot,29,17846
2016,Sant Martí,el Clot,30,19920
2016,Sant Martí,el Clot,31,19064
2016,Sant Martí,el Clot,32,20197
2016,Sant Martí,el Clot,33,23128
2016,Sant Martí,el Clot,34,18464
2016,Sant Martí,el Clot,35,21786
2016,Sant Martí,el Clot,36,22297
2016,Sant Martí,el Clot,37,16122
2016,Sant Martí,el Clot,38,19487
2016,Sant Martí,el Clot,39,17244
2016,Sant Martí,el Clot,40,19189
2016,Sant Martí,el Clot,41,20618
2016,Sant Martí,el Parc i la Llacuna del Poblenou,42,17517
2016,Sant Martí,el Parc i la Llacuna del Poblenou,43,17591
2016,Sant Martí,el Parc i la Llacuna del Poblenou,44,19835
2016,Sant Martí,el Parc i la Llacuna del Poblenou,45,22896
2016,Sant Martí,el Parc i la Llacuna del Poblenou,46,22462
2016,Sant Martí,el Parc i la Llacuna del Poblenou,47,21828
2016,Sant Martí,el Parc i la Llacuna del Poblenou,48,22492
2016,Sant Martí,el Parc i la Llacuna del Poblenou,49,21400
2016,Sant Martí,el Parc i la Llacuna del Poblenou,50,21969
2016,Sant Martí,la Vila Olímpica del Poblenou,51,23665
2016,Sant Martí,la Vila Olímpica del Poblenou,52,30798
2016,Sant Martí,la Vila Olímpica del Poblenou,53,31304
2016,Sant Martí,la Vila Olímpica del Poblenou,54,29879
2016,Sant Martí,la Vila Olímpica del Poblenou,55,35626
2016,Sant Martí,el Poblenou,56,16293
2016,Sant Martí,el Poblenou,57,18010
2016,Sant Martí,el Poblenou,58,17880
2016,Sant Martí,el Poblenou,59,21300
2016,Sant Martí,el Poblenou,60,18155
2016,Sant Martí,el Poblenou,61,22924
2016,Sant Martí,el Poblenou,62,23643
2016,Sant Martí,el Poblenou,63,21063
2016,Sant Martí,el Poblenou,64,21089
2016,Sant Martí,el Poblenou,65,21569
2016,Sant Martí,el Poblenou,66,21837
2016,Sant Martí,el Poblenou,67,28594
2016,Sant Martí,el Poblenou,68,25113
2016,Sant Martí,el Poblenou,69,21897
2016,Sant Martí,el Poblenou,70,18575
2016,Sant Martí,el Poblenou,71,23123
2016,Sant Martí,el Poblenou,72,20097
2016,Sant Martí,el Poblenou,73,17801
2016,Sant Martí,el Poblenou,74,18081
2016,Sant Martí,el Poblenou,75,18225
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,76,24514
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,77,25372
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,78,27744
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,79,22378
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,80,29649
2016,Sant Martí,el Besòs i el Maresme,81,14054
2016,Sant Martí,el Besòs i el Maresme,82,9101
2016,Sant Martí,el Besòs i el Maresme,83,8398
2016,Sant Martí,el Besòs i el Maresme,84,11338
2016,Sant Martí,el Besòs i el Maresme,85,10340
2016,Sant Martí,el Besòs i el Maresme,86,11615
2016,Sant Martí,el Besòs i el Maresme,87,12192
2016,Sant Martí,el Besòs i el Maresme,88,16633
2016,Sant Martí,el Besòs i el Maresme,89,11194
2016,Sant Martí,el Besòs i el Maresme,90,13464
2016,Sant Martí,el Besòs i el Maresme,91,14895
2016,Sant Martí,el Besòs i el Maresme,92,18357
2016,Sant Martí,el Besòs i el Maresme,93,19688
2016,Sant Martí,Provençals del Poblenou,94,23211
2016,Sant Martí,Provençals del Poblenou,95,16186
2016,Sant Martí,Provençals del Poblenou,96,22566
2016,Sant Martí,Provençals del Poblenou,97,22905
2016,Sant Martí,Provençals del Poblenou,98,19903
2016,Sant Martí,Provençals del Poblenou,99,14381
2016,Sant Martí,Provençals del Poblenou,100,16764
2016,Sant Martí,Provençals del Poblenou,101,17397
2016,Sant Martí,Provençals del Poblenou,102,16200
2016,Sant Martí,Provençals del Poblenou,103,18314
2016,Sant Martí,Provençals del Poblenou,104,20507
2016,Sant Martí,Sant Martí de Provençals,105,18637
2016,Sant Martí,Sant Martí de Provençals,106,18418
2016,Sant Martí,Sant Martí de Provençals,107,22519
2016,Sant Martí,Sant Martí de Provençals,108,17105
2016,Sant Martí,Sant Martí de Provençals,109,16639
2016,Sant Martí,Sant Martí de Provençals,110,16538
2016,Sant Martí,Sant Martí de Provençals,111,17229
2016,Sant Martí,Sant Martí de Provençals,112,22872
2016,Sant Martí,Sant Martí de Provençals,113,17333
2016,Sant Martí,Sant Martí de Provençals,114,15081
2016,Sant Martí,Sant Martí de Provençals,115,16735
2016,Sant Martí,Sant Martí de Provençals,116,15388
2016,Sant Martí,Sant Martí de Provençals,117,16672
2016,Sant Martí,Sant Martí de Provençals,118,21145
2016,Sant Martí,Sant Martí de Provençals,119,16565
2016,Sant Martí,Sant Martí de Provençals,120,16166
2016,Sant Martí,Sant Martí de Provençals,121,16048
2016,Sant Martí,Sant Martí de Provençals,122,21107
2016,Sant Martí,la Verneda i la Pau,123,17330
2016,Sant Martí,la Verneda i la Pau,124,18398
2016,Sant Martí,la Verneda i la Pau,125,16185
2016,Sant Martí,la Verneda i la Pau,126,19031
2016,Sant Martí,la Verneda i la Pau,127,18921
2016,Sant Martí,la Verneda i la Pau,128,19246
2016,Sant Martí,la Verneda i la Pau,129,20015
2016,Sant Martí,la Verneda i la Pau,130,18158
2016,Sant Martí,la Verneda i la Pau,131,20741
2016,Sant Martí,la Verneda i la Pau,132,16561
2016,Sant Martí,la Verneda i la Pau,133,15637
2016,Sant Martí,la Verneda i la Pau,134,15747
2016,Sant Martí,la Verneda i la Pau,135,15925
2016,Sant Martí,la Verneda i la Pau,136,16103
2016,Sant Martí,la Verneda i la Pau,137,13816
2016,Sant Martí,la Verneda i la Pau,138,13371
2016,Sant Martí,la Verneda i la Pau,139,14506
2016,Sant Martí,la Verneda i la Pau,140,13963
2016,Sant Martí,la Verneda i la Pau,141,14550
2016,Sant Martí,la Verneda i la Pau,142,13337
2016,Sant Martí,la Verneda i la Pau,143,14141
2016,Sant Martí,el Clot,234,19008
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,235,16398
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,236,17472
2016,Sant Martí,Provençals del Poblenou,237,16060
