Year_Reference,District,Neighborhood,Census_Section,Import_Euros
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",46,16874
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",47,16867
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",48,12924
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",49,18691
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",50,17066
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",51,14779
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",52,24383
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",53,16022
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",54,18148
2019,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",55,21386
2019,Eixample,el Fort Pienc,1,23854
2019,Eixample,el Fort Pienc,2,23562
2019,Eixample,el Fort Pienc,3,24451
2019,Eixample,el Fort Pienc,4,19945
2019,Eixample,el Fort Pienc,5,25317
2019,Eixample,el Fort Pienc,6,26684
2019,Eixample,el Fort Pienc,7,26945
2019,Eixample,el Fort Pienc,8,24762
2019,Eixample,el Fort Pienc,9,24168
2019,Eixample,el Fort Pienc,10,21823
2019,Eixample,el Fort Pienc,11,24180
2019,Eixample,el Fort Pienc,12,19237
2019,Eixample,el Fort Pienc,13,20748
2019,Eixample,el Fort Pienc,14,19636
2019,Eixample,el Fort Pienc,15,20042
2019,Eixample,el Fort Pienc,16,24841
2019,Eixample,el Fort Pienc,17,25807
2019,Eixample,el Fort Pienc,18,26123
2019,Eixample,el Fort Pienc,19,23260
2019,Eixample,el Fort Pienc,20,20960
2019,Eixample,la Sagrada Família,21,23105
2019,Eixample,la Sagrada Família,22,22203
2019,Eixample,la Sagrada Família,23,23223
2019,Eixample,la Sagrada Família,24,21213
2019,Eixample,la Sagrada Família,25,21275
2019,Eixample,la Sagrada Família,26,22904
2019,Eixample,la Sagrada Família,27,23306
2019,Eixample,la Sagrada Família,28,22885
2019,Eixample,la Sagrada Família,29,21484
2019,Eixample,la Sagrada Família,30,17756
2019,Eixample,la Sagrada Família,31,24683
2019,Eixample,la Sagrada Família,32,24157
2019,Eixample,la Sagrada Família,33,23128
2019,Eixample,la Sagrada Família,34,20130
2019,Eixample,la Sagrada Família,35,25612
2019,Eixample,la Sagrada Família,36,24374
2019,Eixample,la Sagrada Família,37,25877
2019,Eixample,la Sagrada Família,38,25781
2019,Eixample,la Sagrada Família,39,22829
2019,Eixample,la Sagrada Família,40,20210
2019,Eixample,la Sagrada Família,41,22450
2019,Eixample,la Sagrada Família,42,26703
2019,Eixample,la Sagrada Família,43,24144
2019,Eixample,la Sagrada Família,44,20853
2019,Eixample,la Sagrada Família,45,25299
2019,Eixample,la Sagrada Família,46,20787
2019,Eixample,la Sagrada Família,47,22236
2019,Eixample,la Sagrada Família,48,21675
2019,Eixample,la Sagrada Família,49,21253
2019,Eixample,la Sagrada Família,50,22331
2019,Eixample,la Sagrada Família,51,20450
2019,Eixample,la Sagrada Família,52,22887
2019,Eixample,la Sagrada Família,53,25370
2019,Eixample,la Sagrada Família,54,24237
2019,Eixample,la Dreta de l'Eixample,55,25328
2019,Eixample,la Dreta de l'Eixample,56,25999
2019,Eixample,la Dreta de l'Eixample,57,31746
2019,Eixample,la Dreta de l'Eixample,58,27931
2019,Eixample,la Dreta de l'Eixample,59,30066
2019,Eixample,la Dreta de l'Eixample,60,25808
2019,Eixample,la Dreta de l'Eixample,61,25318
2019,Eixample,la Dreta de l'Eixample,62,29793
2019,Eixample,la Dreta de l'Eixample,63,37667
2019,Eixample,la Dreta de l'Eixample,64,31826
2019,Eixample,la Dreta de l'Eixample,65,28076
2019,Eixample,la Dreta de l'Eixample,66,26655
2019,Eixample,la Dreta de l'Eixample,67,23160
2019,Eixample,la Dreta de l'Eixample,68,24129
2019,Eixample,la Dreta de l'Eixample,69,27793
2019,Eixample,la Dreta de l'Eixample,70,31642
2019,Eixample,la Dreta de l'Eixample,71,30784
2019,Eixample,la Dreta de l'Eixample,72,35266
2019,Eixample,la Dreta de l'Eixample,73,32338
2019,Eixample,la Dreta de l'Eixample,74,28648
2019,Eixample,la Dreta de l'Eixample,75,29085
2019,Eixample,la Dreta de l'Eixample,76,34299
2019,Eixample,la Dreta de l'Eixample,77,28952
2019,Eixample,la Dreta de l'Eixample,78,41006
2019,Eixample,la Dreta de l'Eixample,79,36329
2019,Eixample,la Dreta de l'Eixample,80,34923
2019,Eixample,la Dreta de l'Eixample,81,37802
2019,Eixample,la Dreta de l'Eixample,82,34342
2019,Eixample,la Dreta de l'Eixample,83,40513
2019,Eixample,l'Antiga Esquerra de l'Eixample,84,28742
2019,Eixample,l'Antiga Esquerra de l'Eixample,85,29156
2019,Eixample,l'Antiga Esquerra de l'Eixample,86,31755
2019,Eixample,l'Antiga Esquerra de l'Eixample,87,28988
2019,Eixample,l'Antiga Esquerra de l'Eixample,88,30380
2019,Eixample,l'Antiga Esquerra de l'Eixample,89,28499
2019,Eixample,l'Antiga Esquerra de l'Eixample,90,26219
2019,Eixample,l'Antiga Esquerra de l'Eixample,91,27062
2019,Eixample,l'Antiga Esquerra de l'Eixample,92,26521
2019,Eixample,l'Antiga Esquerra de l'Eixample,93,27835
2019,Eixample,l'Antiga Esquerra de l'Eixample,94,26979
2019,Eixample,l'Antiga Esquerra de l'Eixample,95,26049
2019,Eixample,l'Antiga Esquerra de l'Eixample,96,25334
2019,Eixample,l'Antiga Esquerra de l'Eixample,97,24234
2019,Eixample,l'Antiga Esquerra de l'Eixample,98,26059
2019,Eixample,l'Antiga Esquerra de l'Eixample,99,27758
2019,Eixample,l'Antiga Esquerra de l'Eixample,100,26309
2019,Eixample,l'Antiga Esquerra de l'Eixample,101,24515
2019,Eixample,l'Antiga Esquerra de l'Eixample,102,32357
2019,Eixample,l'Antiga Esquerra de l'Eixample,103,24003
2019,Eixample,l'Antiga Esquerra de l'Eixample,104,28639
2019,Eixample,l'Antiga Esquerra de l'Eixample,105,23886
2019,Eixample,l'Antiga Esquerra de l'Eixample,106,29601
2019,Eixample,l'Antiga Esquerra de l'Eixample,107,29571
2019,Eixample,l'Antiga Esquerra de l'Eixample,108,32957
2019,Eixample,l'Antiga Esquerra de l'Eixample,109,33805
2019,Eixample,la Nova Esquerra de l'Eixample,110,25291
2019,Eixample,la Nova Esquerra de l'Eixample,111,27192
2019,Eixample,la Nova Esquerra de l'Eixample,112,32859
2019,Eixample,la Nova Esquerra de l'Eixample,113,31270
2019,Eixample,la Nova Esquerra de l'Eixample,114,25368
2019,Eixample,la Nova Esquerra de l'Eixample,115,23046
2019,Eixample,la Nova Esquerra de l'Eixample,116,30114
2019,Eixample,la Nova Esquerra de l'Eixample,117,24993
2019,Eixample,la Nova Esquerra de l'Eixample,118,28716
2019,Eixample,la Nova Esquerra de l'Eixample,119,26592
2019,Eixample,la Nova Esquerra de l'Eixample,120,24970
2019,Eixample,la Nova Esquerra de l'Eixample,121,25707
2019,Eixample,la Nova Esquerra de l'Eixample,122,28062
2019,Eixample,la Nova Esquerra de l'Eixample,123,25115
2019,Eixample,la Nova Esquerra de l'Eixample,124,27291
2019,Eixample,la Nova Esquerra de l'Eixample,125,25732
2019,Eixample,la Nova Esquerra de l'Eixample,126,26897
2019,Eixample,la Nova Esquerra de l'Eixample,127,24763
2019,Eixample,la Nova Esquerra de l'Eixample,128,23492
2019,Eixample,la Nova Esquerra de l'Eixample,129,24981
2019,Eixample,la Nova Esquerra de l'Eixample,130,36289
2019,Eixample,la Nova Esquerra de l'Eixample,131,23842
2019,Eixample,la Nova Esquerra de l'Eixample,132,25811
2019,Eixample,la Nova Esquerra de l'Eixample,133,25439
2019,Eixample,la Nova Esquerra de l'Eixample,134,23004
2019,Eixample,la Nova Esquerra de l'Eixample,135,22042
2019,Eixample,la Nova Esquerra de l'Eixample,136,24862
2019,Eixample,la Nova Esquerra de l'Eixample,137,21809
2019,Eixample,la Nova Esquerra de l'Eixample,138,26582
2019,Eixample,la Nova Esquerra de l'Eixample,139,22882
2019,Eixample,la Nova Esquerra de l'Eixample,140,24908
2019,Eixample,la Nova Esquerra de l'Eixample,141,22828
2019,Eixample,la Nova Esquerra de l'Eixample,142,20906
2019,Eixample,la Nova Esquerra de l'Eixample,143,26515
2019,Eixample,la Nova Esquerra de l'Eixample,144,27936
2019,Eixample,la Nova Esquerra de l'Eixample,145,24140
2019,Eixample,la Nova Esquerra de l'Eixample,146,24554
2019,Eixample,la Nova Esquerra de l'Eixample,147,24164
2019,Eixample,la Nova Esquerra de l'Eixample,148,25768
2019,Eixample,la Nova Esquerra de l'Eixample,149,23474
2019,Eixample,Sant Antoni,150,21571
2019,Eixample,Sant Antoni,151,23169
2019,Eixample,Sant Antoni,152,26069
2019,Eixample,Sant Antoni,153,25394
2019,Eixample,Sant Antoni,154,19568
2019,Eixample,Sant Antoni,155,21067
2019,Eixample,Sant Antoni,156,23654
2019,Eixample,Sant Antoni,157,21469
2019,Eixample,Sant Antoni,158,22568
2019,Eixample,Sant Antoni,159,23577
2019,Eixample,Sant Antoni,160,26309
2019,Eixample,Sant Antoni,161,22973
2019,Eixample,Sant Antoni,162,21301
2019,Eixample,Sant Antoni,163,25161
2019,Eixample,Sant Antoni,164,23718
2019,Eixample,Sant Antoni,165,24511
2019,Eixample,Sant Antoni,166,22244
2019,Eixample,Sant Antoni,167,22826
2019,Eixample,Sant Antoni,168,23000
2019,Eixample,Sant Antoni,169,22795
2019,Eixample,Sant Antoni,170,22104
2019,Eixample,Sant Antoni,171,19806
2019,Eixample,Sant Antoni,172,20916
2019,Eixample,Sant Antoni,173,22607
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,1,18904
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,2,17122
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,3,15094
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,4,19253
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,5,16781
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,6,17547
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,7,17171
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,8,17453
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,9,18384
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,10,16675
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,11,13704
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,12,16812
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,13,16605
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,14,15419
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,15,15840
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,16,15130
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,17,15723
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,18,16130
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,19,15887
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,20,19821
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,21,18939
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,22,18163
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,23,15848
2019,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,24,16938
2019,Sants-Montjuïc,la Marina del Prat Vermell - AEI Zona Franca,25,13346
2019,Sants-Montjuïc,la Marina de Port,26,17619
2019,Sants-Montjuïc,la Marina de Port,27,18669
2019,Sants-Montjuïc,la Marina de Port,28,20968
2019,Sants-Montjuïc,la Marina de Port,29,16536
2019,Sants-Montjuïc,la Marina de Port,30,18378
2019,Sants-Montjuïc,la Marina de Port,31,16711
2019,Sants-Montjuïc,la Marina de Port,32,15597
2019,Sants-Montjuïc,la Marina de Port,33,13134
2019,Sants-Montjuïc,la Marina de Port,34,17594
2019,Sants-Montjuïc,la Marina de Port,35,18366
2019,Sants-Montjuïc,la Marina de Port,36,20081
2019,Sants-Montjuïc,la Marina de Port,37,18857
2019,Sants-Montjuïc,la Marina de Port,38,12776
2019,Sants-Montjuïc,la Marina de Port,39,13037
2019,Sants-Montjuïc,la Font de la Guatlla,40,23689
2019,Sants-Montjuïc,la Font de la Guatlla,41,19331
2019,Sants-Montjuïc,la Font de la Guatlla,42,18419
2019,Sants-Montjuïc,la Font de la Guatlla,43,20718
2019,Sants-Montjuïc,la Font de la Guatlla,44,18484
2019,Sants-Montjuïc,la Font de la Guatlla,45,20373
2019,Sants-Montjuïc,la Font de la Guatlla,46,24300
2019,Sants-Montjuïc,Hostafrancs,47,19056
2019,Sants-Montjuïc,Hostafrancs,48,23521
2019,Sants-Montjuïc,Hostafrancs,49,20277
2019,Sants-Montjuïc,Hostafrancs,50,21858
2019,Sants-Montjuïc,Hostafrancs,51,17981
2019,Sants-Montjuïc,Hostafrancs,52,18531
2019,Sants-Montjuïc,Hostafrancs,53,17930
2019,Sants-Montjuïc,Hostafrancs,54,20588
2019,Sants-Montjuïc,Hostafrancs,55,20828
2019,Sants-Montjuïc,Hostafrancs,56,20251
2019,Sants-Montjuïc,la Bordeta,57,19430
2019,Sants-Montjuïc,la Bordeta,58,25027
2019,Sants-Montjuïc,la Bordeta,59,18930
2019,Sants-Montjuïc,la Bordeta,60,21601
2019,Sants-Montjuïc,la Bordeta,61,18585
2019,Sants-Montjuïc,la Bordeta,62,20091
2019,Sants-Montjuïc,la Bordeta,63,18870
2019,Sants-Montjuïc,la Bordeta,64,21145
2019,Sants-Montjuïc,la Bordeta,65,21224
2019,Sants-Montjuïc,la Bordeta,66,18871
2019,Sants-Montjuïc,la Bordeta,67,20062
2019,Sants-Montjuïc,la Bordeta,68,18003
2019,Sants-Montjuïc,la Bordeta,69,21515
2019,Sants-Montjuïc,Sants - Badal,70,16901
2019,Sants-Montjuïc,Sants - Badal,71,17168
2019,Sants-Montjuïc,Sants - Badal,72,17632
2019,Sants-Montjuïc,Sants - Badal,73,21014
2019,Sants-Montjuïc,Sants - Badal,74,20039
2019,Sants-Montjuïc,Sants - Badal,75,18766
2019,Sants-Montjuïc,Sants - Badal,76,17609
2019,Sants-Montjuïc,Sants - Badal,77,18566
2019,Sants-Montjuïc,Sants - Badal,78,19136
2019,Sants-Montjuïc,Sants - Badal,79,17163
2019,Sants-Montjuïc,Sants - Badal,80,19526
2019,Sants-Montjuïc,Sants - Badal,81,19980
2019,Sants-Montjuïc,Sants - Badal,82,22315
2019,Sants-Montjuïc,Sants - Badal,83,22142
2019,Sants-Montjuïc,Sants - Badal,84,21124
2019,Sants-Montjuïc,Sants - Badal,85,22097
2019,Sants-Montjuïc,Sants,86,25801
2019,Sants-Montjuïc,Sants,87,24770
2019,Sants-Montjuïc,Sants,88,21577
2019,Sants-Montjuïc,Sants,89,23460
2019,Sants-Montjuïc,Sants,90,26224
2019,Sants-Montjuïc,Sants,91,23266
2019,Sants-Montjuïc,Sants,92,22886
2019,Sants-Montjuïc,Sants,93,22910
2019,Sants-Montjuïc,Sants,94,23392
2019,Sants-Montjuïc,Sants,95,21328
2019,Sants-Montjuïc,Sants,96,18274
2019,Sants-Montjuïc,Sants,97,15408
2019,Sants-Montjuïc,Sants,98,18230
2019,Sants-Montjuïc,Sants,99,20512
2019,Sants-Montjuïc,Sants,100,19426
2019,Sants-Montjuïc,Sants,101,20202
2019,Sants-Montjuïc,Sants,102,20941
2019,Sants-Montjuïc,Sants,103,20172
2019,Sants-Montjuïc,Sants,104,19439
2019,Sants-Montjuïc,Sants,105,19922
2019,Sants-Montjuïc,Sants,106,21083
2019,Sants-Montjuïc,Sants,107,22012
2019,Sants-Montjuïc,Sants,108,20439
2019,Sants-Montjuïc,Sants,109,22054
2019,Sants-Montjuïc,Sants,110,22122
2019,Sants-Montjuïc,Sants,111,22110
2019,Sants-Montjuïc,Sants,112,25909
2019,Sants-Montjuïc,Sants,113,27575
2019,Sants-Montjuïc,Sants,114,26908
2019,Sants-Montjuïc,la Marina de Port,211,18416
2019,Sants-Montjuïc,la Marina de Port,212,16519
2019,Sants-Montjuïc,la Marina de Port,213,13778
2019,Les Corts,les Corts,1,24466
2019,Les Corts,les Corts,2,28330
2019,Les Corts,les Corts,3,26754
2019,Les Corts,les Corts,4,25705
2019,Les Corts,les Corts,5,23980
2019,Les Corts,les Corts,6,26091
2019,Les Corts,les Corts,7,21160
2019,Les Corts,les Corts,8,22855
2019,Les Corts,les Corts,9,26233
2019,Les Corts,les Corts,10,29117
2019,Les Corts,les Corts,11,29232
2019,Les Corts,les Corts,12,27293
2019,Les Corts,les Corts,13,30577
2019,Les Corts,les Corts,14,31554
2019,Les Corts,les Corts,15,27998
2019,Les Corts,les Corts,16,30098
2019,Les Corts,les Corts,17,30950
2019,Les Corts,les Corts,18,30605
2019,Les Corts,les Corts,19,39406
2019,Les Corts,les Corts,20,30008
2019,Les Corts,les Corts,21,36761
2019,Les Corts,les Corts,22,30573
2019,Les Corts,les Corts,23,44539
2019,Les Corts,les Corts,24,44495
2019,Les Corts,les Corts,25,26428
2019,Les Corts,les Corts,26,29006
2019,Les Corts,les Corts,27,30907
2019,Les Corts,les Corts,28,26739
2019,Les Corts,les Corts,29,31815
2019,Les Corts,les Corts,30,30553
2019,Les Corts,les Corts,31,24095
2019,Les Corts,les Corts,32,24915
2019,Les Corts,les Corts,33,24706
2019,Les Corts,les Corts,34,30149
2019,Les Corts,les Corts,35,29020
2019,Les Corts,la Maternitat i Sant Ramon,36,23453
2019,Les Corts,la Maternitat i Sant Ramon,37,25726
2019,Les Corts,la Maternitat i Sant Ramon,38,27120
2019,Les Corts,la Maternitat i Sant Ramon,39,23211
2019,Les Corts,la Maternitat i Sant Ramon,40,19731
2019,Les Corts,la Maternitat i Sant Ramon,41,20678
2019,Les Corts,la Maternitat i Sant Ramon,42,20660
2019,Les Corts,la Maternitat i Sant Ramon,43,30176
2019,Les Corts,la Maternitat i Sant Ramon,44,24138
2019,Les Corts,la Maternitat i Sant Ramon,45,22588
2019,Les Corts,la Maternitat i Sant Ramon,46,33195
2019,Les Corts,la Maternitat i Sant Ramon,47,27004
2019,Les Corts,la Maternitat i Sant Ramon,48,29814
2019,Les Corts,la Maternitat i Sant Ramon,49,38729
2019,Les Corts,Pedralbes,50,45269
2019,Les Corts,Pedralbes,51,30687
2019,Les Corts,Pedralbes,52,44923
2019,Les Corts,Pedralbes,53,29600
2019,Les Corts,Pedralbes,54,41407
2019,Les Corts,Pedralbes,55,45030
2019,Les Corts,Pedralbes,56,45483
2019,Les Corts,la Maternitat i Sant Ramon,84,31168
2019,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",1,19752
2019,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",2,33695
2019,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",3,39660
2019,Sarrià-St. Gervasi,Sarrià,4,45730
2019,Sarrià-St. Gervasi,Sarrià,5,36492
2019,Sarrià-St. Gervasi,Sarrià,6,45428
2019,Sarrià-St. Gervasi,Sarrià,7,39406
2019,Sarrià-St. Gervasi,Sarrià,8,43258
2019,Sarrià-St. Gervasi,Sarrià,9,35563
2019,Sarrià-St. Gervasi,Sarrià,10,29086
2019,Sarrià-St. Gervasi,Sarrià,11,38250
2019,Sarrià-St. Gervasi,Sarrià,12,30184
2019,Sarrià-St. Gervasi,Sarrià,13,34587
2019,Sarrià-St. Gervasi,Sarrià,14,37420
2019,Sarrià-St. Gervasi,Sarrià,15,33025
2019,Sarrià-St. Gervasi,Sarrià,16,27045
2019,Sarrià-St. Gervasi,Sarrià,17,45169
2019,Sarrià-St. Gervasi,Sarrià,18,32092
2019,Sarrià-St. Gervasi,Sarrià,19,43298
2019,Sarrià-St. Gervasi,les Tres Torres,20,41879
2019,Sarrià-St. Gervasi,les Tres Torres,21,45342
2019,Sarrià-St. Gervasi,les Tres Torres,22,45354
2019,Sarrià-St. Gervasi,les Tres Torres,23,28972
2019,Sarrià-St. Gervasi,les Tres Torres,24,45298
2019,Sarrià-St. Gervasi,les Tres Torres,25,45236
2019,Sarrià-St. Gervasi,les Tres Torres,26,45147
2019,Sarrià-St. Gervasi,les Tres Torres,27,45299
2019,Sarrià-St. Gervasi,les Tres Torres,28,45162
2019,Sarrià-St. Gervasi,les Tres Torres,29,45583
2019,Sarrià-St. Gervasi,les Tres Torres,30,45093
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,31,44786
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,32,45092
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,33,44428
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,34,34948
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,35,44560
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,36,43527
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,37,32052
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,38,29780
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,39,39594
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,40,31571
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,41,34910
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,42,30681
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,43,32639
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,44,30429
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,45,40407
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,46,44747
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,47,39282
2019,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,48,40705
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,49,44521
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,50,34304
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,51,36924
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,52,45177
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,53,45027
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,54,45303
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,55,45153
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,56,42970
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,57,36645
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,58,45791
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,59,45184
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,60,45382
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,61,33575
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,62,43481
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,63,40957
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,64,35317
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,65,32423
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,66,41211
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,67,40725
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,68,33721
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,69,35404
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,70,31396
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,71,30192
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,72,34721
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,73,32845
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,74,36605
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,75,33243
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,76,35716
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,77,40060
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,78,35786
2019,Sarrià-St. Gervasi,Sant Gervasi - Galvany,79,32762
2019,Sarrià-St. Gervasi,el Putxet i el Farró,80,29846
2019,Sarrià-St. Gervasi,el Putxet i el Farró,81,30532
2019,Sarrià-St. Gervasi,el Putxet i el Farró,82,27305
2019,Sarrià-St. Gervasi,el Putxet i el Farró,83,28297
2019,Sarrià-St. Gervasi,el Putxet i el Farró,84,32765
2019,Sarrià-St. Gervasi,el Putxet i el Farró,85,25425
2019,Sarrià-St. Gervasi,el Putxet i el Farró,86,28467
2019,Sarrià-St. Gervasi,el Putxet i el Farró,87,29349
2019,Sarrià-St. Gervasi,el Putxet i el Farró,88,29743
2019,Sarrià-St. Gervasi,el Putxet i el Farró,89,31321
2019,Sarrià-St. Gervasi,el Putxet i el Farró,90,29053
2019,Sarrià-St. Gervasi,el Putxet i el Farró,91,28548
2019,Sarrià-St. Gervasi,el Putxet i el Farró,92,41191
2019,Sarrià-St. Gervasi,el Putxet i el Farró,93,35269
2019,Sarrià-St. Gervasi,el Putxet i el Farró,94,34936
2019,Sarrià-St. Gervasi,el Putxet i el Farró,95,27730
2019,Sarrià-St. Gervasi,el Putxet i el Farró,96,26319
2019,Sarrià-St. Gervasi,el Putxet i el Farró,97,31859
2019,Sarrià-St. Gervasi,el Putxet i el Farró,98,26687
