Year_Reference,District,Neighborhood,Census_Section,Import_Euros
2021,Eixample,la Sagrada Família,49,20986
2021,Eixample,la Sagrada Família,50,22580
2021,Eixample,la Sagrada Família,51,20006
2021,Eixample,la Sagrada Família,52,24098
2021,Eixample,la Sagrada Família,53,24523
2021,Eixample,la Sagrada Família,54,22826
2021,Eixample,la Dreta de l'Eixample,55,24007
2021,Eixample,la Dreta de l'Eixample,56,24798
2021,Eixample,la Dreta de l'Eixample,57,26967
2021,Eixample,la Dreta de l'Eixample,58,27565
2021,Eixample,la Dreta de l'Eixample,59,25711
2021,Eixample,la Dreta de l'Eixample,60,26057
2021,Eixample,la Dreta de l'Eixample,61,24689
2021,Eixample,la Dreta de l'Eixample,62,28213
2021,Eixample,la Dreta de l'Eixample,63,33059
2021,Eixample,la Dreta de l'Eixample,64,31026
2021,Eixample,la Dreta de l'Eixample,65,25900
2021,Eixample,la Dreta de l'Eixample,66,25366
2021,Eixample,la Dreta de l'Eixample,67,22974
2021,Eixample,la Dreta de l'Eixample,68,22729
2021,Eixample,la Dreta de l'Eixample,69,27173
2021,Eixample,la Dreta de l'Eixample,70,29594
2021,Eixample,la Dreta de l'Eixample,71,29651
2021,Eixample,la Dreta de l'Eixample,72,32269
2021,Eixample,la Dreta de l'Eixample,73,28980
2021,Eixample,la Dreta de l'Eixample,74,28142
2021,Eixample,la Dreta de l'Eixample,75,27285
2021,Eixample,la Dreta de l'Eixample,76,28973
2021,Eixample,la Dreta de l'Eixample,77,25481
2021,Eixample,la Dreta de l'Eixample,78,28068
2021,Eixample,la Dreta de l'Eixample,79,31309
2021,Eixample,la Dreta de l'Eixample,80,28545
2021,Eixample,la Dreta de l'Eixample,81,29295
2021,Eixample,la Dreta de l'Eixample,82,28844
2021,Eixample,la Dreta de l'Eixample,83,30455
2021,Eixample,l'Antiga Esquerra de l'Eixample,84,26867
2021,Eixample,l'Antiga Esquerra de l'Eixample,85,28515
2021,Eixample,l'Antiga Esquerra de l'Eixample,86,29864
2021,Eixample,l'Antiga Esquerra de l'Eixample,87,27825
2021,Eixample,l'Antiga Esquerra de l'Eixample,88,29526
2021,Eixample,l'Antiga Esquerra de l'Eixample,89,28363
2021,Eixample,l'Antiga Esquerra de l'Eixample,90,23960
2021,Eixample,l'Antiga Esquerra de l'Eixample,91,26268
2021,Eixample,l'Antiga Esquerra de l'Eixample,92,23993
2021,Eixample,l'Antiga Esquerra de l'Eixample,93,26481
2021,Eixample,l'Antiga Esquerra de l'Eixample,94,26044
2021,Eixample,l'Antiga Esquerra de l'Eixample,95,24969
2021,Eixample,l'Antiga Esquerra de l'Eixample,96,24587
2021,Eixample,l'Antiga Esquerra de l'Eixample,97,23614
2021,Eixample,l'Antiga Esquerra de l'Eixample,98,24930
2021,Eixample,l'Antiga Esquerra de l'Eixample,99,26995
2021,Eixample,l'Antiga Esquerra de l'Eixample,100,26707
2021,Eixample,l'Antiga Esquerra de l'Eixample,101,24782
2021,Eixample,l'Antiga Esquerra de l'Eixample,102,28881
2021,Eixample,l'Antiga Esquerra de l'Eixample,103,23385
2021,Eixample,l'Antiga Esquerra de l'Eixample,104,27819
2021,Eixample,l'Antiga Esquerra de l'Eixample,105,23308
2021,Eixample,l'Antiga Esquerra de l'Eixample,106,28715
2021,Eixample,l'Antiga Esquerra de l'Eixample,107,27926
2021,Eixample,l'Antiga Esquerra de l'Eixample,108,29334
2021,Eixample,l'Antiga Esquerra de l'Eixample,109,31469
2021,Eixample,la Nova Esquerra de l'Eixample,110,25222
2021,Eixample,la Nova Esquerra de l'Eixample,111,25808
2021,Eixample,la Nova Esquerra de l'Eixample,112,31712
2021,Eixample,la Nova Esquerra de l'Eixample,113,28898
2021,Eixample,la Nova Esquerra de l'Eixample,114,25042
2021,Eixample,la Nova Esquerra de l'Eixample,115,24515
2021,Eixample,la Nova Esquerra de l'Eixample,116,29896
2021,Eixample,la Nova Esquerra de l'Eixample,117,24953
2021,Eixample,la Nova Esquerra de l'Eixample,118,28135
2021,Eixample,la Nova Esquerra de l'Eixample,119,26797
2021,Eixample,la Nova Esquerra de l'Eixample,120,26045
2021,Eixample,la Nova Esquerra de l'Eixample,121,26931
2021,Eixample,la Nova Esquerra de l'Eixample,122,28023
2021,Eixample,la Nova Esquerra de l'Eixample,123,26221
2021,Eixample,la Nova Esquerra de l'Eixample,124,27144
2021,Eixample,la Nova Esquerra de l'Eixample,125,24347
2021,Eixample,la Nova Esquerra de l'Eixample,126,25323
2021,Eixample,la Nova Esquerra de l'Eixample,127,24517
2021,Eixample,la Nova Esquerra de l'Eixample,128,22726
2021,Eixample,la Nova Esquerra de l'Eixample,129,24474
2021,Eixample,la Nova Esquerra de l'Eixample,130,34607
2021,Eixample,la Nova Esquerra de l'Eixample,131,24194
2021,Eixample,la Nova Esquerra de l'Eixample,132,25939
2021,Eixample,la Nova Esquerra de l'Eixample,133,26593
2021,Eixample,la Nova Esquerra de l'Eixample,134,23760
2021,Eixample,la Nova Esquerra de l'Eixample,135,22921
2021,Eixample,la Nova Esquerra de l'Eixample,136,25908
2021,Eixample,la Nova Esquerra de l'Eixample,137,22544
2021,Eixample,la Nova Esquerra de l'Eixample,138,24697
2021,Eixample,la Nova Esquerra de l'Eixample,139,23602
2021,Eixample,la Nova Esquerra de l'Eixample,140,24467
2021,Eixample,la Nova Esquerra de l'Eixample,141,22558
2021,Eixample,la Nova Esquerra de l'Eixample,142,21474
2021,Eixample,la Nova Esquerra de l'Eixample,143,23105
2021,Eixample,la Nova Esquerra de l'Eixample,144,26474
2021,Eixample,la Nova Esquerra de l'Eixample,145,22442
2021,Eixample,la Nova Esquerra de l'Eixample,146,22879
2021,Eixample,la Nova Esquerra de l'Eixample,147,22816
2021,Eixample,la Nova Esquerra de l'Eixample,148,25704
2021,Eixample,la Nova Esquerra de l'Eixample,149,22617
2021,Eixample,Sant Antoni,150,20914
2021,Eixample,Sant Antoni,151,23467
2021,Eixample,Sant Antoni,152,24730
2021,Eixample,Sant Antoni,153,24418
2021,Eixample,Sant Antoni,154,19818
2021,Eixample,Sant Antoni,155,20923
2021,Eixample,Sant Antoni,156,23086
2021,Eixample,Sant Antoni,157,21638
2021,Eixample,Sant Antoni,158,22802
2021,Eixample,Sant Antoni,159,22363
2021,Eixample,Sant Antoni,160,25518
2021,Eixample,Sant Antoni,161,22508
2021,Eixample,Sant Antoni,162,21481
2021,Eixample,Sant Antoni,163,25116
2021,Eixample,Sant Antoni,164,23542
2021,Eixample,Sant Antoni,165,23323
2021,Eixample,Sant Antoni,166,21918
2021,Eixample,Sant Antoni,167,21697
2021,Eixample,Sant Antoni,168,22593
2021,Eixample,Sant Antoni,169,22389
2021,Eixample,Sant Antoni,170,21670
2021,Eixample,Sant Antoni,171,20167
2021,Eixample,Sant Antoni,172,21268
2021,Eixample,Sant Antoni,173,22254
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,1,18079
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,2,16960
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,3,16095
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,4,19162
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,5,17691
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,6,17516
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,7,17955
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,8,16563
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,9,18654
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,10,16074
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,11,14722
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,12,16897
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,13,16184
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,14,15488
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,15,16449
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,16,14998
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,17,15010
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,18,17743
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,19,16535
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,20,19877
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,21,19139
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,22,19205
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,23,16449
2021,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,24,17206
2021,Sants-Montjuïc,la Marina del Prat Vermell - AEI Zona Franca,25,15058
2021,Sants-Montjuïc,la Marina de Port,26,17451
2021,Sants-Montjuïc,la Marina de Port,27,19634
2021,Sants-Montjuïc,la Marina de Port,28,21489
2021,Sants-Montjuïc,la Marina de Port,29,16727
2021,Sants-Montjuïc,la Marina de Port,30,18904
2021,Sants-Montjuïc,la Marina de Port,31,17385
2021,Sants-Montjuïc,la Marina de Port,32,16217
2021,Sants-Montjuïc,la Marina de Port,33,13387
2021,Sants-Montjuïc,la Marina de Port,34,17197
2021,Sants-Montjuïc,la Marina de Port,35,19210
2021,Sants-Montjuïc,la Marina de Port,36,20796
2021,Sants-Montjuïc,la Marina de Port,37,21003
2021,Sants-Montjuïc,la Marina de Port,38,13561
2021,Sants-Montjuïc,la Marina de Port,39,13002
2021,Sants-Montjuïc,la Font de la Guatlla,40,22942
2021,Sants-Montjuïc,la Font de la Guatlla,41,19544
2021,Sants-Montjuïc,la Font de la Guatlla,42,19252
2021,Sants-Montjuïc,la Font de la Guatlla,43,21312
2021,Sants-Montjuïc,la Font de la Guatlla,44,18204
2021,Sants-Montjuïc,la Font de la Guatlla,45,21158
2021,Sants-Montjuïc,la Font de la Guatlla,46,23562
2021,Sants-Montjuïc,Hostafrancs,47,19498
2021,Sants-Montjuïc,Hostafrancs,48,23314
2021,Sants-Montjuïc,Hostafrancs,49,20518
2021,Sants-Montjuïc,Hostafrancs,50,21637
2021,Sants-Montjuïc,Hostafrancs,51,17096
2021,Sants-Montjuïc,Hostafrancs,52,19310
2021,Sants-Montjuïc,Hostafrancs,53,18329
2021,Sants-Montjuïc,Hostafrancs,54,20804
2021,Sants-Montjuïc,Hostafrancs,55,20174
2021,Sants-Montjuïc,Hostafrancs,56,19727
2021,Sants-Montjuïc,la Bordeta,57,19835
2021,Sants-Montjuïc,la Bordeta,58,24806
2021,Sants-Montjuïc,la Bordeta,59,18730
2021,Sants-Montjuïc,la Bordeta,60,21666
2021,Sants-Montjuïc,la Bordeta,61,19309
2021,Sants-Montjuïc,la Bordeta,62,20414
2021,Sants-Montjuïc,la Bordeta,63,19606
2021,Sants-Montjuïc,la Bordeta,64,21521
2021,Sants-Montjuïc,la Bordeta,65,20676
2021,Sants-Montjuïc,la Bordeta,66,18967
2021,Sants-Montjuïc,la Bordeta,67,20664
2021,Sants-Montjuïc,la Bordeta,68,18080
2021,Sants-Montjuïc,la Bordeta,69,21934
2021,Sants-Montjuïc,Sants - Badal,70,17358
2021,Sants-Montjuïc,Sants - Badal,71,17647
2021,Sants-Montjuïc,Sants - Badal,72,18042
2021,Sants-Montjuïc,Sants - Badal,73,21563
2021,Sants-Montjuïc,Sants - Badal,74,21186
2021,Sants-Montjuïc,Sants - Badal,75,18755
2021,Sants-Montjuïc,Sants - Badal,76,18764
2021,Sants-Montjuïc,Sants - Badal,77,18411
2021,Sants-Montjuïc,Sants - Badal,78,18667
2021,Sants-Montjuïc,Sants - Badal,79,17105
2021,Sants-Montjuïc,Sants - Badal,80,19419
2021,Sants-Montjuïc,Sants - Badal,81,20387
2021,Sants-Montjuïc,Sants - Badal,82,22622
2021,Sants-Montjuïc,Sants - Badal,83,22470
2021,Sants-Montjuïc,Sants - Badal,84,22251
2021,Sants-Montjuïc,Sants - Badal,85,22531
2021,Sants-Montjuïc,Sants,86,25914
2021,Sants-Montjuïc,Sants,87,23831
2021,Sants-Montjuïc,Sants,88,20352
2021,Sants-Montjuïc,Sants,89,23212
2021,Sants-Montjuïc,Sants,90,25837
2021,Sants-Montjuïc,Sants,91,22112
2021,Sants-Montjuïc,Sants,92,22129
2021,Sants-Montjuïc,Sants,93,22556
2021,Sants-Montjuïc,Sants,94,23565
2021,Sants-Montjuïc,Sants,95,21557
2021,Sants-Montjuïc,Sants,96,20304
2021,Sants-Montjuïc,Sants,97,15920
2021,Sants-Montjuïc,Sants,98,17810
2021,Sants-Montjuïc,Sants,99,21601
2021,Sants-Montjuïc,Sants,100,20190
2021,Sants-Montjuïc,Sants,101,21483
2021,Sants-Montjuïc,Sants,102,20458
2021,Sants-Montjuïc,Sants,103,20816
2021,Sants-Montjuïc,Sants,104,20223
2021,Sants-Montjuïc,Sants,105,20268
2021,Sants-Montjuïc,Sants,106,21141
2021,Sants-Montjuïc,Sants,107,21567
2021,Sants-Montjuïc,Sants,108,21068
2021,Sants-Montjuïc,Sants,109,22245
2021,Sants-Montjuïc,Sants,110,23209
2021,Sants-Montjuïc,Sants,111,23327
2021,Sants-Montjuïc,Sants,112,24281
2021,Sants-Montjuïc,Sants,113,27046
2021,Sants-Montjuïc,Sants,114,25919
2021,Sants-Montjuïc,la Marina de Port,211,18373
2021,Sants-Montjuïc,la Marina de Port,212,17071
2021,Sants-Montjuïc,la Marina de Port,213,14529
2021,Les Corts,les Corts,1,24917
2021,Les Corts,les Corts,2,27353
2021,Les Corts,les Corts,3,26867
2021,Les Corts,les Corts,4,24760
2021,Les Corts,les Corts,5,24400
2021,Les Corts,les Corts,6,25256
2021,Les Corts,les Corts,7,21523
2021,Les Corts,les Corts,8,22616
2021,Les Corts,les Corts,9,24657
2021,Les Corts,les Corts,10,27060
2021,Les Corts,les Corts,11,29023
2021,Les Corts,les Corts,12,26780
2021,Les Corts,les Corts,13,28956
2021,Les Corts,les Corts,14,30761
2021,Les Corts,les Corts,15,27281
2021,Les Corts,les Corts,16,29063
2021,Les Corts,les Corts,17,27452
2021,Les Corts,les Corts,18,29262
2021,Les Corts,les Corts,19,33466
2021,Les Corts,les Corts,20,28814
2021,Les Corts,les Corts,21,31507
2021,Les Corts,les Corts,22,27660
2021,Les Corts,les Corts,23,39901
2021,Les Corts,les Corts,24,36104
2021,Les Corts,les Corts,25,26652
2021,Les Corts,les Corts,26,28151
2021,Les Corts,les Corts,27,30349
2021,Les Corts,les Corts,28,27506
2021,Les Corts,les Corts,29,30116
2021,Les Corts,les Corts,30,28646
2021,Les Corts,les Corts,31,25273
2021,Les Corts,les Corts,32,24195
2021,Les Corts,les Corts,33,24230
2021,Les Corts,les Corts,34,29611
2021,Les Corts,les Corts,35,28431
2021,Les Corts,la Maternitat i Sant Ramon,36,22945
2021,Les Corts,la Maternitat i Sant Ramon,37,24944
2021,Les Corts,la Maternitat i Sant Ramon,38,25069
2021,Les Corts,la Maternitat i Sant Ramon,39,23147
2021,Les Corts,la Maternitat i Sant Ramon,40,19302
2021,Les Corts,la Maternitat i Sant Ramon,41,21058
2021,Les Corts,la Maternitat i Sant Ramon,42,20063
2021,Les Corts,la Maternitat i Sant Ramon,43,28219
2021,Les Corts,la Maternitat i Sant Ramon,44,22250
2021,Les Corts,la Maternitat i Sant Ramon,45,21944
2021,Les Corts,la Maternitat i Sant Ramon,46,31985
2021,Les Corts,la Maternitat i Sant Ramon,47,26305
2021,Les Corts,la Maternitat i Sant Ramon,48,28741
2021,Les Corts,la Maternitat i Sant Ramon,49,34566
2021,Les Corts,Pedralbes,50,39439
2021,Les Corts,Pedralbes,51,30114
2021,Les Corts,Pedralbes,52,39671
2021,Les Corts,Pedralbes,53,25038
2021,Les Corts,Pedralbes,54,36196
2021,Les Corts,Pedralbes,55,40374
2021,Les Corts,Pedralbes,56,34298
2021,Les Corts,la Maternitat i Sant Ramon,84,29725
2021,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",1,20050
2021,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",2,30351
2021,Sarrià-St. Gervasi,"Vallvidrera, el Tibidabo i les Planes",3,31213
2021,Sarrià-St. Gervasi,Sarrià,4,35806
2021,Sarrià-St. Gervasi,Sarrià,5,35215
2021,Sarrià-St. Gervasi,Sarrià,6,40524
2021,Sarrià-St. Gervasi,Sarrià,7,32783
2021,Sarrià-St. Gervasi,Sarrià,8,34996
2021,Sarrià-St. Gervasi,Sarrià,9,30155
2021,Sarrià-St. Gervasi,Sarrià,10,28302
2021,Sarrià-St. Gervasi,Sarrià,11,33953
2021,Sarrià-St. Gervasi,Sarrià,12,28444
2021,Sarrià-St. Gervasi,Sarrià,13,30719
2021,Sarrià-St. Gervasi,Sarrià,14,33565
2021,Sarrià-St. Gervasi,Sarrià,15,31060
2021,Sarrià-St. Gervasi,Sarrià,16,26427
2021,Sarrià-St. Gervasi,Sarrià,17,40065
2021,Sarrià-St. Gervasi,Sarrià,18,30494
2021,Sarrià-St. Gervasi,Sarrià,19,35835
2021,Sarrià-St. Gervasi,les Tres Torres,20,35429
2021,Sarrià-St. Gervasi,les Tres Torres,21,40447
2021,Sarrià-St. Gervasi,les Tres Torres,22,39468
2021,Sarrià-St. Gervasi,les Tres Torres,23,27236
2021,Sarrià-St. Gervasi,les Tres Torres,24,37641
2021,Sarrià-St. Gervasi,les Tres Torres,25,40197
2021,Sarrià-St. Gervasi,les Tres Torres,26,40494
2021,Sarrià-St. Gervasi,les Tres Torres,27,40515
2021,Sarrià-St. Gervasi,les Tres Torres,28,34924
2021,Sarrià-St. Gervasi,les Tres Torres,29,40483
2021,Sarrià-St. Gervasi,les Tres Torres,30,40454
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,31,40376
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,32,40558
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,33,34274
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,34,33024
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,35,39238
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,36,36741
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,37,27842
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,38,29744
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,39,37059
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,40,28146
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,41,32092
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,42,29573
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,43,28972
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,44,32322
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,45,33058
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,46,39858
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,47,34602
2021,Sarrià-St. Gervasi,Sant Gervasi - la Bonanova,48,35688
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,49,38074
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,50,31662
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,51,36374
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,52,40390
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,53,40439
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,54,40497
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,55,40486
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,56,34042
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,57,39653
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,58,38359
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,59,32988
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,60,36768
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,61,30827
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,62,34657
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,63,34831
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,64,32588
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,65,29181
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,66,34616
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,67,33736
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,68,31753
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,69,29924
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,70,30638
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,71,29037
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,72,32531
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,73,30216
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,74,32888
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,75,27265
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,76,32206
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,77,33183
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,78,31885
2021,Sarrià-St. Gervasi,Sant Gervasi - Galvany,79,31287
2021,Sarrià-St. Gervasi,el Putxet i el Farró,80,28843
2021,Sarrià-St. Gervasi,el Putxet i el Farró,81,28492
2021,Sarrià-St. Gervasi,el Putxet i el Farró,82,27426
2021,Sarrià-St. Gervasi,el Putxet i el Farró,83,26908
2021,Sarrià-St. Gervasi,el Putxet i el Farró,84,26362
2021,Sarrià-St. Gervasi,el Putxet i el Farró,85,25420
2021,Sarrià-St. Gervasi,el Putxet i el Farró,86,27105
2021,Sarrià-St. Gervasi,el Putxet i el Farró,87,29779
2021,Sarrià-St. Gervasi,el Putxet i el Farró,88,29428
2021,Sarrià-St. Gervasi,el Putxet i el Farró,89,29384
2021,Sarrià-St. Gervasi,el Putxet i el Farró,90,27207
2021,Sarrià-St. Gervasi,el Putxet i el Farró,91,28144
2021,Sarrià-St. Gervasi,el Putxet i el Farró,92,36404
2021,Sarrià-St. Gervasi,el Putxet i el Farró,93,31664
2021,Sarrià-St. Gervasi,el Putxet i el Farró,94,33645
2021,Sarrià-St. Gervasi,el Putxet i el Farró,95,25063
2021,Sarrià-St. Gervasi,el Putxet i el Farró,96,24872
2021,Sarrià-St. Gervasi,el Putxet i el Farró,97,29567
2021,Sarrià-St. Gervasi,el Putxet i el Farró,98,26471
