Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,18489
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,17327
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,16332
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,16240
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,19893
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,17594
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,16445
2015,8,Nou Barris,45,Porta,20,18884
2015,8,Nou Barris,45,Porta,21,17538
2015,8,Nou Barris,45,Porta,22,18898
2015,8,Nou Barris,45,Porta,23,15911
2015,8,Nou Barris,45,Porta,24,18242
2015,8,Nou Barris,45,Porta,25,16181
2015,8,Nou Barris,45,Porta,26,17541
2015,8,Nou Barris,45,Porta,27,19276
2015,8,Nou Barris,45,Porta,28,16403
2015,8,Nou Barris,45,Porta,29,14964
2015,8,Nou Barris,45,Porta,30,15293
2015,8,Nou Barris,45,Porta,31,17081
2015,8,Nou Barris,45,Porta,32,18107
2015,8,Nou Barris,45,Porta,33,15743
2015,8,Nou Barris,45,Porta,34,15104
2015,8,Nou Barris,45,Porta,35,15421
2015,8,Nou Barris,45,Porta,36,14080
2015,8,Nou Barris,45,Porta,37,15712
2015,8,Nou Barris,46,el Turó de la Peira,38,15315
2015,8,Nou Barris,46,el Turó de la Peira,39,15198
2015,8,Nou Barris,46,el Turó de la Peira,40,11945
2015,8,Nou Barris,46,el Turó de la Peira,41,10768
2015,8,Nou Barris,46,el Turó de la Peira,42,18200
2015,8,Nou Barris,46,el Turó de la Peira,43,15212
2015,8,Nou Barris,46,el Turó de la Peira,44,13148
2015,8,Nou Barris,46,el Turó de la Peira,45,12957
2015,8,Nou Barris,46,el Turó de la Peira,46,14768
2015,8,Nou Barris,46,el Turó de la Peira,47,12300
2015,8,Nou Barris,47,Can Peguera,48,10794
2015,8,Nou Barris,47,Can Peguera,49,13524
2015,8,Nou Barris,48,la Guineueta,50,20490
2015,8,Nou Barris,48,la Guineueta,51,19367
2015,8,Nou Barris,48,la Guineueta,52,17250
2015,8,Nou Barris,48,la Guineueta,53,19255
2015,8,Nou Barris,48,la Guineueta,54,18374
2015,8,Nou Barris,48,la Guineueta,55,22184
2015,8,Nou Barris,48,la Guineueta,56,17079
2015,8,Nou Barris,48,la Guineueta,57,16575
2015,8,Nou Barris,48,la Guineueta,58,15377
2015,8,Nou Barris,48,la Guineueta,59,16449
2015,8,Nou Barris,49,Canyelles,60,18671
2015,8,Nou Barris,49,Canyelles,61,15303
2015,8,Nou Barris,49,Canyelles,62,17046
2015,8,Nou Barris,49,Canyelles,63,20952
2015,8,Nou Barris,49,Canyelles,64,15112
2015,8,Nou Barris,50,les Roquetes,65,11795
2015,8,Nou Barris,50,les Roquetes,66,11086
2015,8,Nou Barris,50,les Roquetes,67,14002
2015,8,Nou Barris,50,les Roquetes,68,12355
2015,8,Nou Barris,50,les Roquetes,69,12456
2015,8,Nou Barris,50,les Roquetes,70,12708
2015,8,Nou Barris,50,les Roquetes,71,13508
2015,8,Nou Barris,50,les Roquetes,72,14428
2015,8,Nou Barris,50,les Roquetes,73,11589
2015,8,Nou Barris,50,les Roquetes,74,12302
2015,8,Nou Barris,51,Verdun,75,14627
2015,8,Nou Barris,51,Verdun,76,14834
2015,8,Nou Barris,51,Verdun,77,11437
2015,8,Nou Barris,51,Verdun,78,13305
2015,8,Nou Barris,51,Verdun,79,13313
2015,8,Nou Barris,51,Verdun,80,13894
2015,8,Nou Barris,51,Verdun,81,12652
2015,8,Nou Barris,51,Verdun,82,14377
2015,8,Nou Barris,52,la Prosperitat,83,14568
2015,8,Nou Barris,52,la Prosperitat,84,14990
2015,8,Nou Barris,52,la Prosperitat,85,14339
2015,8,Nou Barris,52,la Prosperitat,86,14951
2015,8,Nou Barris,52,la Prosperitat,87,15001
2015,8,Nou Barris,52,la Prosperitat,88,14831
2015,8,Nou Barris,52,la Prosperitat,89,14932
2015,8,Nou Barris,52,la Prosperitat,90,15819
2015,8,Nou Barris,52,la Prosperitat,91,15420
2015,8,Nou Barris,52,la Prosperitat,92,16284
2015,8,Nou Barris,52,la Prosperitat,93,14411
2015,8,Nou Barris,52,la Prosperitat,94,15810
2015,8,Nou Barris,52,la Prosperitat,95,18880
2015,8,Nou Barris,52,la Prosperitat,96,14940
2015,8,Nou Barris,52,la Prosperitat,97,14735
2015,8,Nou Barris,52,la Prosperitat,98,13834
2015,8,Nou Barris,52,la Prosperitat,99,15170
2015,8,Nou Barris,52,la Prosperitat,100,15035
2015,8,Nou Barris,52,la Prosperitat,101,15833
2015,8,Nou Barris,52,la Prosperitat,102,13436
2015,8,Nou Barris,53,la Trinitat Nova,103,10837
2015,8,Nou Barris,53,la Trinitat Nova,104,11866
2015,8,Nou Barris,53,la Trinitat Nova,105,11202
2015,8,Nou Barris,53,la Trinitat Nova,106,11365
2015,8,Nou Barris,53,la Trinitat Nova,107,11942
2015,8,Nou Barris,54,Torre Baró,108,11045
2015,8,Nou Barris,54,Torre Baró,109,9915
2015,8,Nou Barris,55,Ciutat Meridiana,110,9186
2015,8,Nou Barris,55,Ciutat Meridiana,111,10601
2015,8,Nou Barris,55,Ciutat Meridiana,112,10254
2015,8,Nou Barris,55,Ciutat Meridiana,113,10786
2015,8,Nou Barris,55,Ciutat Meridiana,114,11476
2015,8,Nou Barris,55,Ciutat Meridiana,115,10761
2015,8,Nou Barris,56,Vallbona,116,11475
2015,8,Nou Barris,48,la Guineueta,215,18703
2015,9,Sant Andreu,57,la Trinitat Vella,1,9438
2015,9,Sant Andreu,57,la Trinitat Vella,2,10717
2015,9,Sant Andreu,57,la Trinitat Vella,3,10998
2015,9,Sant Andreu,57,la Trinitat Vella,4,12334
2015,9,Sant Andreu,57,la Trinitat Vella,5,16200
2015,9,Sant Andreu,58,Baró de Viver,6,10937
2015,9,Sant Andreu,58,Baró de Viver,7,11086
2015,9,Sant Andreu,59,el Bon Pastor,8,22128
2015,9,Sant Andreu,59,el Bon Pastor,9,17807
2015,9,Sant Andreu,59,el Bon Pastor,10,14968
2015,9,Sant Andreu,59,el Bon Pastor,11,12165
2015,9,Sant Andreu,59,el Bon Pastor,13,11403
2015,9,Sant Andreu,59,el Bon Pastor,14,11326
2015,9,Sant Andreu,59,el Bon Pastor,15,13891
2015,9,Sant Andreu,60,Sant Andreu,16,19860
2015,9,Sant Andreu,60,Sant Andreu,17,18926
2015,9,Sant Andreu,60,Sant Andreu,18,18662
2015,9,Sant Andreu,60,Sant Andreu,19,20589
2015,9,Sant Andreu,60,Sant Andreu,20,19939
2015,9,Sant Andreu,60,Sant Andreu,21,21240
2015,9,Sant Andreu,60,Sant Andreu,22,21943
2015,9,Sant Andreu,60,Sant Andreu,23,21497
2015,9,Sant Andreu,60,Sant Andreu,24,20534
2015,9,Sant Andreu,60,Sant Andreu,25,20632
2015,9,Sant Andreu,60,Sant Andreu,26,21480
2015,9,Sant Andreu,60,Sant Andreu,27,21426
2015,9,Sant Andreu,60,Sant Andreu,28,24227
2015,9,Sant Andreu,60,Sant Andreu,29,19042
2015,9,Sant Andreu,60,Sant Andreu,30,21449
2015,9,Sant Andreu,60,Sant Andreu,31,23309
2015,9,Sant Andreu,60,Sant Andreu,32,16684
2015,9,Sant Andreu,60,Sant Andreu,33,19530
2015,9,Sant Andreu,60,Sant Andreu,34,17811
2015,9,Sant Andreu,60,Sant Andreu,35,18659
2015,9,Sant Andreu,60,Sant Andreu,36,20230
2015,9,Sant Andreu,60,Sant Andreu,37,17359
2015,9,Sant Andreu,60,Sant Andreu,38,20669
2015,9,Sant Andreu,60,Sant Andreu,39,20217
2015,9,Sant Andreu,60,Sant Andreu,40,20833
2015,9,Sant Andreu,60,Sant Andreu,41,18953
2015,9,Sant Andreu,60,Sant Andreu,42,20621
2015,9,Sant Andreu,60,Sant Andreu,43,18547
2015,9,Sant Andreu,60,Sant Andreu,44,19882
2015,9,Sant Andreu,60,Sant Andreu,45,19943
2015,9,Sant Andreu,60,Sant Andreu,46,20738
2015,9,Sant Andreu,60,Sant Andreu,47,21255
2015,9,Sant Andreu,60,Sant Andreu,48,19746
2015,9,Sant Andreu,60,Sant Andreu,49,18197
2015,9,Sant Andreu,60,Sant Andreu,50,21319
2015,9,Sant Andreu,60,Sant Andreu,51,19958
2015,9,Sant Andreu,60,Sant Andreu,52,19102
2015,9,Sant Andreu,60,Sant Andreu,53,22274
2015,9,Sant Andreu,60,Sant Andreu,54,20718
2015,9,Sant Andreu,61,la Sagrera,55,16899
2015,9,Sant Andreu,61,la Sagrera,56,19660
2015,9,Sant Andreu,61,la Sagrera,57,18235
2015,9,Sant Andreu,61,la Sagrera,58,20209
2015,9,Sant Andreu,61,la Sagrera,59,17954
2015,9,Sant Andreu,61,la Sagrera,60,18319
2015,9,Sant Andreu,61,la Sagrera,61,21217
2015,9,Sant Andreu,61,la Sagrera,62,18067
2015,9,Sant Andreu,61,la Sagrera,63,21764
2015,9,Sant Andreu,61,la Sagrera,64,19728
2015,9,Sant Andreu,61,la Sagrera,65,18903
2015,9,Sant Andreu,61,la Sagrera,66,21275
2015,9,Sant Andreu,61,la Sagrera,67,17919
2015,9,Sant Andreu,61,la Sagrera,68,21405
2015,9,Sant Andreu,61,la Sagrera,69,18519
2015,9,Sant Andreu,61,la Sagrera,70,14495
2015,9,Sant Andreu,61,la Sagrera,71,18705
2015,9,Sant Andreu,61,la Sagrera,72,15011
2015,9,Sant Andreu,61,la Sagrera,73,18908
2015,9,Sant Andreu,62,el Congrés i els Indians,74,18386
2015,9,Sant Andreu,62,el Congrés i els Indians,75,17841
2015,9,Sant Andreu,62,el Congrés i els Indians,76,18060
2015,9,Sant Andreu,62,el Congrés i els Indians,77,18542
2015,9,Sant Andreu,62,el Congrés i els Indians,78,18204
2015,9,Sant Andreu,62,el Congrés i els Indians,79,19693
2015,9,Sant Andreu,62,el Congrés i els Indians,80,20256
2015,9,Sant Andreu,62,el Congrés i els Indians,81,18566
2015,9,Sant Andreu,62,el Congrés i els Indians,82,18835
2015,9,Sant Andreu,63,Navas,83,18541
2015,9,Sant Andreu,63,Navas,84,20966
2015,9,Sant Andreu,63,Navas,85,18266
2015,9,Sant Andreu,63,Navas,86,18735
2015,9,Sant Andreu,63,Navas,87,20527
2015,9,Sant Andreu,63,Navas,88,17659
2015,9,Sant Andreu,63,Navas,89,18948
2015,9,Sant Andreu,63,Navas,90,17636
2015,9,Sant Andreu,63,Navas,91,19109
2015,9,Sant Andreu,63,Navas,92,18793
2015,9,Sant Andreu,63,Navas,93,19672
2015,9,Sant Andreu,63,Navas,94,18946
2015,9,Sant Andreu,63,Navas,95,19103
2015,9,Sant Andreu,61,la Sagrera,156,19516
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,17101
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,18474
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,19164
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,19433
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,20634
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,21009
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,25520
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,20386
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,20864
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,19816
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,21417
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,21055
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,18968
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,18562
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,20284
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,20935
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,19108
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,18576
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,19480
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,17729
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,16966
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,19431
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,18395
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,20142
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,18529
2015,10,Sant Martí,65,el Clot,26,20150
2015,10,Sant Martí,65,el Clot,27,20114
2015,10,Sant Martí,65,el Clot,28,19310
2015,10,Sant Martí,65,el Clot,29,18409
2015,10,Sant Martí,65,el Clot,30,19610
2015,10,Sant Martí,65,el Clot,31,18565
2015,10,Sant Martí,65,el Clot,32,19416
2015,10,Sant Martí,65,el Clot,33,23316
2015,10,Sant Martí,65,el Clot,34,18040
2015,10,Sant Martí,65,el Clot,35,21595
2015,10,Sant Martí,65,el Clot,36,21827
2015,10,Sant Martí,65,el Clot,37,15982
2015,10,Sant Martí,65,el Clot,38,18811
2015,10,Sant Martí,65,el Clot,39,16392
2015,10,Sant Martí,65,el Clot,40,18891
2015,10,Sant Martí,65,el Clot,41,19478
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,17048
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,16002
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,19549
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,22134
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,21836
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,21699
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,22463
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,21611
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,21611
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,23636
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,29560
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,33467
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,32202
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,32139
2015,10,Sant Martí,68,el Poblenou,56,16764
2015,10,Sant Martí,68,el Poblenou,57,17757
2015,10,Sant Martí,68,el Poblenou,58,17532
2015,10,Sant Martí,68,el Poblenou,59,20562
2015,10,Sant Martí,68,el Poblenou,60,17347
2015,10,Sant Martí,68,el Poblenou,61,22191
2015,10,Sant Martí,68,el Poblenou,62,22822
2015,10,Sant Martí,68,el Poblenou,63,21162
2015,10,Sant Martí,68,el Poblenou,64,21122
2015,10,Sant Martí,68,el Poblenou,65,21322
2015,10,Sant Martí,68,el Poblenou,66,20742
2015,10,Sant Martí,68,el Poblenou,67,28157
2015,10,Sant Martí,68,el Poblenou,68,24665
2015,10,Sant Martí,68,el Poblenou,69,22189
2015,10,Sant Martí,68,el Poblenou,70,18157
2015,10,Sant Martí,68,el Poblenou,71,22625
2015,10,Sant Martí,68,el Poblenou,72,19212
2015,10,Sant Martí,68,el Poblenou,73,17446
2015,10,Sant Martí,68,el Poblenou,74,17806
2015,10,Sant Martí,68,el Poblenou,75,18170
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,24231
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,25646
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,27150
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,21844
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,26921
2015,10,Sant Martí,70,el Besòs i el Maresme,81,13937
2015,10,Sant Martí,70,el Besòs i el Maresme,82,8849
2015,10,Sant Martí,70,el Besòs i el Maresme,83,8478
2015,10,Sant Martí,70,el Besòs i el Maresme,84,11104
2015,10,Sant Martí,70,el Besòs i el Maresme,85,10931
2015,10,Sant Martí,70,el Besòs i el Maresme,86,11207
2015,10,Sant Martí,70,el Besòs i el Maresme,87,11750
2015,10,Sant Martí,70,el Besòs i el Maresme,88,16412
2015,10,Sant Martí,70,el Besòs i el Maresme,89,10941
2015,10,Sant Martí,70,el Besòs i el Maresme,90,13837
2015,10,Sant Martí,70,el Besòs i el Maresme,91,15358
2015,10,Sant Martí,70,el Besòs i el Maresme,92,18065
2015,10,Sant Martí,70,el Besòs i el Maresme,93,19592
2015,10,Sant Martí,71,Provençals del Poblenou,94,21376
2015,10,Sant Martí,71,Provençals del Poblenou,95,15403
2015,10,Sant Martí,71,Provençals del Poblenou,96,22903
2015,10,Sant Martí,71,Provençals del Poblenou,97,21549
2015,10,Sant Martí,71,Provençals del Poblenou,98,18696
2015,10,Sant Martí,71,Provençals del Poblenou,99,14188
2015,10,Sant Martí,71,Provençals del Poblenou,100,16869
2015,10,Sant Martí,71,Provençals del Poblenou,101,16835
2015,10,Sant Martí,71,Provençals del Poblenou,102,16016
2015,10,Sant Martí,71,Provençals del Poblenou,103,18289
2015,10,Sant Martí,71,Provençals del Poblenou,104,20124
2015,10,Sant Martí,72,Sant Martí de Provençals,105,18224
2015,10,Sant Martí,72,Sant Martí de Provençals,106,18233
2015,10,Sant Martí,72,Sant Martí de Provençals,107,21849
2015,10,Sant Martí,72,Sant Martí de Provençals,108,17052
2015,10,Sant Martí,72,Sant Martí de Provençals,109,16619
2015,10,Sant Martí,72,Sant Martí de Provençals,110,16659
2015,10,Sant Martí,72,Sant Martí de Provençals,111,17546
2015,10,Sant Martí,72,Sant Martí de Provençals,112,21673
2015,10,Sant Martí,72,Sant Martí de Provençals,113,17070
2015,10,Sant Martí,72,Sant Martí de Provençals,114,15072
2015,10,Sant Martí,72,Sant Martí de Provençals,115,16299
2015,10,Sant Martí,72,Sant Martí de Provençals,116,15710
2015,10,Sant Martí,72,Sant Martí de Provençals,117,16319
2015,10,Sant Martí,72,Sant Martí de Provençals,118,21380
2015,10,Sant Martí,72,Sant Martí de Provençals,119,16566
2015,10,Sant Martí,72,Sant Martí de Provençals,120,16234
2015,10,Sant Martí,72,Sant Martí de Provençals,121,16086
2015,10,Sant Martí,72,Sant Martí de Provençals,122,21108
2015,10,Sant Martí,73,la Verneda i la Pau,123,17140
2015,10,Sant Martí,73,la Verneda i la Pau,124,17841
2015,10,Sant Martí,73,la Verneda i la Pau,125,16585
2015,10,Sant Martí,73,la Verneda i la Pau,126,18483
2015,10,Sant Martí,73,la Verneda i la Pau,127,19059
2015,10,Sant Martí,73,la Verneda i la Pau,128,18659
2015,10,Sant Martí,73,la Verneda i la Pau,129,19187
2015,10,Sant Martí,73,la Verneda i la Pau,130,17998
2015,10,Sant Martí,73,la Verneda i la Pau,131,20507
2015,10,Sant Martí,73,la Verneda i la Pau,132,17153
2015,10,Sant Martí,73,la Verneda i la Pau,133,15560
2015,10,Sant Martí,73,la Verneda i la Pau,134,15607
2015,10,Sant Martí,73,la Verneda i la Pau,135,15851
2015,10,Sant Martí,73,la Verneda i la Pau,136,16154
2015,10,Sant Martí,73,la Verneda i la Pau,137,13741
2015,10,Sant Martí,73,la Verneda i la Pau,138,12890
2015,10,Sant Martí,73,la Verneda i la Pau,139,14240
2015,10,Sant Martí,73,la Verneda i la Pau,140,13855
2015,10,Sant Martí,73,la Verneda i la Pau,141,14303
2015,10,Sant Martí,73,la Verneda i la Pau,142,13494
2015,10,Sant Martí,73,la Verneda i la Pau,143,14085
2015,10,Sant Martí,65,el Clot,234,18338
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,16290
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,17384
2015,10,Sant Martí,71,Provençals del Poblenou,237,15593
