Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,20406
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,16879
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,14866
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,15690
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,12108
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,15763
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,15565
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,13741
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,21696
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,14526
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,16356
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,20029
2020,2,Eixample,5,el Fort Pienc,1,21821
2020,2,Eixample,5,el Fort Pienc,2,21298
2020,2,Eixample,5,el Fort Pienc,3,23568
2020,2,Eixample,5,el Fort Pienc,4,18072
2020,2,Eixample,5,el Fort Pienc,5,23139
2020,2,Eixample,5,el Fort Pienc,6,23826
2020,2,Eixample,5,el Fort Pienc,7,25507
2020,2,Eixample,5,el Fort Pienc,8,24052
2020,2,Eixample,5,el Fort Pienc,9,22323
2020,2,Eixample,5,el Fort Pienc,10,20974
2020,2,Eixample,5,el Fort Pienc,11,22186
2020,2,Eixample,5,el Fort Pienc,12,17604
2020,2,Eixample,5,el Fort Pienc,13,18822
2020,2,Eixample,5,el Fort Pienc,14,18276
2020,2,Eixample,5,el Fort Pienc,15,19042
2020,2,Eixample,5,el Fort Pienc,16,23219
2020,2,Eixample,5,el Fort Pienc,17,23710
2020,2,Eixample,5,el Fort Pienc,18,23142
2020,2,Eixample,5,el Fort Pienc,19,21225
2020,2,Eixample,5,el Fort Pienc,20,19593
2020,2,Eixample,6,la Sagrada Família,21,19401
2020,2,Eixample,6,la Sagrada Família,22,20610
2020,2,Eixample,6,la Sagrada Família,23,21598
2020,2,Eixample,6,la Sagrada Família,24,20202
2020,2,Eixample,6,la Sagrada Família,25,19121
2020,2,Eixample,6,la Sagrada Família,26,20750
2020,2,Eixample,6,la Sagrada Família,27,21399
2020,2,Eixample,6,la Sagrada Família,28,21023
2020,2,Eixample,6,la Sagrada Família,29,21476
2020,2,Eixample,6,la Sagrada Família,30,17027
2020,2,Eixample,6,la Sagrada Família,31,23193
2020,2,Eixample,6,la Sagrada Família,32,22824
2020,2,Eixample,6,la Sagrada Família,33,20691
2020,2,Eixample,6,la Sagrada Família,34,20110
2020,2,Eixample,6,la Sagrada Família,35,23208
2020,2,Eixample,6,la Sagrada Família,36,23768
2020,2,Eixample,6,la Sagrada Família,37,24946
2020,2,Eixample,6,la Sagrada Família,38,23860
2020,2,Eixample,6,la Sagrada Família,39,21117
2020,2,Eixample,6,la Sagrada Família,40,18936
2020,2,Eixample,6,la Sagrada Família,41,20628
2020,2,Eixample,6,la Sagrada Família,42,25545
2020,2,Eixample,6,la Sagrada Família,43,22527
2020,2,Eixample,6,la Sagrada Família,44,19103
2020,2,Eixample,6,la Sagrada Família,45,23224
2020,2,Eixample,6,la Sagrada Família,46,19576
2020,2,Eixample,6,la Sagrada Família,47,20463
2020,2,Eixample,6,la Sagrada Família,48,21500
2020,2,Eixample,6,la Sagrada Família,49,19054
2020,2,Eixample,6,la Sagrada Família,50,21120
2020,2,Eixample,6,la Sagrada Família,51,18757
2020,2,Eixample,6,la Sagrada Família,52,22058
2020,2,Eixample,6,la Sagrada Família,53,23138
2020,2,Eixample,6,la Sagrada Família,54,22511
2020,2,Eixample,7,la Dreta de l'Eixample,55,22954
2020,2,Eixample,7,la Dreta de l'Eixample,56,23659
2020,2,Eixample,7,la Dreta de l'Eixample,57,29562
2020,2,Eixample,7,la Dreta de l'Eixample,58,27582
2020,2,Eixample,7,la Dreta de l'Eixample,59,28684
2020,2,Eixample,7,la Dreta de l'Eixample,60,23397
2020,2,Eixample,7,la Dreta de l'Eixample,61,22660
2020,2,Eixample,7,la Dreta de l'Eixample,62,27482
2020,2,Eixample,7,la Dreta de l'Eixample,63,33182
2020,2,Eixample,7,la Dreta de l'Eixample,64,31252
2020,2,Eixample,7,la Dreta de l'Eixample,65,25811
2020,2,Eixample,7,la Dreta de l'Eixample,66,24362
2020,2,Eixample,7,la Dreta de l'Eixample,67,21398
2020,2,Eixample,7,la Dreta de l'Eixample,68,22359
2020,2,Eixample,7,la Dreta de l'Eixample,69,26666
2020,2,Eixample,7,la Dreta de l'Eixample,70,26889
2020,2,Eixample,7,la Dreta de l'Eixample,71,28284
2020,2,Eixample,7,la Dreta de l'Eixample,72,32143
2020,2,Eixample,7,la Dreta de l'Eixample,73,28067
2020,2,Eixample,7,la Dreta de l'Eixample,74,27124
2020,2,Eixample,7,la Dreta de l'Eixample,75,26082
2020,2,Eixample,7,la Dreta de l'Eixample,76,29838
2020,2,Eixample,7,la Dreta de l'Eixample,77,26335
2020,2,Eixample,7,la Dreta de l'Eixample,78,29798
2020,2,Eixample,7,la Dreta de l'Eixample,79,34602
2020,2,Eixample,7,la Dreta de l'Eixample,80,30449
2020,2,Eixample,7,la Dreta de l'Eixample,81,30050
2020,2,Eixample,7,la Dreta de l'Eixample,82,29753
2020,2,Eixample,7,la Dreta de l'Eixample,83,34567
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,25910
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,27444
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,29798
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,26578
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,29323
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,26359
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,24212
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,25725
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,23776
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,26967
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,24846
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,23915
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,22646
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,22499
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,24316
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,26992
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,25530
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,24059
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,29803
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,22509
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,26269
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,22700
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,27038
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,27905
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,32091
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,30796
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,110,23546
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,111,24674
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,112,31012
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,113,28814
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,114,23707
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,115,22422
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,116,30268
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,117,23882
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,118,26697
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,119,25231
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,120,23193
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,121,24900
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,122,26316
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,123,24155
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,124,26731
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,125,24515
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,126,25659
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,127,22616
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,128,21300
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,129,24062
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,130,32176
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,131,22684
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,132,24638
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,133,24090
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,134,21813
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,135,20334
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,136,23632
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,137,20559
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,138,23778
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,139,21988
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,140,23464
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,141,22178
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,142,19510
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,143,22337
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,144,24841
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,145,23285
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,146,22891
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,147,21942
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,148,23689
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,149,21913
2020,2,Eixample,10,Sant Antoni,150,20494
2020,2,Eixample,10,Sant Antoni,151,21811
2020,2,Eixample,10,Sant Antoni,152,24008
2020,2,Eixample,10,Sant Antoni,153,23324
2020,2,Eixample,10,Sant Antoni,154,18258
2020,2,Eixample,10,Sant Antoni,155,19492
2020,2,Eixample,10,Sant Antoni,156,21422
2020,2,Eixample,10,Sant Antoni,157,20495
2020,2,Eixample,10,Sant Antoni,158,21301
2020,2,Eixample,10,Sant Antoni,159,23244
2020,2,Eixample,10,Sant Antoni,160,23607
2020,2,Eixample,10,Sant Antoni,161,19965
2020,2,Eixample,10,Sant Antoni,162,20032
2020,2,Eixample,10,Sant Antoni,163,23253
2020,2,Eixample,10,Sant Antoni,164,22267
2020,2,Eixample,10,Sant Antoni,165,21636
2020,2,Eixample,10,Sant Antoni,166,20427
2020,2,Eixample,10,Sant Antoni,167,22000
2020,2,Eixample,10,Sant Antoni,168,20557
2020,2,Eixample,10,Sant Antoni,169,20617
2020,2,Eixample,10,Sant Antoni,170,19866
2020,2,Eixample,10,Sant Antoni,171,18030
2020,2,Eixample,10,Sant Antoni,172,19534
2020,2,Eixample,10,Sant Antoni,173,20819
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,17347
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,15707
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,14197
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,17927
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,15711
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,15519
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,15961
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,15811
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,17225
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,14830
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,12677
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,15760
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,14800
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,14346
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,14501
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,14077
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,13902
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,15268
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,14770
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,18581
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,17824
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,16984
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,14938
2020,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,15370
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,13510
2020,3,Sants-Montjuïc,13,la Marina de Port,26,16436
2020,3,Sants-Montjuïc,13,la Marina de Port,27,17606
2020,3,Sants-Montjuïc,13,la Marina de Port,28,19834
2020,3,Sants-Montjuïc,13,la Marina de Port,29,15476
2020,3,Sants-Montjuïc,13,la Marina de Port,30,17424
2020,3,Sants-Montjuïc,13,la Marina de Port,31,15563
2020,3,Sants-Montjuïc,13,la Marina de Port,32,14205
2020,3,Sants-Montjuïc,13,la Marina de Port,33,12150
2020,3,Sants-Montjuïc,13,la Marina de Port,34,15771
2020,3,Sants-Montjuïc,13,la Marina de Port,35,17378
2020,3,Sants-Montjuïc,13,la Marina de Port,36,19037
2020,3,Sants-Montjuïc,13,la Marina de Port,37,17997
2020,3,Sants-Montjuïc,13,la Marina de Port,38,12054
2020,3,Sants-Montjuïc,13,la Marina de Port,39,11790
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,40,21689
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,41,18457
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,42,17353
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,43,20538
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,44,17088
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,45,19732
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,46,22766
2020,3,Sants-Montjuïc,15,Hostafrancs,47,17899
2020,3,Sants-Montjuïc,15,Hostafrancs,48,21471
2020,3,Sants-Montjuïc,15,Hostafrancs,49,19474
2020,3,Sants-Montjuïc,15,Hostafrancs,50,19769
2020,3,Sants-Montjuïc,15,Hostafrancs,51,16200
2020,3,Sants-Montjuïc,15,Hostafrancs,52,17767
2020,3,Sants-Montjuïc,15,Hostafrancs,53,16655
2020,3,Sants-Montjuïc,15,Hostafrancs,54,20150
2020,3,Sants-Montjuïc,15,Hostafrancs,55,18696
2020,3,Sants-Montjuïc,15,Hostafrancs,56,17390
2020,3,Sants-Montjuïc,16,la Bordeta,57,18081
2020,3,Sants-Montjuïc,16,la Bordeta,58,23285
2020,3,Sants-Montjuïc,16,la Bordeta,59,17549
2020,3,Sants-Montjuïc,16,la Bordeta,60,20215
2020,3,Sants-Montjuïc,16,la Bordeta,61,17682
2020,3,Sants-Montjuïc,16,la Bordeta,62,18641
2020,3,Sants-Montjuïc,16,la Bordeta,63,17972
2020,3,Sants-Montjuïc,16,la Bordeta,64,19542
2020,3,Sants-Montjuïc,16,la Bordeta,65,19863
2020,3,Sants-Montjuïc,16,la Bordeta,66,17773
2020,3,Sants-Montjuïc,16,la Bordeta,67,18805
2020,3,Sants-Montjuïc,16,la Bordeta,68,16932
2020,3,Sants-Montjuïc,16,la Bordeta,69,20078
2020,3,Sants-Montjuïc,17,Sants - Badal,70,15676
2020,3,Sants-Montjuïc,17,Sants - Badal,71,16135
2020,3,Sants-Montjuïc,17,Sants - Badal,72,16802
2020,3,Sants-Montjuïc,17,Sants - Badal,73,20049
2020,3,Sants-Montjuïc,17,Sants - Badal,74,18627
2020,3,Sants-Montjuïc,17,Sants - Badal,75,17443
2020,3,Sants-Montjuïc,17,Sants - Badal,76,16850
2020,3,Sants-Montjuïc,17,Sants - Badal,77,17311
2020,3,Sants-Montjuïc,17,Sants - Badal,78,16658
2020,3,Sants-Montjuïc,17,Sants - Badal,79,15636
2020,3,Sants-Montjuïc,17,Sants - Badal,80,18228
2020,3,Sants-Montjuïc,17,Sants - Badal,81,18402
2020,3,Sants-Montjuïc,17,Sants - Badal,82,21452
2020,3,Sants-Montjuïc,17,Sants - Badal,83,20736
2020,3,Sants-Montjuïc,17,Sants - Badal,84,20273
2020,3,Sants-Montjuïc,17,Sants - Badal,85,21181
2020,3,Sants-Montjuïc,18,Sants,86,24697
2020,3,Sants-Montjuïc,18,Sants,87,22426
2020,3,Sants-Montjuïc,18,Sants,88,19936
2020,3,Sants-Montjuïc,18,Sants,89,21763
2020,3,Sants-Montjuïc,18,Sants,90,25138
2020,3,Sants-Montjuïc,18,Sants,91,21149
2020,3,Sants-Montjuïc,18,Sants,92,21793
2020,3,Sants-Montjuïc,18,Sants,93,21318
2020,3,Sants-Montjuïc,18,Sants,94,22009
2020,3,Sants-Montjuïc,18,Sants,95,19904
2020,3,Sants-Montjuïc,18,Sants,96,18543
2020,3,Sants-Montjuïc,18,Sants,97,14627
2020,3,Sants-Montjuïc,18,Sants,98,16842
2020,3,Sants-Montjuïc,18,Sants,99,19443
2020,3,Sants-Montjuïc,18,Sants,100,19148
2020,3,Sants-Montjuïc,18,Sants,101,19425
2020,3,Sants-Montjuïc,18,Sants,102,19828
2020,3,Sants-Montjuïc,18,Sants,103,18850
2020,3,Sants-Montjuïc,18,Sants,104,18447
2020,3,Sants-Montjuïc,18,Sants,105,18478
2020,3,Sants-Montjuïc,18,Sants,106,19896
2020,3,Sants-Montjuïc,18,Sants,107,21000
2020,3,Sants-Montjuïc,18,Sants,108,19215
2020,3,Sants-Montjuïc,18,Sants,109,20546
2020,3,Sants-Montjuïc,18,Sants,110,21765
2020,3,Sants-Montjuïc,18,Sants,111,20952
2020,3,Sants-Montjuïc,18,Sants,112,23621
2020,3,Sants-Montjuïc,18,Sants,113,25851
2020,3,Sants-Montjuïc,18,Sants,114,23894
2020,3,Sants-Montjuïc,13,la Marina de Port,211,17134
2020,3,Sants-Montjuïc,13,la Marina de Port,212,15782
2020,3,Sants-Montjuïc,13,la Marina de Port,213,12819
2020,4,Les Corts,19,les Corts,1,23017
2020,4,Les Corts,19,les Corts,2,26831
2020,4,Les Corts,19,les Corts,3,24672
2020,4,Les Corts,19,les Corts,4,24414
2020,4,Les Corts,19,les Corts,5,23063
2020,4,Les Corts,19,les Corts,6,24415
2020,4,Les Corts,19,les Corts,7,20143
2020,4,Les Corts,19,les Corts,8,21697
2020,4,Les Corts,19,les Corts,9,24362
2020,4,Les Corts,19,les Corts,10,27610
2020,4,Les Corts,19,les Corts,11,27276
2020,4,Les Corts,19,les Corts,12,26727
2020,4,Les Corts,19,les Corts,13,27500
2020,4,Les Corts,19,les Corts,14,30379
2020,4,Les Corts,19,les Corts,15,26163
2020,4,Les Corts,19,les Corts,16,27479
2020,4,Les Corts,19,les Corts,17,26635
2020,4,Les Corts,19,les Corts,18,28835
2020,4,Les Corts,19,les Corts,19,34556
2020,4,Les Corts,19,les Corts,20,28496
2020,4,Les Corts,19,les Corts,21,33157
2020,4,Les Corts,19,les Corts,22,28620
2020,4,Les Corts,19,les Corts,23,41189
2020,4,Les Corts,19,les Corts,24,40660
2020,4,Les Corts,19,les Corts,25,25063
2020,4,Les Corts,19,les Corts,26,25659
2020,4,Les Corts,19,les Corts,27,28307
2020,4,Les Corts,19,les Corts,28,25943
2020,4,Les Corts,19,les Corts,29,31098
2020,4,Les Corts,19,les Corts,30,27765
2020,4,Les Corts,19,les Corts,31,23815
2020,4,Les Corts,19,les Corts,32,23416
2020,4,Les Corts,19,les Corts,33,24058
2020,4,Les Corts,19,les Corts,34,29124
2020,4,Les Corts,19,les Corts,35,27638
2020,4,Les Corts,20,la Maternitat i Sant Ramon,36,21564
2020,4,Les Corts,20,la Maternitat i Sant Ramon,37,23803
2020,4,Les Corts,20,la Maternitat i Sant Ramon,38,23649
2020,4,Les Corts,20,la Maternitat i Sant Ramon,39,22086
2020,4,Les Corts,20,la Maternitat i Sant Ramon,40,18380
2020,4,Les Corts,20,la Maternitat i Sant Ramon,41,20128
2020,4,Les Corts,20,la Maternitat i Sant Ramon,42,19370
2020,4,Les Corts,20,la Maternitat i Sant Ramon,43,28197
2020,4,Les Corts,20,la Maternitat i Sant Ramon,44,22274
2020,4,Les Corts,20,la Maternitat i Sant Ramon,45,21445
2020,4,Les Corts,20,la Maternitat i Sant Ramon,46,29563
2020,4,Les Corts,20,la Maternitat i Sant Ramon,47,25679
2020,4,Les Corts,20,la Maternitat i Sant Ramon,48,27338
2020,4,Les Corts,20,la Maternitat i Sant Ramon,49,34853
2020,4,Les Corts,21,Pedralbes,50,41619
2020,4,Les Corts,21,Pedralbes,51,30151
2020,4,Les Corts,21,Pedralbes,52,41396
2020,4,Les Corts,21,Pedralbes,53,26918
2020,4,Les Corts,21,Pedralbes,54,37496
2020,4,Les Corts,21,Pedralbes,55,41530
2020,4,Les Corts,21,Pedralbes,56,41787
2020,4,Les Corts,20,la Maternitat i Sant Ramon,84,29158
2020,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,19341
2020,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,30142
2020,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,28149
2020,5,Sarrià-St. Gervasi,23,Sarrià,4,42057
2020,5,Sarrià-St. Gervasi,23,Sarrià,5,33629
2020,5,Sarrià-St. Gervasi,23,Sarrià,6,41509
2020,5,Sarrià-St. Gervasi,23,Sarrià,7,31211
2020,5,Sarrià-St. Gervasi,23,Sarrià,8,40785
2020,5,Sarrià-St. Gervasi,23,Sarrià,9,30201
2020,5,Sarrià-St. Gervasi,23,Sarrià,10,28896
2020,5,Sarrià-St. Gervasi,23,Sarrià,11,31470
2020,5,Sarrià-St. Gervasi,23,Sarrià,12,27450
2020,5,Sarrià-St. Gervasi,23,Sarrià,13,31481
2020,5,Sarrià-St. Gervasi,23,Sarrià,14,34478
2020,5,Sarrià-St. Gervasi,23,Sarrià,15,30460
2020,5,Sarrià-St. Gervasi,23,Sarrià,16,26107
2020,5,Sarrià-St. Gervasi,23,Sarrià,17,41687
2020,5,Sarrià-St. Gervasi,23,Sarrià,18,29901
2020,5,Sarrià-St. Gervasi,23,Sarrià,19,37452
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,20,34843
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,21,41559
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,22,41640
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,23,27296
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,24,41908
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,25,40959
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,26,41546
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,27,41860
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,28,39672
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,29,41956
2020,5,Sarrià-St. Gervasi,24,les Tres Torres,30,41270
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,31,40358
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,32,42036
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,33,39409
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,34,30738
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,35,40922
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,36,38063
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,37,29834
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,38,28500
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,39,35421
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,40,25787
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,41,29972
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,42,30462
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,43,30801
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,44,28660
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,45,34808
2020,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,46,41230
