Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2007,Ciutat Vella,el Raval,10,Eastern Africa,Female
2007,Ciutat Vella,el Raval,8,Eastern Africa,Male
2007,Ciutat Vella,el Raval,12,Middle Africa,Female
2007,Ciutat Vella,el Raval,12,Middle Africa,Male
2007,Ciutat Vella,el Raval,767,Northern Africa,Female
2007,Ciutat Vella,el Raval,1297,Northern Africa,Male
2007,Ciutat Vella,el Raval,..,Southern Africa,Male
2007,Ciutat Vella,el Raval,41,Western Africa,Female
2007,Ciutat Vella,el Raval,118,Western Africa,Male
2007,Ciutat Vella,el Raval,415,Caribbean,Female
2007,Ciutat Vella,el Raval,307,Caribbean,Male
2007,Ciutat Vella,el Raval,180,Central America,Female
2007,Ciutat Vella,el Raval,186,Central America,Male
2007,Ciutat Vella,el Raval,2413,South America,Female
2007,Ciutat Vella,el Raval,2295,South America,Male
2007,Ciutat Vella,el Raval,68,Northern America,Female
2007,Ciutat Vella,el Raval,92,Northern America,Male
2007,Ciutat Vella,el Raval,..,Central Asia,Female
2007,Ciutat Vella,el Raval,..,Central Asia,Male
2007,Ciutat Vella,el Raval,175,Eastern Asia,Female
2007,Ciutat Vella,el Raval,170,Eastern Asia,Male
2007,Ciutat Vella,el Raval,846,Southern Asia,Female
2007,Ciutat Vella,el Raval,5719,Southern Asia,Male
2007,Ciutat Vella,el Raval,2277,South-Eastern Asia,Female
2007,Ciutat Vella,el Raval,1620,South-Eastern Asia,Male
2007,Ciutat Vella,el Raval,61,Western Asia,Female
2007,Ciutat Vella,el Raval,160,Western Asia,Male
2007,Ciutat Vella,el Raval,351,Eastern Europe,Female
2007,Ciutat Vella,el Raval,267,Eastern Europe,Male
2007,Ciutat Vella,el Raval,254,Northern Europe,Female
2007,Ciutat Vella,el Raval,260,Northern Europe,Male
2007,Ciutat Vella,el Raval,12630,Southern Europe,Female
2007,Ciutat Vella,el Raval,11829,Southern Europe,Male
2007,Ciutat Vella,el Raval,613,Western Europe,Female
2007,Ciutat Vella,el Raval,567,Western Europe,Male
2007,Ciutat Vella,el Raval,8,Australia and New Zealand,Female
2007,Ciutat Vella,el Raval,11,Australia and New Zealand,Male
2007,Ciutat Vella,el Raval,7,Not available,Female
2007,Ciutat Vella,el Raval,7,Not available,Male
2007,Ciutat Vella,el Barri Gòtic,..,Eastern Africa,Female
2007,Ciutat Vella,el Barri Gòtic,10,Eastern Africa,Male
2007,Ciutat Vella,el Barri Gòtic,13,Middle Africa,Female
2007,Ciutat Vella,el Barri Gòtic,34,Middle Africa,Male
2007,Ciutat Vella,el Barri Gòtic,185,Northern Africa,Female
2007,Ciutat Vella,el Barri Gòtic,781,Northern Africa,Male
2007,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Female
2007,Ciutat Vella,el Barri Gòtic,6,Southern Africa,Male
2007,Ciutat Vella,el Barri Gòtic,35,Western Africa,Female
2007,Ciutat Vella,el Barri Gòtic,300,Western Africa,Male
2007,Ciutat Vella,el Barri Gòtic,121,Caribbean,Female
2007,Ciutat Vella,el Barri Gòtic,101,Caribbean,Male
2007,Ciutat Vella,el Barri Gòtic,382,Central America,Female
2007,Ciutat Vella,el Barri Gòtic,299,Central America,Male
2007,Ciutat Vella,el Barri Gòtic,4002,South America,Female
2007,Ciutat Vella,el Barri Gòtic,3742,South America,Male
2007,Ciutat Vella,el Barri Gòtic,94,Northern America,Female
2007,Ciutat Vella,el Barri Gòtic,82,Northern America,Male
2007,Ciutat Vella,el Barri Gòtic,..,Central Asia,Female
2007,Ciutat Vella,el Barri Gòtic,16,Central Asia,Male
