Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2023,Ciutat Vella,el Raval,32,Eastern Africa,Female
2023,Ciutat Vella,el Raval,17,Eastern Africa,Male
2023,Ciutat Vella,el Raval,19,Middle Africa,Female
2023,Ciutat Vella,el Raval,25,Middle Africa,Male
2023,Ciutat Vella,el Raval,801,Northern Africa,Female
2023,Ciutat Vella,el Raval,1276,Northern Africa,Male
2023,Ciutat Vella,el Raval,9,Southern Africa,Female
2023,Ciutat Vella,el Raval,10,Southern Africa,Male
2023,Ciutat Vella,el Raval,74,Western Africa,Female
2023,Ciutat Vella,el Raval,164,Western Africa,Male
2023,Ciutat Vella,el Raval,312,Caribbean,Female
2023,Ciutat Vella,el Raval,336,Caribbean,Male
2023,Ciutat Vella,el Raval,368,Central America,Female
2023,Ciutat Vella,el Raval,317,Central America,Male
2023,Ciutat Vella,el Raval,2884,South America,Female
2023,Ciutat Vella,el Raval,2778,South America,Male
2023,Ciutat Vella,el Raval,145,Northern America,Female
2023,Ciutat Vella,el Raval,171,Northern America,Male
2023,Ciutat Vella,el Raval,17,Central Asia,Female
2023,Ciutat Vella,el Raval,16,Central Asia,Male
2023,Ciutat Vella,el Raval,204,Eastern Asia,Female
2023,Ciutat Vella,el Raval,154,Eastern Asia,Male
2023,Ciutat Vella,el Raval,2619,Southern Asia,Female
2023,Ciutat Vella,el Raval,5175,Southern Asia,Male
2023,Ciutat Vella,el Raval,3027,South-Eastern Asia,Female
2023,Ciutat Vella,el Raval,2062,South-Eastern Asia,Male
2023,Ciutat Vella,el Raval,223,Western Asia,Female
2023,Ciutat Vella,el Raval,297,Western Asia,Male
2023,Ciutat Vella,el Raval,601,Eastern Europe,Female
2023,Ciutat Vella,el Raval,389,Eastern Europe,Male
2023,Ciutat Vella,el Raval,344,Northern Europe,Female
2023,Ciutat Vella,el Raval,414,Northern Europe,Male
2023,Ciutat Vella,el Raval,9207,Southern Europe,Female
2023,Ciutat Vella,el Raval,9590,Southern Europe,Male
2023,Ciutat Vella,el Raval,707,Western Europe,Female
2023,Ciutat Vella,el Raval,816,Western Europe,Male
2023,Ciutat Vella,el Raval,19,Australia and New Zealand,Female
2023,Ciutat Vella,el Raval,24,Australia and New Zealand,Male
2023,Ciutat Vella,el Raval,17,Not available,Female
2023,Ciutat Vella,el Raval,11,Not available,Male
2023,Ciutat Vella,el Barri Gòtic,9,Eastern Africa,Female
2023,Ciutat Vella,el Barri Gòtic,15,Eastern Africa,Male
2023,Ciutat Vella,el Barri Gòtic,20,Middle Africa,Female
2023,Ciutat Vella,el Barri Gòtic,9,Middle Africa,Male
2023,Ciutat Vella,el Barri Gòtic,371,Northern Africa,Female
2023,Ciutat Vella,el Barri Gòtic,1436,Northern Africa,Male
2023,Ciutat Vella,el Barri Gòtic,9,Southern Africa,Female
2023,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Male
2023,Ciutat Vella,el Barri Gòtic,54,Western Africa,Female
2023,Ciutat Vella,el Barri Gòtic,273,Western Africa,Male
2023,Ciutat Vella,el Barri Gòtic,144,Caribbean,Female
2023,Ciutat Vella,el Barri Gòtic,109,Caribbean,Male
2023,Ciutat Vella,el Barri Gòtic,360,Central America,Female
2023,Ciutat Vella,el Barri Gòtic,242,Central America,Male
2023,Ciutat Vella,el Barri Gòtic,1912,South America,Female
2023,Ciutat Vella,el Barri Gòtic,1823,South America,Male
2023,Ciutat Vella,el Barri Gòtic,166,Northern America,Female
2023,Ciutat Vella,el Barri Gòtic,146,Northern America,Male
2023,Ciutat Vella,el Barri Gòtic,20,Central Asia,Female
2023,Ciutat Vella,el Barri Gòtic,8,Central Asia,Male
2023,Ciutat Vella,el Barri Gòtic,93,Eastern Asia,Female
2023,Ciutat Vella,el Barri Gòtic,72,Eastern Asia,Male
2023,Ciutat Vella,el Barri Gòtic,576,Southern Asia,Female
2023,Ciutat Vella,el Barri Gòtic,5458,Southern Asia,Male
2023,Ciutat Vella,el Barri Gòtic,279,South-Eastern Asia,Female
2023,Ciutat Vella,el Barri Gòtic,171,South-Eastern Asia,Male
2023,Ciutat Vella,el Barri Gòtic,150,Western Asia,Female
2023,Ciutat Vella,el Barri Gòtic,198,Western Asia,Male
2023,Ciutat Vella,el Barri Gòtic,432,Eastern Europe,Female
2023,Ciutat Vella,el Barri Gòtic,315,Eastern Europe,Male
2023,Ciutat Vella,el Barri Gòtic,332,Northern Europe,Female
2023,Ciutat Vella,el Barri Gòtic,377,Northern Europe,Male
2023,Ciutat Vella,el Barri Gòtic,3783,Southern Europe,Female
2023,Ciutat Vella,el Barri Gòtic,3933,Southern Europe,Male
2023,Ciutat Vella,el Barri Gòtic,536,Western Europe,Female
2023,Ciutat Vella,el Barri Gòtic,560,Western Europe,Male
2023,Ciutat Vella,el Barri Gòtic,26,Australia and New Zealand,Female
2023,Ciutat Vella,el Barri Gòtic,26,Australia and New Zealand,Male
2023,Ciutat Vella,el Barri Gòtic,..,Not available,Female
2023,Ciutat Vella,el Barri Gòtic,9,Not available,Male
2023,Ciutat Vella,la Barceloneta,5,Eastern Africa,Female
2023,Ciutat Vella,la Barceloneta,6,Eastern Africa,Male
2023,Ciutat Vella,la Barceloneta,5,Middle Africa,Female
2023,Ciutat Vella,la Barceloneta,5,Middle Africa,Male
2023,Ciutat Vella,la Barceloneta,190,Northern Africa,Female
2023,Ciutat Vella,la Barceloneta,330,Northern Africa,Male
2023,Ciutat Vella,la Barceloneta,5,Southern Africa,Female
2023,Ciutat Vella,la Barceloneta,..,Southern Africa,Male
2023,Ciutat Vella,la Barceloneta,8,Western Africa,Female
2023,Ciutat Vella,la Barceloneta,33,Western Africa,Male
2023,Ciutat Vella,la Barceloneta,85,Caribbean,Female
2023,Ciutat Vella,la Barceloneta,80,Caribbean,Male
2023,Ciutat Vella,la Barceloneta,148,Central America,Female
2023,Ciutat Vella,la Barceloneta,124,Central America,Male
