Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2000,Ciutat Vella,el Raval,5,Eastern Africa,Female
2000,Ciutat Vella,el Raval,..,Eastern Africa,Male
2000,Ciutat Vella,el Raval,8,Middle Africa,Female
2000,Ciutat Vella,el Raval,15,Middle Africa,Male
2000,Ciutat Vella,el Raval,631,Northern Africa,Female
2000,Ciutat Vella,el Raval,780,Northern Africa,Male
2000,Ciutat Vella,el Raval,..,Southern Africa,Male
2000,Ciutat Vella,el Raval,29,Western Africa,Female
2000,Ciutat Vella,el Raval,54,Western Africa,Male
2000,Ciutat Vella,el Raval,339,Caribbean,Female
2000,Ciutat Vella,el Raval,103,Caribbean,Male
2000,Ciutat Vella,el Raval,94,Central America,Female
2000,Ciutat Vella,el Raval,56,Central America,Male
2000,Ciutat Vella,el Raval,423,South America,Female
2000,Ciutat Vella,el Raval,420,South America,Male
2000,Ciutat Vella,el Raval,23,Northern America,Female
2000,Ciutat Vella,el Raval,34,Northern America,Male
2000,Ciutat Vella,el Raval,32,Eastern Asia,Female
2000,Ciutat Vella,el Raval,33,Eastern Asia,Male
2000,Ciutat Vella,el Raval,230,Southern Asia,Female
2000,Ciutat Vella,el Raval,895,Southern Asia,Male
2000,Ciutat Vella,el Raval,977,South-Eastern Asia,Female
2000,Ciutat Vella,el Raval,611,South-Eastern Asia,Male
2000,Ciutat Vella,el Raval,19,Western Asia,Female
2000,Ciutat Vella,el Raval,32,Western Asia,Male
2000,Ciutat Vella,el Raval,32,Eastern Europe,Female
2000,Ciutat Vella,el Raval,36,Eastern Europe,Male
2000,Ciutat Vella,el Raval,35,Northern Europe,Female
2000,Ciutat Vella,el Raval,44,Northern Europe,Male
2000,Ciutat Vella,el Raval,15302,Southern Europe,Female
2000,Ciutat Vella,el Raval,13672,Southern Europe,Male
2000,Ciutat Vella,el Raval,169,Western Europe,Female
2000,Ciutat Vella,el Raval,181,Western Europe,Male
2000,Ciutat Vella,el Raval,..,Australia and New Zealand,Female
2000,Ciutat Vella,el Raval,..,Australia and New Zealand,Male
2000,Ciutat Vella,el Raval,5,Not available,Female
2000,Ciutat Vella,el Raval,..,Not available,Male
2000,Ciutat Vella,el Barri Gòtic,..,Eastern Africa,Male
2000,Ciutat Vella,el Barri Gòtic,7,Middle Africa,Female
2000,Ciutat Vella,el Barri Gòtic,8,Middle Africa,Male
2000,Ciutat Vella,el Barri Gòtic,140,Northern Africa,Female
2000,Ciutat Vella,el Barri Gòtic,240,Northern Africa,Male
2000,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Female
2000,Ciutat Vella,el Barri Gòtic,16,Western Africa,Female
2000,Ciutat Vella,el Barri Gòtic,145,Western Africa,Male
2000,Ciutat Vella,el Barri Gòtic,99,Caribbean,Female
2000,Ciutat Vella,el Barri Gòtic,50,Caribbean,Male
2000,Ciutat Vella,el Barri Gòtic,34,Central America,Female
2000,Ciutat Vella,el Barri Gòtic,19,Central America,Male
2000,Ciutat Vella,el Barri Gòtic,164,South America,Female
2000,Ciutat Vella,el Barri Gòtic,213,South America,Male
2000,Ciutat Vella,el Barri Gòtic,22,Northern America,Female
2000,Ciutat Vella,el Barri Gòtic,18,Northern America,Male
2000,Ciutat Vella,el Barri Gòtic,20,Eastern Asia,Female
2000,Ciutat Vella,el Barri Gòtic,22,Eastern Asia,Male
2000,Ciutat Vella,el Barri Gòtic,35,Southern Asia,Female
2000,Ciutat Vella,el Barri Gòtic,140,Southern Asia,Male
2000,Ciutat Vella,el Barri Gòtic,117,South-Eastern Asia,Female
2000,Ciutat Vella,el Barri Gòtic,66,South-Eastern Asia,Male
2000,Ciutat Vella,el Barri Gòtic,..,Western Asia,Female
2000,Ciutat Vella,el Barri Gòtic,16,Western Asia,Male
2000,Ciutat Vella,el Barri Gòtic,12,Eastern Europe,Female
2000,Ciutat Vella,el Barri Gòtic,15,Eastern Europe,Male
2000,Ciutat Vella,el Barri Gòtic,31,Northern Europe,Female
2000,Ciutat Vella,el Barri Gòtic,42,Northern Europe,Male
2000,Ciutat Vella,el Barri Gòtic,6583,Southern Europe,Female
2000,Ciutat Vella,el Barri Gòtic,6255,Southern Europe,Male
2000,Ciutat Vella,el Barri Gòtic,136,Western Europe,Female
2000,Ciutat Vella,el Barri Gòtic,119,Western Europe,Male
2000,Ciutat Vella,el Barri Gòtic,5,Australia and New Zealand,Female
2000,Ciutat Vella,el Barri Gòtic,..,Australia and New Zealand,Male
2000,Ciutat Vella,el Barri Gòtic,..,Not available,Female
2000,Ciutat Vella,el Barri Gòtic,..,Not available,Male
2000,Ciutat Vella,la Barceloneta,..,Eastern Africa,Female
2000,Ciutat Vella,la Barceloneta,..,Middle Africa,Female
2000,Ciutat Vella,la Barceloneta,..,Middle Africa,Male
2000,Ciutat Vella,la Barceloneta,108,Northern Africa,Female
2000,Ciutat Vella,la Barceloneta,198,Northern Africa,Male
2000,Ciutat Vella,la Barceloneta,..,Southern Africa,Male
2000,Ciutat Vella,la Barceloneta,5,Western Africa,Female
2000,Ciutat Vella,la Barceloneta,6,Western Africa,Male
2000,Ciutat Vella,la Barceloneta,66,Caribbean,Female
2000,Ciutat Vella,la Barceloneta,25,Caribbean,Male
2000,Ciutat Vella,la Barceloneta,21,Central America,Female
2000,Ciutat Vella,la Barceloneta,15,Central America,Male
2000,Ciutat Vella,la Barceloneta,127,South America,Female
2000,Ciutat Vella,la Barceloneta,140,South America,Male
2000,Ciutat Vella,la Barceloneta,..,Northern America,Female
2000,Ciutat Vella,la Barceloneta,5,Northern America,Male
2000,Ciutat Vella,la Barceloneta,..,Eastern Asia,Female
2000,Ciutat Vella,la Barceloneta,..,Eastern Asia,Male
2000,Ciutat Vella,la Barceloneta,12,Southern Asia,Female
2000,Ciutat Vella,la Barceloneta,64,Southern Asia,Male
2000,Ciutat Vella,la Barceloneta,30,South-Eastern Asia,Female
2000,Ciutat Vella,la Barceloneta,19,South-Eastern Asia,Male
2000,Ciutat Vella,la Barceloneta,..,Western Asia,Female
2000,Ciutat Vella,la Barceloneta,10,Western Asia,Male
2000,Ciutat Vella,la Barceloneta,17,Eastern Europe,Female
2000,Ciutat Vella,la Barceloneta,12,Eastern Europe,Male
2000,Ciutat Vella,la Barceloneta,12,Northern Europe,Female
2000,Ciutat Vella,la Barceloneta,13,Northern Europe,Male
2000,Ciutat Vella,la Barceloneta,7350,Southern Europe,Female
2000,Ciutat Vella,la Barceloneta,6517,Southern Europe,Male
2000,Ciutat Vella,la Barceloneta,70,Western Europe,Female
2000,Ciutat Vella,la Barceloneta,49,Western Europe,Male
2000,Ciutat Vella,la Barceloneta,..,Australia and New Zealand,Male
2000,Ciutat Vella,la Barceloneta,..,Not available,Male
2000,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Eastern Africa,Male
2000,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Middle Africa,Female
2000,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",9,Middle Africa,Male
