Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2008,Ciutat Vella,el Raval,9,Eastern Africa,Female
2008,Ciutat Vella,el Raval,9,Eastern Africa,Male
2008,Ciutat Vella,el Raval,19,Middle Africa,Female
2008,Ciutat Vella,el Raval,21,Middle Africa,Male
2008,Ciutat Vella,el Raval,768,Northern Africa,Female
2008,Ciutat Vella,el Raval,1301,Northern Africa,Male
2008,Ciutat Vella,el Raval,7,Southern Africa,Male
2008,Ciutat Vella,el Raval,42,Western Africa,Female
2008,Ciutat Vella,el Raval,116,Western Africa,Male
2008,Ciutat Vella,el Raval,423,Caribbean,Female
2008,Ciutat Vella,el Raval,325,Caribbean,Male
2008,Ciutat Vella,el Raval,211,Central America,Female
2008,Ciutat Vella,el Raval,203,Central America,Male
2008,Ciutat Vella,el Raval,2521,South America,Female
2008,Ciutat Vella,el Raval,2488,South America,Male
2008,Ciutat Vella,el Raval,53,Northern America,Female
2008,Ciutat Vella,el Raval,92,Northern America,Male
2008,Ciutat Vella,el Raval,..,Central Asia,Female
2008,Ciutat Vella,el Raval,..,Central Asia,Male
2008,Ciutat Vella,el Raval,184,Eastern Asia,Female
2008,Ciutat Vella,el Raval,164,Eastern Asia,Male
2008,Ciutat Vella,el Raval,944,Southern Asia,Female
2008,Ciutat Vella,el Raval,6122,Southern Asia,Male
2008,Ciutat Vella,el Raval,2518,South-Eastern Asia,Female
2008,Ciutat Vella,el Raval,1873,South-Eastern Asia,Male
2008,Ciutat Vella,el Raval,72,Western Asia,Female
2008,Ciutat Vella,el Raval,193,Western Asia,Male
2008,Ciutat Vella,el Raval,396,Eastern Europe,Female
2008,Ciutat Vella,el Raval,304,Eastern Europe,Male
2008,Ciutat Vella,el Raval,281,Northern Europe,Female
2008,Ciutat Vella,el Raval,288,Northern Europe,Male
2008,Ciutat Vella,el Raval,12457,Southern Europe,Female
2008,Ciutat Vella,el Raval,11688,Southern Europe,Male
2008,Ciutat Vella,el Raval,708,Western Europe,Female
2008,Ciutat Vella,el Raval,644,Western Europe,Male
2008,Ciutat Vella,el Raval,13,Australia and New Zealand,Female
2008,Ciutat Vella,el Raval,11,Australia and New Zealand,Male
2008,Ciutat Vella,el Raval,9,Not available,Female
2008,Ciutat Vella,el Raval,7,Not available,Male
2008,Ciutat Vella,el Barri Gòtic,..,Eastern Africa,Female
2008,Ciutat Vella,el Barri Gòtic,10,Eastern Africa,Male
2008,Ciutat Vella,el Barri Gòtic,10,Middle Africa,Female
2008,Ciutat Vella,el Barri Gòtic,24,Middle Africa,Male
2008,Ciutat Vella,el Barri Gòtic,144,Northern Africa,Female
2008,Ciutat Vella,el Barri Gòtic,556,Northern Africa,Male
2008,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Female
2008,Ciutat Vella,el Barri Gòtic,7,Southern Africa,Male
2008,Ciutat Vella,el Barri Gòtic,16,Western Africa,Female
2008,Ciutat Vella,el Barri Gòtic,195,Western Africa,Male
2008,Ciutat Vella,el Barri Gòtic,103,Caribbean,Female
2008,Ciutat Vella,el Barri Gòtic,95,Caribbean,Male
2008,Ciutat Vella,el Barri Gòtic,445,Central America,Female
2008,Ciutat Vella,el Barri Gòtic,346,Central America,Male
2008,Ciutat Vella,el Barri Gòtic,3283,South America,Female
2008,Ciutat Vella,el Barri Gòtic,3248,South America,Male
2008,Ciutat Vella,el Barri Gòtic,90,Northern America,Female
2008,Ciutat Vella,el Barri Gòtic,76,Northern America,Male
2008,Ciutat Vella,el Barri Gòtic,..,Central Asia,Female
2008,Ciutat Vella,el Barri Gòtic,19,Central Asia,Male
2008,Ciutat Vella,el Barri Gòtic,84,Eastern Asia,Female
2008,Ciutat Vella,el Barri Gòtic,95,Eastern Asia,Male
2008,Ciutat Vella,el Barri Gòtic,116,Southern Asia,Female
2008,Ciutat Vella,el Barri Gòtic,1637,Southern Asia,Male
2008,Ciutat Vella,el Barri Gòtic,199,South-Eastern Asia,Female
2008,Ciutat Vella,el Barri Gòtic,134,South-Eastern Asia,Male
2008,Ciutat Vella,el Barri Gòtic,95,Western Asia,Female
2008,Ciutat Vella,el Barri Gòtic,198,Western Asia,Male
2008,Ciutat Vella,el Barri Gòtic,459,Eastern Europe,Female
2008,Ciutat Vella,el Barri Gòtic,543,Eastern Europe,Male
2008,Ciutat Vella,el Barri Gòtic,295,Northern Europe,Female
2008,Ciutat Vella,el Barri Gòtic,333,Northern Europe,Male
2008,Ciutat Vella,el Barri Gòtic,5639,Southern Europe,Female
2008,Ciutat Vella,el Barri Gòtic,5954,Southern Europe,Male
2008,Ciutat Vella,el Barri Gòtic,474,Western Europe,Female
2008,Ciutat Vella,el Barri Gòtic,535,Western Europe,Male
2008,Ciutat Vella,el Barri Gòtic,12,Australia and New Zealand,Female
2008,Ciutat Vella,el Barri Gòtic,9,Australia and New Zealand,Male
2008,Ciutat Vella,el Barri Gòtic,9,Not available,Female
2008,Ciutat Vella,el Barri Gòtic,11,Not available,Male
2008,Ciutat Vella,la Barceloneta,..,Eastern Africa,Female
2008,Ciutat Vella,la Barceloneta,..,Eastern Africa,Male
2008,Ciutat Vella,la Barceloneta,5,Middle Africa,Female
2008,Ciutat Vella,la Barceloneta,7,Middle Africa,Male
2008,Ciutat Vella,la Barceloneta,237,Northern Africa,Female
2008,Ciutat Vella,la Barceloneta,424,Northern Africa,Male
2008,Ciutat Vella,la Barceloneta,..,Southern Africa,Male
2008,Ciutat Vella,la Barceloneta,7,Western Africa,Female
2008,Ciutat Vella,la Barceloneta,30,Western Africa,Male
2008,Ciutat Vella,la Barceloneta,100,Caribbean,Female
2008,Ciutat Vella,la Barceloneta,73,Caribbean,Male
2008,Ciutat Vella,la Barceloneta,90,Central America,Female
2008,Ciutat Vella,la Barceloneta,74,Central America,Male
2008,Ciutat Vella,la Barceloneta,812,South America,Female
2008,Ciutat Vella,la Barceloneta,785,South America,Male
2008,Ciutat Vella,la Barceloneta,31,Northern America,Female
2008,Ciutat Vella,la Barceloneta,43,Northern America,Male
2008,Ciutat Vella,la Barceloneta,..,Central Asia,Male
2008,Ciutat Vella,la Barceloneta,27,Eastern Asia,Female
2008,Ciutat Vella,la Barceloneta,38,Eastern Asia,Male
2008,Ciutat Vella,la Barceloneta,44,Southern Asia,Female
2008,Ciutat Vella,la Barceloneta,406,Southern Asia,Male
2008,Ciutat Vella,la Barceloneta,24,South-Eastern Asia,Female
2008,Ciutat Vella,la Barceloneta,11,South-Eastern Asia,Male
