Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2003,Ciutat Vella,el Barri Gòtic,58,Eastern Asia,Female
2003,Ciutat Vella,el Barri Gòtic,64,Eastern Asia,Male
2003,Ciutat Vella,el Barri Gòtic,119,Southern Asia,Female
2003,Ciutat Vella,el Barri Gòtic,1948,Southern Asia,Male
2003,Ciutat Vella,el Barri Gòtic,171,South-Eastern Asia,Female
2003,Ciutat Vella,el Barri Gòtic,113,South-Eastern Asia,Male
2003,Ciutat Vella,el Barri Gòtic,67,Western Asia,Female
2003,Ciutat Vella,el Barri Gòtic,275,Western Asia,Male
2003,Ciutat Vella,el Barri Gòtic,520,Eastern Europe,Female
2003,Ciutat Vella,el Barri Gòtic,859,Eastern Europe,Male
2003,Ciutat Vella,el Barri Gòtic,99,Northern Europe,Female
2003,Ciutat Vella,el Barri Gòtic,126,Northern Europe,Male
2003,Ciutat Vella,el Barri Gòtic,6174,Southern Europe,Female
2003,Ciutat Vella,el Barri Gòtic,6145,Southern Europe,Male
2003,Ciutat Vella,el Barri Gòtic,224,Western Europe,Female
2003,Ciutat Vella,el Barri Gòtic,253,Western Europe,Male
2003,Ciutat Vella,el Barri Gòtic,6,Australia and New Zealand,Female
2003,Ciutat Vella,el Barri Gòtic,7,Australia and New Zealand,Male
2003,Ciutat Vella,el Barri Gòtic,..,Not available,Female
2003,Ciutat Vella,el Barri Gòtic,8,Not available,Male
2003,Ciutat Vella,la Barceloneta,..,Middle Africa,Female
2003,Ciutat Vella,la Barceloneta,..,Middle Africa,Male
2003,Ciutat Vella,la Barceloneta,198,Northern Africa,Female
2003,Ciutat Vella,la Barceloneta,417,Northern Africa,Male
2003,Ciutat Vella,la Barceloneta,9,Western Africa,Female
2003,Ciutat Vella,la Barceloneta,26,Western Africa,Male
2003,Ciutat Vella,la Barceloneta,111,Caribbean,Female
2003,Ciutat Vella,la Barceloneta,65,Caribbean,Male
2003,Ciutat Vella,la Barceloneta,55,Central America,Female
2003,Ciutat Vella,la Barceloneta,28,Central America,Male
2003,Ciutat Vella,la Barceloneta,603,South America,Female
2003,Ciutat Vella,la Barceloneta,591,South America,Male
2003,Ciutat Vella,la Barceloneta,7,Northern America,Female
2003,Ciutat Vella,la Barceloneta,13,Northern America,Male
2003,Ciutat Vella,la Barceloneta,..,Central Asia,Female
2003,Ciutat Vella,la Barceloneta,21,Eastern Asia,Female
2003,Ciutat Vella,la Barceloneta,25,Eastern Asia,Male
2003,Ciutat Vella,la Barceloneta,31,Southern Asia,Female
2003,Ciutat Vella,la Barceloneta,265,Southern Asia,Male
2003,Ciutat Vella,la Barceloneta,30,South-Eastern Asia,Female
2003,Ciutat Vella,la Barceloneta,18,South-Eastern Asia,Male
2003,Ciutat Vella,la Barceloneta,20,Western Asia,Female
2003,Ciutat Vella,la Barceloneta,30,Western Asia,Male
2003,Ciutat Vella,la Barceloneta,89,Eastern Europe,Female
2003,Ciutat Vella,la Barceloneta,100,Eastern Europe,Male
2003,Ciutat Vella,la Barceloneta,50,Northern Europe,Female
2003,Ciutat Vella,la Barceloneta,49,Northern Europe,Male
2003,Ciutat Vella,la Barceloneta,6865,Southern Europe,Female
2003,Ciutat Vella,la Barceloneta,6056,Southern Europe,Male
2003,Ciutat Vella,la Barceloneta,114,Western Europe,Female
2003,Ciutat Vella,la Barceloneta,81,Western Europe,Male
2003,Ciutat Vella,la Barceloneta,..,Australia and New Zealand,Female
2003,Ciutat Vella,la Barceloneta,..,Australia and New Zealand,Male
2003,Ciutat Vella,la Barceloneta,..,Not available,Female
2003,Ciutat Vella,la Barceloneta,..,Not available,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Eastern Africa,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",6,Eastern Africa,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Middle Africa,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",5,Middle Africa,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",384,Northern Africa,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",847,Northern Africa,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Southern Africa,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",23,Western Africa,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",116,Western Africa,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",405,Caribbean,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",248,Caribbean,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",65,Central America,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",63,Central America,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1019,South America,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1036,South America,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",53,Northern America,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",50,Northern America,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Central Asia,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Central Asia,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",119,Eastern Asia,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",113,Eastern Asia,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",48,Southern Asia,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",571,Southern Asia,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",183,South-Eastern Asia,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",111,South-Eastern Asia,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",11,Western Asia,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",25,Western Asia,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",77,Eastern Europe,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",80,Eastern Europe,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",122,Northern Europe,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",129,Northern Europe,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",8528,Southern Europe,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",7347,Southern Europe,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",249,Western Europe,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",266,Western Europe,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",8,Australia and New Zealand,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",10,Australia and New Zealand,Male
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",5,Not available,Female
2003,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Not available,Male
2003,Eixample,el Fort Pienc,5,Eastern Africa,Female
2003,Eixample,el Fort Pienc,..,Eastern Africa,Male
2003,Eixample,el Fort Pienc,..,Middle Africa,Female
2003,Eixample,el Fort Pienc,5,Middle Africa,Male
2003,Eixample,el Fort Pienc,88,Northern Africa,Female
2003,Eixample,el Fort Pienc,141,Northern Africa,Male
2003,Eixample,el Fort Pienc,..,Southern Africa,Female
2003,Eixample,el Fort Pienc,9,Western Africa,Female
2003,Eixample,el Fort Pienc,27,Western Africa,Male
2003,Eixample,el Fort Pienc,186,Caribbean,Female
2003,Eixample,el Fort Pienc,90,Caribbean,Male
2003,Eixample,el Fort Pienc,84,Central America,Female
2003,Eixample,el Fort Pienc,73,Central America,Male
2003,Eixample,el Fort Pienc,1089,South America,Female
2003,Eixample,el Fort Pienc,948,South America,Male
2003,Eixample,el Fort Pienc,31,Northern America,Female
2003,Eixample,el Fort Pienc,30,Northern America,Male
2003,Eixample,el Fort Pienc,166,Eastern Asia,Female
2003,Eixample,el Fort Pienc,146,Eastern Asia,Male
2003,Eixample,el Fort Pienc,17,Southern Asia,Female
2003,Eixample,el Fort Pienc,56,Southern Asia,Male
2003,Eixample,el Fort Pienc,20,South-Eastern Asia,Female
2003,Eixample,el Fort Pienc,15,South-Eastern Asia,Male
2003,Eixample,el Fort Pienc,16,Western Asia,Female
2003,Eixample,el Fort Pienc,35,Western Asia,Male
2003,Eixample,el Fort Pienc,68,Eastern Europe,Female
2003,Eixample,el Fort Pienc,53,Eastern Europe,Male
2003,Eixample,el Fort Pienc,35,Northern Europe,Female
2003,Eixample,el Fort Pienc,65,Northern Europe,Male
2003,Eixample,el Fort Pienc,14414,Southern Europe,Female
2003,Eixample,el Fort Pienc,12080,Southern Europe,Male
2003,Eixample,el Fort Pienc,209,Western Europe,Female
2003,Eixample,el Fort Pienc,184,Western Europe,Male
2003,Eixample,el Fort Pienc,..,Australia and New Zealand,Female
2003,Eixample,el Fort Pienc,..,Australia and New Zealand,Male
2003,Eixample,el Fort Pienc,5,Not available,Female
2003,Eixample,el Fort Pienc,5,Not available,Male
2003,Eixample,la Sagrada Família,..,Eastern Africa,Male
2003,Eixample,la Sagrada Família,8,Middle Africa,Female
2003,Eixample,la Sagrada Família,8,Middle Africa,Male
2003,Eixample,la Sagrada Família,145,Northern Africa,Female
2003,Eixample,la Sagrada Família,243,Northern Africa,Male
2003,Eixample,la Sagrada Família,..,Southern Africa,Female
2003,Eixample,la Sagrada Família,..,Southern Africa,Male
2003,Eixample,la Sagrada Família,14,Western Africa,Female
2003,Eixample,la Sagrada Família,57,Western Africa,Male
2003,Eixample,la Sagrada Família,268,Caribbean,Female
2003,Eixample,la Sagrada Família,157,Caribbean,Male
2003,Eixample,la Sagrada Família,115,Central America,Female
2003,Eixample,la Sagrada Família,90,Central America,Male
2003,Eixample,la Sagrada Família,2195,South America,Female
2003,Eixample,la Sagrada Família,1904,South America,Male
2003,Eixample,la Sagrada Família,29,Northern America,Female
2003,Eixample,la Sagrada Família,36,Northern America,Male
2003,Eixample,la Sagrada Família,154,Eastern Asia,Female
2003,Eixample,la Sagrada Família,145,Eastern Asia,Male
2003,Eixample,la Sagrada Família,13,Southern Asia,Female
2003,Eixample,la Sagrada Família,76,Southern Asia,Male
2003,Eixample,la Sagrada Família,32,South-Eastern Asia,Female
2003,Eixample,la Sagrada Família,25,South-Eastern Asia,Male
2003,Eixample,la Sagrada Família,27,Western Asia,Female
2003,Eixample,la Sagrada Família,56,Western Asia,Male
2003,Eixample,la Sagrada Família,104,Eastern Europe,Female
2003,Eixample,la Sagrada Família,98,Eastern Europe,Male
2003,Eixample,la Sagrada Família,67,Northern Europe,Female
2003,Eixample,la Sagrada Família,68,Northern Europe,Male
2003,Eixample,la Sagrada Família,24797,Southern Europe,Female
2003,Eixample,la Sagrada Família,20567,Southern Europe,Male
2003,Eixample,la Sagrada Família,267,Western Europe,Female
2003,Eixample,la Sagrada Família,215,Western Europe,Male
2003,Eixample,la Sagrada Família,5,Australia and New Zealand,Female
2003,Eixample,la Sagrada Família,..,Australia and New Zealand,Male
2003,Eixample,la Sagrada Família,16,Not available,Female
2003,Eixample,la Sagrada Família,7,Not available,Male
2003,Eixample,la Dreta de l'Eixample,6,Eastern Africa,Female
2003,Eixample,la Dreta de l'Eixample,10,Eastern Africa,Male
2003,Eixample,la Dreta de l'Eixample,13,Middle Africa,Female
2003,Eixample,la Dreta de l'Eixample,8,Middle Africa,Male
2003,Eixample,la Dreta de l'Eixample,119,Northern Africa,Female
2003,Eixample,la Dreta de l'Eixample,217,Northern Africa,Male
2003,Eixample,la Dreta de l'Eixample,..,Southern Africa,Female
2003,Eixample,la Dreta de l'Eixample,..,Southern Africa,Male
2003,Eixample,la Dreta de l'Eixample,23,Western Africa,Female
2003,Eixample,la Dreta de l'Eixample,21,Western Africa,Male
2003,Eixample,la Dreta de l'Eixample,153,Caribbean,Female
2003,Eixample,la Dreta de l'Eixample,94,Caribbean,Male
2003,Eixample,la Dreta de l'Eixample,119,Central America,Female
2003,Eixample,la Dreta de l'Eixample,116,Central America,Male
2003,Eixample,la Dreta de l'Eixample,1306,South America,Female
2003,Eixample,la Dreta de l'Eixample,1035,South America,Male
2003,Eixample,la Dreta de l'Eixample,71,Northern America,Female
2003,Eixample,la Dreta de l'Eixample,92,Northern America,Male
2003,Eixample,la Dreta de l'Eixample,..,Central Asia,Female
2003,Eixample,la Dreta de l'Eixample,..,Central Asia,Male
2003,Eixample,la Dreta de l'Eixample,141,Eastern Asia,Female
2003,Eixample,la Dreta de l'Eixample,149,Eastern Asia,Male
2003,Eixample,la Dreta de l'Eixample,23,Southern Asia,Female
2003,Eixample,la Dreta de l'Eixample,65,Southern Asia,Male
2003,Eixample,la Dreta de l'Eixample,68,South-Eastern Asia,Female
2003,Eixample,la Dreta de l'Eixample,39,South-Eastern Asia,Male
2003,Eixample,la Dreta de l'Eixample,42,Western Asia,Female
2003,Eixample,la Dreta de l'Eixample,42,Western Asia,Male
2003,Eixample,la Dreta de l'Eixample,103,Eastern Europe,Female
2003,Eixample,la Dreta de l'Eixample,68,Eastern Europe,Male
2003,Eixample,la Dreta de l'Eixample,125,Northern Europe,Female
2003,Eixample,la Dreta de l'Eixample,134,Northern Europe,Male
2003,Eixample,la Dreta de l'Eixample,20561,Southern Europe,Female
2003,Eixample,la Dreta de l'Eixample,16475,Southern Europe,Male
2003,Eixample,la Dreta de l'Eixample,407,Western Europe,Female
2003,Eixample,la Dreta de l'Eixample,362,Western Europe,Male
2003,Eixample,la Dreta de l'Eixample,6,Australia and New Zealand,Female
2003,Eixample,la Dreta de l'Eixample,8,Australia and New Zealand,Male
2003,Eixample,la Dreta de l'Eixample,..,Melanesia,Male
2003,Eixample,la Dreta de l'Eixample,26,Not available,Female
2003,Eixample,la Dreta de l'Eixample,11,Not available,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,..,Eastern Africa,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,..,Eastern Africa,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,..,Middle Africa,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,6,Middle Africa,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,115,Northern Africa,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,114,Northern Africa,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,..,Southern Africa,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,11,Western Africa,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,26,Western Africa,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,181,Caribbean,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,89,Caribbean,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,131,Central America,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,108,Central America,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,1536,South America,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,1268,South America,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,55,Northern America,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,67,Northern America,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,184,Eastern Asia,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,226,Eastern Asia,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,14,Southern Asia,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,65,Southern Asia,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,204,South-Eastern Asia,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,141,South-Eastern Asia,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,45,Western Asia,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,74,Western Asia,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,114,Eastern Europe,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,86,Eastern Europe,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,85,Northern Europe,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,119,Northern Europe,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,19712,Southern Europe,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,15646,Southern Europe,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,419,Western Europe,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,289,Western Europe,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,..,Australia and New Zealand,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,6,Australia and New Zealand,Male
2003,Eixample,l'Antiga Esquerra de l'Eixample,9,Not available,Female
2003,Eixample,l'Antiga Esquerra de l'Eixample,8,Not available,Male
2003,Eixample,la Nova Esquerra de l'Eixample,..,Eastern Africa,Female
2003,Eixample,la Nova Esquerra de l'Eixample,..,Eastern Africa,Male
2003,Eixample,la Nova Esquerra de l'Eixample,14,Middle Africa,Female
2003,Eixample,la Nova Esquerra de l'Eixample,6,Middle Africa,Male
2003,Eixample,la Nova Esquerra de l'Eixample,144,Northern Africa,Female
2003,Eixample,la Nova Esquerra de l'Eixample,193,Northern Africa,Male
2003,Eixample,la Nova Esquerra de l'Eixample,..,Southern Africa,Female
2003,Eixample,la Nova Esquerra de l'Eixample,..,Southern Africa,Male
2003,Eixample,la Nova Esquerra de l'Eixample,23,Western Africa,Female
2003,Eixample,la Nova Esquerra de l'Eixample,35,Western Africa,Male
2003,Eixample,la Nova Esquerra de l'Eixample,210,Caribbean,Female
2003,Eixample,la Nova Esquerra de l'Eixample,133,Caribbean,Male
2003,Eixample,la Nova Esquerra de l'Eixample,129,Central America,Female
2003,Eixample,la Nova Esquerra de l'Eixample,86,Central America,Male
2003,Eixample,la Nova Esquerra de l'Eixample,2283,South America,Female
2003,Eixample,la Nova Esquerra de l'Eixample,1888,South America,Male
2003,Eixample,la Nova Esquerra de l'Eixample,65,Northern America,Female
2003,Eixample,la Nova Esquerra de l'Eixample,42,Northern America,Male
2003,Eixample,la Nova Esquerra de l'Eixample,201,Eastern Asia,Female
2003,Eixample,la Nova Esquerra de l'Eixample,181,Eastern Asia,Male
2003,Eixample,la Nova Esquerra de l'Eixample,43,Southern Asia,Female
2003,Eixample,la Nova Esquerra de l'Eixample,107,Southern Asia,Male
2003,Eixample,la Nova Esquerra de l'Eixample,231,South-Eastern Asia,Female
2003,Eixample,la Nova Esquerra de l'Eixample,116,South-Eastern Asia,Male
2003,Eixample,la Nova Esquerra de l'Eixample,49,Western Asia,Female
2003,Eixample,la Nova Esquerra de l'Eixample,92,Western Asia,Male
2003,Eixample,la Nova Esquerra de l'Eixample,122,Eastern Europe,Female
2003,Eixample,la Nova Esquerra de l'Eixample,113,Eastern Europe,Male
2003,Eixample,la Nova Esquerra de l'Eixample,110,Northern Europe,Female
2003,Eixample,la Nova Esquerra de l'Eixample,118,Northern Europe,Male
2003,Eixample,la Nova Esquerra de l'Eixample,27652,Southern Europe,Female
2003,Eixample,la Nova Esquerra de l'Eixample,23116,Southern Europe,Male
2003,Eixample,la Nova Esquerra de l'Eixample,367,Western Europe,Female
2003,Eixample,la Nova Esquerra de l'Eixample,294,Western Europe,Male
2003,Eixample,la Nova Esquerra de l'Eixample,10,Australia and New Zealand,Female
2003,Eixample,la Nova Esquerra de l'Eixample,..,Australia and New Zealand,Male
2003,Eixample,la Nova Esquerra de l'Eixample,..,Not available,Female
2003,Eixample,la Nova Esquerra de l'Eixample,..,Not available,Male
2003,Eixample,Sant Antoni,..,Eastern Africa,Female
2003,Eixample,Sant Antoni,..,Eastern Africa,Male
2003,Eixample,Sant Antoni,..,Middle Africa,Female
2003,Eixample,Sant Antoni,6,Middle Africa,Male
2003,Eixample,Sant Antoni,105,Northern Africa,Female
2003,Eixample,Sant Antoni,150,Northern Africa,Male
2003,Eixample,Sant Antoni,..,Southern Africa,Female
2003,Eixample,Sant Antoni,..,Southern Africa,Male
2003,Eixample,Sant Antoni,19,Western Africa,Female
2003,Eixample,Sant Antoni,25,Western Africa,Male
2003,Eixample,Sant Antoni,217,Caribbean,Female
2003,Eixample,Sant Antoni,136,Caribbean,Male
2003,Eixample,Sant Antoni,82,Central America,Female
2003,Eixample,Sant Antoni,65,Central America,Male
2003,Eixample,Sant Antoni,1344,South America,Female
2003,Eixample,Sant Antoni,1185,South America,Male
2003,Eixample,Sant Antoni,23,Northern America,Female
2003,Eixample,Sant Antoni,39,Northern America,Male
2003,Eixample,Sant Antoni,..,Central Asia,Female
2003,Eixample,Sant Antoni,93,Eastern Asia,Female
2003,Eixample,Sant Antoni,79,Eastern Asia,Male
2003,Eixample,Sant Antoni,50,Southern Asia,Female
2003,Eixample,Sant Antoni,220,Southern Asia,Male
2003,Eixample,Sant Antoni,115,South-Eastern Asia,Female
2003,Eixample,Sant Antoni,87,South-Eastern Asia,Male
2003,Eixample,Sant Antoni,17,Western Asia,Female
2003,Eixample,Sant Antoni,43,Western Asia,Male
2003,Eixample,Sant Antoni,89,Eastern Europe,Female
2003,Eixample,Sant Antoni,83,Eastern Europe,Male
2003,Eixample,Sant Antoni,72,Northern Europe,Female
2003,Eixample,Sant Antoni,58,Northern Europe,Male
2003,Eixample,Sant Antoni,18099,Southern Europe,Female
2003,Eixample,Sant Antoni,14906,Southern Europe,Male
2003,Eixample,Sant Antoni,227,Western Europe,Female
2003,Eixample,Sant Antoni,197,Western Europe,Male
2003,Eixample,Sant Antoni,..,Australia and New Zealand,Female
2003,Eixample,Sant Antoni,5,Australia and New Zealand,Male
2003,Eixample,Sant Antoni,5,Not available,Female
2003,Eixample,Sant Antoni,7,Not available,Male
2003,Sants-Montjuïc,el Poble-sec,..,Eastern Africa,Female
2003,Sants-Montjuïc,el Poble-sec,..,Eastern Africa,Male
2003,Sants-Montjuïc,el Poble-sec,14,Middle Africa,Female
2003,Sants-Montjuïc,el Poble-sec,11,Middle Africa,Male
2003,Sants-Montjuïc,el Poble-sec,442,Northern Africa,Female
2003,Sants-Montjuïc,el Poble-sec,707,Northern Africa,Male
2003,Sants-Montjuïc,el Poble-sec,..,Southern Africa,Female
2003,Sants-Montjuïc,el Poble-sec,27,Western Africa,Female
2003,Sants-Montjuïc,el Poble-sec,45,Western Africa,Male
2003,Sants-Montjuïc,el Poble-sec,492,Caribbean,Female
2003,Sants-Montjuïc,el Poble-sec,258,Caribbean,Male
2003,Sants-Montjuïc,el Poble-sec,84,Central America,Female
2003,Sants-Montjuïc,el Poble-sec,66,Central America,Male
2003,Sants-Montjuïc,el Poble-sec,1689,South America,Female
2003,Sants-Montjuïc,el Poble-sec,1551,South America,Male
2003,Sants-Montjuïc,el Poble-sec,23,Northern America,Female
2003,Sants-Montjuïc,el Poble-sec,21,Northern America,Male
2003,Sants-Montjuïc,el Poble-sec,76,Eastern Asia,Female
2003,Sants-Montjuïc,el Poble-sec,79,Eastern Asia,Male
2003,Sants-Montjuïc,el Poble-sec,124,Southern Asia,Female
2003,Sants-Montjuïc,el Poble-sec,965,Southern Asia,Male
2003,Sants-Montjuïc,el Poble-sec,155,South-Eastern Asia,Female
2003,Sants-Montjuïc,el Poble-sec,125,South-Eastern Asia,Male
2003,Sants-Montjuïc,el Poble-sec,56,Western Asia,Female
2003,Sants-Montjuïc,el Poble-sec,92,Western Asia,Male
2003,Sants-Montjuïc,el Poble-sec,128,Eastern Europe,Female
2003,Sants-Montjuïc,el Poble-sec,116,Eastern Europe,Male
2003,Sants-Montjuïc,el Poble-sec,66,Northern Europe,Female
2003,Sants-Montjuïc,el Poble-sec,61,Northern Europe,Male
2003,Sants-Montjuïc,el Poble-sec,16172,Southern Europe,Female
2003,Sants-Montjuïc,el Poble-sec,14121,Southern Europe,Male
2003,Sants-Montjuïc,el Poble-sec,216,Western Europe,Female
2003,Sants-Montjuïc,el Poble-sec,203,Western Europe,Male
2003,Sants-Montjuïc,el Poble-sec,..,Australia and New Zealand,Female
2003,Sants-Montjuïc,el Poble-sec,..,Australia and New Zealand,Male
