Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
1999,Ciutat Vella,el Raval,5,Eastern Africa,Female
1999,Ciutat Vella,el Raval,..,Eastern Africa,Male
1999,Ciutat Vella,el Raval,11,Middle Africa,Female
1999,Ciutat Vella,el Raval,11,Middle Africa,Male
1999,Ciutat Vella,el Raval,570,Northern Africa,Female
1999,Ciutat Vella,el Raval,703,Northern Africa,Male
1999,Ciutat Vella,el Raval,..,Southern Africa,Male
1999,Ciutat Vella,el Raval,28,Western Africa,Female
1999,Ciutat Vella,el Raval,44,Western Africa,Male
1999,Ciutat Vella,el Raval,306,Caribbean,Female
1999,Ciutat Vella,el Raval,82,Caribbean,Male
1999,Ciutat Vella,el Raval,89,Central America,Female
1999,Ciutat Vella,el Raval,54,Central America,Male
1999,Ciutat Vella,el Raval,371,South America,Female
1999,Ciutat Vella,el Raval,346,South America,Male
1999,Ciutat Vella,el Raval,14,Northern America,Female
1999,Ciutat Vella,el Raval,26,Northern America,Male
1999,Ciutat Vella,el Raval,21,Eastern Asia,Female
1999,Ciutat Vella,el Raval,27,Eastern Asia,Male
1999,Ciutat Vella,el Raval,204,Southern Asia,Female
1999,Ciutat Vella,el Raval,714,Southern Asia,Male
1999,Ciutat Vella,el Raval,860,South-Eastern Asia,Female
1999,Ciutat Vella,el Raval,525,South-Eastern Asia,Male
1999,Ciutat Vella,el Raval,15,Western Asia,Female
1999,Ciutat Vella,el Raval,26,Western Asia,Male
1999,Ciutat Vella,el Raval,13,Eastern Europe,Female
1999,Ciutat Vella,el Raval,20,Eastern Europe,Male
1999,Ciutat Vella,el Raval,27,Northern Europe,Female
1999,Ciutat Vella,el Raval,38,Northern Europe,Male
1999,Ciutat Vella,el Raval,15836,Southern Europe,Female
1999,Ciutat Vella,el Raval,14027,Southern Europe,Male
1999,Ciutat Vella,el Raval,167,Western Europe,Female
1999,Ciutat Vella,el Raval,164,Western Europe,Male
1999,Ciutat Vella,el Raval,..,Australia and New Zealand,Female
1999,Ciutat Vella,el Raval,..,Australia and New Zealand,Male
1999,Ciutat Vella,el Raval,..,Not available,Female
1999,Ciutat Vella,el Raval,..,Not available,Male
1999,Ciutat Vella,el Barri Gòtic,..,Eastern Africa,Male
1999,Ciutat Vella,el Barri Gòtic,5,Middle Africa,Female
1999,Ciutat Vella,el Barri Gòtic,9,Middle Africa,Male
1999,Ciutat Vella,el Barri Gòtic,134,Northern Africa,Female
1999,Ciutat Vella,el Barri Gòtic,230,Northern Africa,Male
1999,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Female
1999,Ciutat Vella,el Barri Gòtic,6,Western Africa,Female
1999,Ciutat Vella,el Barri Gòtic,23,Western Africa,Male
1999,Ciutat Vella,el Barri Gòtic,103,Caribbean,Female
1999,Ciutat Vella,el Barri Gòtic,53,Caribbean,Male
1999,Ciutat Vella,el Barri Gòtic,30,Central America,Female
1999,Ciutat Vella,el Barri Gòtic,17,Central America,Male
1999,Ciutat Vella,el Barri Gòtic,140,South America,Female
1999,Ciutat Vella,el Barri Gòtic,196,South America,Male
1999,Ciutat Vella,el Barri Gòtic,23,Northern America,Female
1999,Ciutat Vella,el Barri Gòtic,22,Northern America,Male
1999,Ciutat Vella,el Barri Gòtic,13,Eastern Asia,Female
1999,Ciutat Vella,el Barri Gòtic,20,Eastern Asia,Male
1999,Ciutat Vella,el Barri Gòtic,29,Southern Asia,Female
1999,Ciutat Vella,el Barri Gòtic,122,Southern Asia,Male
1999,Ciutat Vella,el Barri Gòtic,112,South-Eastern Asia,Female
1999,Ciutat Vella,el Barri Gòtic,67,South-Eastern Asia,Male
1999,Ciutat Vella,el Barri Gòtic,..,Western Asia,Female
1999,Ciutat Vella,el Barri Gòtic,15,Western Asia,Male
1999,Ciutat Vella,el Barri Gòtic,12,Eastern Europe,Female
1999,Ciutat Vella,el Barri Gòtic,16,Eastern Europe,Male
1999,Ciutat Vella,el Barri Gòtic,27,Northern Europe,Female
1999,Ciutat Vella,el Barri Gòtic,35,Northern Europe,Male
1999,Ciutat Vella,el Barri Gòtic,6621,Southern Europe,Female
1999,Ciutat Vella,el Barri Gòtic,6148,Southern Europe,Male
1999,Ciutat Vella,el Barri Gòtic,127,Western Europe,Female
1999,Ciutat Vella,el Barri Gòtic,102,Western Europe,Male
1999,Ciutat Vella,el Barri Gòtic,5,Australia and New Zealand,Female
1999,Ciutat Vella,el Barri Gòtic,5,Australia and New Zealand,Male
1999,Ciutat Vella,el Barri Gòtic,..,Not available,Female
1999,Ciutat Vella,el Barri Gòtic,..,Not available,Male
1999,Ciutat Vella,la Barceloneta,..,Middle Africa,Female
1999,Ciutat Vella,la Barceloneta,..,Middle Africa,Male
1999,Ciutat Vella,la Barceloneta,88,Northern Africa,Female
1999,Ciutat Vella,la Barceloneta,160,Northern Africa,Male
1999,Ciutat Vella,la Barceloneta,..,Southern Africa,Male
1999,Ciutat Vella,la Barceloneta,..,Western Africa,Female
1999,Ciutat Vella,la Barceloneta,8,Western Africa,Male
1999,Ciutat Vella,la Barceloneta,55,Caribbean,Female
1999,Ciutat Vella,la Barceloneta,14,Caribbean,Male
1999,Ciutat Vella,la Barceloneta,19,Central America,Female
1999,Ciutat Vella,la Barceloneta,16,Central America,Male
1999,Ciutat Vella,la Barceloneta,97,South America,Female
1999,Ciutat Vella,la Barceloneta,106,South America,Male
1999,Ciutat Vella,la Barceloneta,..,Northern America,Female
1999,Ciutat Vella,la Barceloneta,..,Northern America,Male
1999,Ciutat Vella,la Barceloneta,..,Eastern Asia,Female
1999,Ciutat Vella,la Barceloneta,..,Eastern Asia,Male
1999,Ciutat Vella,la Barceloneta,11,Southern Asia,Female
1999,Ciutat Vella,la Barceloneta,42,Southern Asia,Male
1999,Ciutat Vella,la Barceloneta,30,South-Eastern Asia,Female
1999,Ciutat Vella,la Barceloneta,19,South-Eastern Asia,Male
1999,Ciutat Vella,la Barceloneta,6,Western Asia,Male
1999,Ciutat Vella,la Barceloneta,6,Eastern Europe,Female
1999,Ciutat Vella,la Barceloneta,8,Eastern Europe,Male
1999,Ciutat Vella,la Barceloneta,8,Northern Europe,Female
1999,Ciutat Vella,la Barceloneta,11,Northern Europe,Male
1999,Ciutat Vella,la Barceloneta,7496,Southern Europe,Female
1999,Ciutat Vella,la Barceloneta,6619,Southern Europe,Male
1999,Ciutat Vella,la Barceloneta,63,Western Europe,Female
1999,Ciutat Vella,la Barceloneta,36,Western Europe,Male
1999,Ciutat Vella,la Barceloneta,..,Australia and New Zealand,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Eastern Africa,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Middle Africa,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",6,Middle Africa,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",263,Northern Africa,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",410,Northern Africa,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Southern Africa,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",10,Western Africa,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",28,Western Africa,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",259,Caribbean,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",82,Caribbean,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",26,Central America,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",19,Central America,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",209,South America,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",215,South America,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",22,Northern America,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",25,Northern America,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",18,Eastern Asia,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",15,Eastern Asia,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",12,Southern Asia,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",82,Southern Asia,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",112,South-Eastern Asia,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",73,South-Eastern Asia,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Western Asia,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Western Asia,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",19,Eastern Europe,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",19,Eastern Europe,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",43,Northern Europe,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",59,Northern Europe,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",9548,Southern Europe,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",7937,Southern Europe,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",135,Western Europe,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",99,Western Europe,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Australia and New Zealand,Female
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Australia and New Zealand,Male
1999,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",..,Not available,Female
1999,Eixample,el Fort Pienc,..,Eastern Africa,Male
1999,Eixample,el Fort Pienc,..,Middle Africa,Female
1999,Eixample,el Fort Pienc,..,Middle Africa,Male
1999,Eixample,el Fort Pienc,57,Northern Africa,Female
1999,Eixample,el Fort Pienc,56,Northern Africa,Male
1999,Eixample,el Fort Pienc,..,Southern Africa,Female
1999,Eixample,el Fort Pienc,5,Western Africa,Female
1999,Eixample,el Fort Pienc,16,Western Africa,Male
1999,Eixample,el Fort Pienc,65,Caribbean,Female
1999,Eixample,el Fort Pienc,44,Caribbean,Male
1999,Eixample,el Fort Pienc,15,Central America,Female
1999,Eixample,el Fort Pienc,14,Central America,Male
1999,Eixample,el Fort Pienc,285,South America,Female
1999,Eixample,el Fort Pienc,220,South America,Male
1999,Eixample,el Fort Pienc,12,Northern America,Female
1999,Eixample,el Fort Pienc,14,Northern America,Male
1999,Eixample,el Fort Pienc,35,Eastern Asia,Female
1999,Eixample,el Fort Pienc,24,Eastern Asia,Male
1999,Eixample,el Fort Pienc,6,Southern Asia,Female
1999,Eixample,el Fort Pienc,12,Southern Asia,Male
1999,Eixample,el Fort Pienc,8,South-Eastern Asia,Female
1999,Eixample,el Fort Pienc,..,South-Eastern Asia,Male
1999,Eixample,el Fort Pienc,7,Western Asia,Female
1999,Eixample,el Fort Pienc,13,Western Asia,Male
