Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2004,Ciutat Vella,el Raval,8,Eastern Africa,Female
2004,Ciutat Vella,el Raval,7,Eastern Africa,Male
2004,Ciutat Vella,el Raval,14,Middle Africa,Female
2004,Ciutat Vella,el Raval,16,Middle Africa,Male
2004,Ciutat Vella,el Raval,892,Northern Africa,Female
2004,Ciutat Vella,el Raval,1548,Northern Africa,Male
2004,Ciutat Vella,el Raval,..,Southern Africa,Female
2004,Ciutat Vella,el Raval,6,Southern Africa,Male
2004,Ciutat Vella,el Raval,48,Western Africa,Female
2004,Ciutat Vella,el Raval,127,Western Africa,Male
2004,Ciutat Vella,el Raval,530,Caribbean,Female
2004,Ciutat Vella,el Raval,323,Caribbean,Male
2004,Ciutat Vella,el Raval,169,Central America,Female
2004,Ciutat Vella,el Raval,149,Central America,Male
2004,Ciutat Vella,el Raval,2554,South America,Female
2004,Ciutat Vella,el Raval,2543,South America,Male
2004,Ciutat Vella,el Raval,55,Northern America,Female
2004,Ciutat Vella,el Raval,77,Northern America,Male
2004,Ciutat Vella,el Raval,..,Central Asia,Female
2004,Ciutat Vella,el Raval,..,Central Asia,Male
2004,Ciutat Vella,el Raval,161,Eastern Asia,Female
2004,Ciutat Vella,el Raval,171,Eastern Asia,Male
2004,Ciutat Vella,el Raval,585,Southern Asia,Female
2004,Ciutat Vella,el Raval,4725,Southern Asia,Male
2004,Ciutat Vella,el Raval,2051,South-Eastern Asia,Female
2004,Ciutat Vella,el Raval,1468,South-Eastern Asia,Male
2004,Ciutat Vella,el Raval,65,Western Asia,Female
2004,Ciutat Vella,el Raval,155,Western Asia,Male
2004,Ciutat Vella,el Raval,244,Eastern Europe,Female
2004,Ciutat Vella,el Raval,258,Eastern Europe,Male
2004,Ciutat Vella,el Raval,141,Northern Europe,Female
2004,Ciutat Vella,el Raval,154,Northern Europe,Male
2004,Ciutat Vella,el Raval,13585,Southern Europe,Female
2004,Ciutat Vella,el Raval,12633,Southern Europe,Male
2004,Ciutat Vella,el Raval,388,Western Europe,Female
2004,Ciutat Vella,el Raval,370,Western Europe,Male
2004,Ciutat Vella,el Raval,6,Australia and New Zealand,Female
2004,Ciutat Vella,el Raval,9,Australia and New Zealand,Male
2004,Ciutat Vella,el Raval,11,Not available,Female
2004,Ciutat Vella,el Raval,7,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,..,Eastern Africa,Female
2004,Ciutat Vella,el Barri Gòtic,7,Eastern Africa,Male
2004,Ciutat Vella,el Barri Gòtic,14,Middle Africa,Female
2004,Ciutat Vella,el Barri Gòtic,24,Middle Africa,Male
2004,Ciutat Vella,el Barri Gòtic,192,Northern Africa,Female
2004,Ciutat Vella,el Barri Gòtic,1383,Northern Africa,Male
2004,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Female
2004,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Male
2004,Ciutat Vella,el Barri Gòtic,50,Western Africa,Female
2004,Ciutat Vella,el Barri Gòtic,445,Western Africa,Male
2004,Ciutat Vella,el Barri Gòtic,156,Caribbean,Female
2004,Ciutat Vella,el Barri Gòtic,120,Caribbean,Male
2004,Ciutat Vella,el Barri Gòtic,126,Central America,Female
2004,Ciutat Vella,el Barri Gòtic,142,Central America,Male
2004,Ciutat Vella,el Barri Gòtic,2127,South America,Female
2004,Ciutat Vella,el Barri Gòtic,2294,South America,Male
2004,Ciutat Vella,el Barri Gòtic,80,Northern America,Female
2004,Ciutat Vella,el Barri Gòtic,65,Northern America,Male
2004,Ciutat Vella,el Barri Gòtic,12,Central Asia,Female
2004,Ciutat Vella,el Barri Gòtic,15,Central Asia,Male
2004,Ciutat Vella,el Barri Gòtic,77,Eastern Asia,Female
2004,Ciutat Vella,el Barri Gòtic,61,Eastern Asia,Male
2004,Ciutat Vella,el Barri Gòtic,127,Southern Asia,Female
2004,Ciutat Vella,el Barri Gòtic,1851,Southern Asia,Male
2004,Ciutat Vella,el Barri Gòtic,185,South-Eastern Asia,Female
2004,Ciutat Vella,el Barri Gòtic,111,South-Eastern Asia,Male
2004,Ciutat Vella,el Barri Gòtic,87,Western Asia,Female
2004,Ciutat Vella,el Barri Gòtic,309,Western Asia,Male
2004,Ciutat Vella,el Barri Gòtic,728,Eastern Europe,Female
2004,Ciutat Vella,el Barri Gòtic,1079,Eastern Europe,Male
2004,Ciutat Vella,el Barri Gòtic,116,Northern Europe,Female
2004,Ciutat Vella,el Barri Gòtic,159,Northern Europe,Male
2004,Ciutat Vella,el Barri Gòtic,6122,Southern Europe,Female
2004,Ciutat Vella,el Barri Gòtic,6184,Southern Europe,Male
2004,Ciutat Vella,el Barri Gòtic,274,Western Europe,Female
2004,Ciutat Vella,el Barri Gòtic,316,Western Europe,Male
2004,Ciutat Vella,el Barri Gòtic,10,Australia and New Zealand,Female
2004,Ciutat Vella,el Barri Gòtic,12,Australia and New Zealand,Male
2004,Ciutat Vella,el Barri Gòtic,8,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,14,Not available,Male
