Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2009,Ciutat Vella,el Raval,1,1001,188,City of Barcelona,Female
2009,Ciutat Vella,el Raval,1,1001,196,City of Barcelona,Male
2009,Ciutat Vella,el Raval,1,1001,34,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,1,1001,24,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,1,1001,134,Rest of Spain,Female
2009,Ciutat Vella,el Raval,1,1001,151,Rest of Spain,Male
2009,Ciutat Vella,el Raval,1,1001,43,Rest of European Union,Female
2009,Ciutat Vella,el Raval,1,1001,61,Rest of European Union,Male
2009,Ciutat Vella,el Raval,1,1001,185,Rest of World,Female
2009,Ciutat Vella,el Raval,1,1001,295,Rest of World,Male
2009,Ciutat Vella,el Raval,1,1002,232,City of Barcelona,Female
2009,Ciutat Vella,el Raval,1,1002,205,City of Barcelona,Male
2009,Ciutat Vella,el Raval,1,1002,36,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,1,1002,23,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,1,1002,151,Rest of Spain,Female
2009,Ciutat Vella,el Raval,1,1002,125,Rest of Spain,Male
2009,Ciutat Vella,el Raval,1,1002,48,Rest of European Union,Female
2009,Ciutat Vella,el Raval,1,1002,68,Rest of European Union,Male
2009,Ciutat Vella,el Raval,1,1002,241,Rest of World,Female
2009,Ciutat Vella,el Raval,1,1002,398,Rest of World,Male
2009,Ciutat Vella,el Raval,2,1003,522,City of Barcelona,Female
2009,Ciutat Vella,el Raval,2,1003,497,City of Barcelona,Male
2009,Ciutat Vella,el Raval,2,1003,58,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,2,1003,48,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,2,1003,266,Rest of Spain,Female
2009,Ciutat Vella,el Raval,2,1003,244,Rest of Spain,Male
2009,Ciutat Vella,el Raval,2,1003,79,Rest of European Union,Female
2009,Ciutat Vella,el Raval,2,1003,86,Rest of European Union,Male
2009,Ciutat Vella,el Raval,2,1003,581,Rest of World,Female
2009,Ciutat Vella,el Raval,2,1003,884,Rest of World,Male
2009,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2009,Ciutat Vella,el Raval,2,1004,488,City of Barcelona,Female
2009,Ciutat Vella,el Raval,2,1004,458,City of Barcelona,Male
2009,Ciutat Vella,el Raval,2,1004,64,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,2,1004,70,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,2,1004,253,Rest of Spain,Female
2009,Ciutat Vella,el Raval,2,1004,262,Rest of Spain,Male
2009,Ciutat Vella,el Raval,2,1004,117,Rest of European Union,Female
2009,Ciutat Vella,el Raval,2,1004,108,Rest of European Union,Male
2009,Ciutat Vella,el Raval,2,1004,422,Rest of World,Female
2009,Ciutat Vella,el Raval,2,1004,754,Rest of World,Male
2009,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2009,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2009,Ciutat Vella,el Raval,3,1005,391,City of Barcelona,Female
2009,Ciutat Vella,el Raval,3,1005,358,City of Barcelona,Male
2009,Ciutat Vella,el Raval,3,1005,49,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,3,1005,45,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,3,1005,236,Rest of Spain,Female
2009,Ciutat Vella,el Raval,3,1005,238,Rest of Spain,Male
2009,Ciutat Vella,el Raval,3,1005,128,Rest of European Union,Female
2009,Ciutat Vella,el Raval,3,1005,90,Rest of European Union,Male
2009,Ciutat Vella,el Raval,3,1005,271,Rest of World,Female
2009,Ciutat Vella,el Raval,3,1005,617,Rest of World,Male
2009,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2009,Ciutat Vella,el Raval,3,1005,..,Not available,Male
2009,Ciutat Vella,el Raval,3,1006,212,City of Barcelona,Female
2009,Ciutat Vella,el Raval,3,1006,233,City of Barcelona,Male
2009,Ciutat Vella,el Raval,3,1006,49,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,3,1006,44,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,3,1006,153,Rest of Spain,Female
2009,Ciutat Vella,el Raval,3,1006,130,Rest of Spain,Male
2009,Ciutat Vella,el Raval,3,1006,98,Rest of European Union,Female
2009,Ciutat Vella,el Raval,3,1006,130,Rest of European Union,Male
2009,Ciutat Vella,el Raval,3,1006,323,Rest of World,Female
2009,Ciutat Vella,el Raval,3,1006,642,Rest of World,Male
2009,Ciutat Vella,el Raval,3,1007,276,City of Barcelona,Female
2009,Ciutat Vella,el Raval,3,1007,295,City of Barcelona,Male
2009,Ciutat Vella,el Raval,3,1007,41,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,3,1007,48,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,3,1007,133,Rest of Spain,Female
2009,Ciutat Vella,el Raval,3,1007,151,Rest of Spain,Male
2009,Ciutat Vella,el Raval,3,1007,102,Rest of European Union,Female
2009,Ciutat Vella,el Raval,3,1007,69,Rest of European Union,Male
2009,Ciutat Vella,el Raval,3,1007,285,Rest of World,Female
2009,Ciutat Vella,el Raval,3,1007,610,Rest of World,Male
2009,Ciutat Vella,el Raval,4,1008,337,City of Barcelona,Female
2009,Ciutat Vella,el Raval,4,1008,400,City of Barcelona,Male
2009,Ciutat Vella,el Raval,4,1008,50,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,4,1008,53,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,4,1008,155,Rest of Spain,Female
2009,Ciutat Vella,el Raval,4,1008,205,Rest of Spain,Male
2009,Ciutat Vella,el Raval,4,1008,71,Rest of European Union,Female
2009,Ciutat Vella,el Raval,4,1008,91,Rest of European Union,Male
2009,Ciutat Vella,el Raval,4,1008,658,Rest of World,Female
2009,Ciutat Vella,el Raval,4,1008,1326,Rest of World,Male
2009,Ciutat Vella,el Raval,4,1009,358,City of Barcelona,Female
2009,Ciutat Vella,el Raval,4,1009,332,City of Barcelona,Male
2009,Ciutat Vella,el Raval,4,1009,53,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,4,1009,46,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,4,1009,160,Rest of Spain,Female
2009,Ciutat Vella,el Raval,4,1009,143,Rest of Spain,Male
2009,Ciutat Vella,el Raval,4,1009,67,Rest of European Union,Female
2009,Ciutat Vella,el Raval,4,1009,65,Rest of European Union,Male
2009,Ciutat Vella,el Raval,4,1009,399,Rest of World,Female
2009,Ciutat Vella,el Raval,4,1009,586,Rest of World,Male
2009,Ciutat Vella,el Raval,4,1010,324,City of Barcelona,Female
2009,Ciutat Vella,el Raval,4,1010,343,City of Barcelona,Male
2009,Ciutat Vella,el Raval,4,1010,48,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,4,1010,40,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,4,1010,135,Rest of Spain,Female
2009,Ciutat Vella,el Raval,4,1010,98,Rest of Spain,Male
2009,Ciutat Vella,el Raval,4,1010,56,Rest of European Union,Female
2009,Ciutat Vella,el Raval,4,1010,57,Rest of European Union,Male
2009,Ciutat Vella,el Raval,4,1010,422,Rest of World,Female
2009,Ciutat Vella,el Raval,4,1010,821,Rest of World,Male
2009,Ciutat Vella,el Raval,5,1011,402,City of Barcelona,Female
2009,Ciutat Vella,el Raval,5,1011,425,City of Barcelona,Male
2009,Ciutat Vella,el Raval,5,1011,73,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,5,1011,66,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,5,1011,185,Rest of Spain,Female
2009,Ciutat Vella,el Raval,5,1011,167,Rest of Spain,Male
2009,Ciutat Vella,el Raval,5,1011,94,Rest of European Union,Female
2009,Ciutat Vella,el Raval,5,1011,94,Rest of European Union,Male
2009,Ciutat Vella,el Raval,5,1011,699,Rest of World,Female
2009,Ciutat Vella,el Raval,5,1011,1194,Rest of World,Male
2009,Ciutat Vella,el Raval,5,1012,323,City of Barcelona,Female
2009,Ciutat Vella,el Raval,5,1012,307,City of Barcelona,Male
2009,Ciutat Vella,el Raval,5,1012,50,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,5,1012,47,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,5,1012,132,Rest of Spain,Female
2009,Ciutat Vella,el Raval,5,1012,128,Rest of Spain,Male
2009,Ciutat Vella,el Raval,5,1012,48,Rest of European Union,Female
2009,Ciutat Vella,el Raval,5,1012,48,Rest of European Union,Male
2009,Ciutat Vella,el Raval,5,1012,342,Rest of World,Female
2009,Ciutat Vella,el Raval,5,1012,441,Rest of World,Male
2009,Ciutat Vella,el Raval,5,1012,..,Not available,Male
2009,Ciutat Vella,el Raval,5,1013,279,City of Barcelona,Female
2009,Ciutat Vella,el Raval,5,1013,263,City of Barcelona,Male
2009,Ciutat Vella,el Raval,5,1013,49,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,5,1013,40,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,5,1013,109,Rest of Spain,Female
2009,Ciutat Vella,el Raval,5,1013,81,Rest of Spain,Male
2009,Ciutat Vella,el Raval,5,1013,45,Rest of European Union,Female
2009,Ciutat Vella,el Raval,5,1013,29,Rest of European Union,Male
2009,Ciutat Vella,el Raval,5,1013,189,Rest of World,Female
2009,Ciutat Vella,el Raval,5,1013,225,Rest of World,Male
2009,Ciutat Vella,el Raval,6,1014,287,City of Barcelona,Female
2009,Ciutat Vella,el Raval,6,1014,289,City of Barcelona,Male
2009,Ciutat Vella,el Raval,6,1014,32,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,6,1014,49,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,6,1014,136,Rest of Spain,Female
2009,Ciutat Vella,el Raval,6,1014,107,Rest of Spain,Male
2009,Ciutat Vella,el Raval,6,1014,47,Rest of European Union,Female
2009,Ciutat Vella,el Raval,6,1014,53,Rest of European Union,Male
2009,Ciutat Vella,el Raval,6,1014,438,Rest of World,Female
2009,Ciutat Vella,el Raval,6,1014,504,Rest of World,Male
2009,Ciutat Vella,el Raval,6,1015,360,City of Barcelona,Female
2009,Ciutat Vella,el Raval,6,1015,341,City of Barcelona,Male
2009,Ciutat Vella,el Raval,6,1015,55,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,6,1015,34,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,6,1015,172,Rest of Spain,Female
2009,Ciutat Vella,el Raval,6,1015,132,Rest of Spain,Male
2009,Ciutat Vella,el Raval,6,1015,68,Rest of European Union,Female
2009,Ciutat Vella,el Raval,6,1015,65,Rest of European Union,Male
2009,Ciutat Vella,el Raval,6,1015,525,Rest of World,Female
2009,Ciutat Vella,el Raval,6,1015,626,Rest of World,Male
2009,Ciutat Vella,el Raval,6,1016,309,City of Barcelona,Female
2009,Ciutat Vella,el Raval,6,1016,258,City of Barcelona,Male
2009,Ciutat Vella,el Raval,6,1016,50,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,6,1016,45,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,6,1016,128,Rest of Spain,Female
2009,Ciutat Vella,el Raval,6,1016,108,Rest of Spain,Male
2009,Ciutat Vella,el Raval,6,1016,63,Rest of European Union,Female
2009,Ciutat Vella,el Raval,6,1016,63,Rest of European Union,Male
2009,Ciutat Vella,el Raval,6,1016,652,Rest of World,Female
2009,Ciutat Vella,el Raval,6,1016,663,Rest of World,Male
2009,Ciutat Vella,el Raval,6,1017,302,City of Barcelona,Female
2009,Ciutat Vella,el Raval,6,1017,304,City of Barcelona,Male
2009,Ciutat Vella,el Raval,6,1017,50,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,6,1017,28,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,6,1017,147,Rest of Spain,Female
2009,Ciutat Vella,el Raval,6,1017,144,Rest of Spain,Male
2009,Ciutat Vella,el Raval,6,1017,127,Rest of European Union,Female
2009,Ciutat Vella,el Raval,6,1017,85,Rest of European Union,Male
2009,Ciutat Vella,el Raval,6,1017,609,Rest of World,Female
2009,Ciutat Vella,el Raval,6,1017,830,Rest of World,Male
2009,Ciutat Vella,el Raval,7,1018,256,City of Barcelona,Female
2009,Ciutat Vella,el Raval,7,1018,235,City of Barcelona,Male
2009,Ciutat Vella,el Raval,7,1018,36,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,7,1018,21,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,7,1018,120,Rest of Spain,Female
2009,Ciutat Vella,el Raval,7,1018,104,Rest of Spain,Male
2009,Ciutat Vella,el Raval,7,1018,65,Rest of European Union,Female
2009,Ciutat Vella,el Raval,7,1018,55,Rest of European Union,Male
2009,Ciutat Vella,el Raval,7,1018,275,Rest of World,Female
2009,Ciutat Vella,el Raval,7,1018,318,Rest of World,Male
2009,Ciutat Vella,el Raval,7,1018,..,Not available,Female
2009,Ciutat Vella,el Raval,7,1019,401,City of Barcelona,Female
2009,Ciutat Vella,el Raval,7,1019,379,City of Barcelona,Male
2009,Ciutat Vella,el Raval,7,1019,78,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,7,1019,60,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,7,1019,225,Rest of Spain,Female
2009,Ciutat Vella,el Raval,7,1019,177,Rest of Spain,Male
2009,Ciutat Vella,el Raval,7,1019,143,Rest of European Union,Female
2009,Ciutat Vella,el Raval,7,1019,134,Rest of European Union,Male
2009,Ciutat Vella,el Raval,7,1019,488,Rest of World,Female
2009,Ciutat Vella,el Raval,7,1019,848,Rest of World,Male
2009,Ciutat Vella,el Raval,7,1019,..,Not available,Male
2009,Ciutat Vella,el Raval,7,1020,440,City of Barcelona,Female
2009,Ciutat Vella,el Raval,7,1020,356,City of Barcelona,Male
2009,Ciutat Vella,el Raval,7,1020,118,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,7,1020,75,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,7,1020,228,Rest of Spain,Female
2009,Ciutat Vella,el Raval,7,1020,159,Rest of Spain,Male
2009,Ciutat Vella,el Raval,7,1020,131,Rest of European Union,Female
2009,Ciutat Vella,el Raval,7,1020,122,Rest of European Union,Male
2009,Ciutat Vella,el Raval,7,1020,263,Rest of World,Female
2009,Ciutat Vella,el Raval,7,1020,255,Rest of World,Male
2009,Ciutat Vella,el Raval,8,1021,384,City of Barcelona,Female
2009,Ciutat Vella,el Raval,8,1021,326,City of Barcelona,Male
2009,Ciutat Vella,el Raval,8,1021,91,Rest of Catalonia,Female
2009,Ciutat Vella,el Raval,8,1021,79,Rest of Catalonia,Male
2009,Ciutat Vella,el Raval,8,1021,220,Rest of Spain,Female
2009,Ciutat Vella,el Raval,8,1021,164,Rest of Spain,Male
2009,Ciutat Vella,el Raval,8,1021,138,Rest of European Union,Female
2009,Ciutat Vella,el Raval,8,1021,142,Rest of European Union,Male
2009,Ciutat Vella,el Raval,8,1021,243,Rest of World,Female
2009,Ciutat Vella,el Raval,8,1021,299,Rest of World,Male
2009,Ciutat Vella,el Barri Gòtic,9,1022,283,City of Barcelona,Female
2009,Ciutat Vella,el Barri Gòtic,9,1022,235,City of Barcelona,Male
