Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
1998,Ciutat Vella,el Raval,3,1007,108,Rest of World,Male
1998,Ciutat Vella,el Raval,4,1008,510,City of Barcelona,Female
1998,Ciutat Vella,el Raval,4,1008,525,City of Barcelona,Male
1998,Ciutat Vella,el Raval,4,1008,71,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,4,1008,44,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,4,1008,289,Rest of Spain,Female
1998,Ciutat Vella,el Raval,4,1008,269,Rest of Spain,Male
1998,Ciutat Vella,el Raval,4,1008,5,Rest of European Union,Female
1998,Ciutat Vella,el Raval,4,1008,8,Rest of European Union,Male
1998,Ciutat Vella,el Raval,4,1008,138,Rest of World,Female
1998,Ciutat Vella,el Raval,4,1008,206,Rest of World,Male
1998,Ciutat Vella,el Raval,4,1009,444,City of Barcelona,Female
1998,Ciutat Vella,el Raval,4,1009,421,City of Barcelona,Male
1998,Ciutat Vella,el Raval,4,1009,51,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,4,1009,43,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,4,1009,248,Rest of Spain,Female
1998,Ciutat Vella,el Raval,4,1009,198,Rest of Spain,Male
1998,Ciutat Vella,el Raval,4,1009,11,Rest of European Union,Female
1998,Ciutat Vella,el Raval,4,1009,7,Rest of European Union,Male
1998,Ciutat Vella,el Raval,4,1009,46,Rest of World,Female
1998,Ciutat Vella,el Raval,4,1009,58,Rest of World,Male
1998,Ciutat Vella,el Raval,4,1010,435,City of Barcelona,Female
1998,Ciutat Vella,el Raval,4,1010,448,City of Barcelona,Male
1998,Ciutat Vella,el Raval,4,1010,56,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,4,1010,35,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,4,1010,228,Rest of Spain,Female
1998,Ciutat Vella,el Raval,4,1010,169,Rest of Spain,Male
1998,Ciutat Vella,el Raval,4,1010,12,Rest of European Union,Female
1998,Ciutat Vella,el Raval,4,1010,8,Rest of European Union,Male
1998,Ciutat Vella,el Raval,4,1010,83,Rest of World,Female
1998,Ciutat Vella,el Raval,4,1010,102,Rest of World,Male
1998,Ciutat Vella,el Raval,5,1011,534,City of Barcelona,Female
1998,Ciutat Vella,el Raval,5,1011,480,City of Barcelona,Male
1998,Ciutat Vella,el Raval,5,1011,90,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,5,1011,63,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,5,1011,301,Rest of Spain,Female
1998,Ciutat Vella,el Raval,5,1011,256,Rest of Spain,Male
1998,Ciutat Vella,el Raval,5,1011,11,Rest of European Union,Female
1998,Ciutat Vella,el Raval,5,1011,12,Rest of European Union,Male
1998,Ciutat Vella,el Raval,5,1011,104,Rest of World,Female
1998,Ciutat Vella,el Raval,5,1011,115,Rest of World,Male
1998,Ciutat Vella,el Raval,5,1012,443,City of Barcelona,Female
1998,Ciutat Vella,el Raval,5,1012,367,City of Barcelona,Male
1998,Ciutat Vella,el Raval,5,1012,74,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,5,1012,62,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,5,1012,207,Rest of Spain,Female
1998,Ciutat Vella,el Raval,5,1012,167,Rest of Spain,Male
1998,Ciutat Vella,el Raval,5,1012,9,Rest of European Union,Female
1998,Ciutat Vella,el Raval,5,1012,8,Rest of European Union,Male
1998,Ciutat Vella,el Raval,5,1012,61,Rest of World,Female
1998,Ciutat Vella,el Raval,5,1012,61,Rest of World,Male
1998,Ciutat Vella,el Raval,5,1013,330,City of Barcelona,Female
1998,Ciutat Vella,el Raval,5,1013,310,City of Barcelona,Male
1998,Ciutat Vella,el Raval,5,1013,61,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,5,1013,48,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,5,1013,175,Rest of Spain,Female
1998,Ciutat Vella,el Raval,5,1013,123,Rest of Spain,Male
1998,Ciutat Vella,el Raval,5,1013,..,Rest of European Union,Female
1998,Ciutat Vella,el Raval,5,1013,..,Rest of European Union,Male
1998,Ciutat Vella,el Raval,5,1013,44,Rest of World,Female
1998,Ciutat Vella,el Raval,5,1013,48,Rest of World,Male
1998,Ciutat Vella,el Raval,6,1014,353,City of Barcelona,Female
1998,Ciutat Vella,el Raval,6,1014,297,City of Barcelona,Male
1998,Ciutat Vella,el Raval,6,1014,41,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,6,1014,38,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,6,1014,204,Rest of Spain,Female
1998,Ciutat Vella,el Raval,6,1014,143,Rest of Spain,Male
1998,Ciutat Vella,el Raval,6,1014,6,Rest of European Union,Female
1998,Ciutat Vella,el Raval,6,1014,11,Rest of European Union,Male
1998,Ciutat Vella,el Raval,6,1014,116,Rest of World,Female
1998,Ciutat Vella,el Raval,6,1014,101,Rest of World,Male
1998,Ciutat Vella,el Raval,6,1015,453,City of Barcelona,Female
1998,Ciutat Vella,el Raval,6,1015,399,City of Barcelona,Male
1998,Ciutat Vella,el Raval,6,1015,67,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,6,1015,50,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,6,1015,253,Rest of Spain,Female
1998,Ciutat Vella,el Raval,6,1015,183,Rest of Spain,Male
1998,Ciutat Vella,el Raval,6,1015,12,Rest of European Union,Female
1998,Ciutat Vella,el Raval,6,1015,7,Rest of European Union,Male
1998,Ciutat Vella,el Raval,6,1015,102,Rest of World,Female
1998,Ciutat Vella,el Raval,6,1015,84,Rest of World,Male
1998,Ciutat Vella,el Raval,6,1016,377,City of Barcelona,Female
1998,Ciutat Vella,el Raval,6,1016,322,City of Barcelona,Male
1998,Ciutat Vella,el Raval,6,1016,58,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,6,1016,47,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,6,1016,231,Rest of Spain,Female
1998,Ciutat Vella,el Raval,6,1016,181,Rest of Spain,Male
1998,Ciutat Vella,el Raval,6,1016,11,Rest of European Union,Female
1998,Ciutat Vella,el Raval,6,1016,16,Rest of European Union,Male
1998,Ciutat Vella,el Raval,6,1016,191,Rest of World,Female
1998,Ciutat Vella,el Raval,6,1016,121,Rest of World,Male
1998,Ciutat Vella,el Raval,6,1017,435,City of Barcelona,Female
1998,Ciutat Vella,el Raval,6,1017,396,City of Barcelona,Male
1998,Ciutat Vella,el Raval,6,1017,69,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,6,1017,42,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,6,1017,279,Rest of Spain,Female
1998,Ciutat Vella,el Raval,6,1017,228,Rest of Spain,Male
1998,Ciutat Vella,el Raval,6,1017,19,Rest of European Union,Female
1998,Ciutat Vella,el Raval,6,1017,10,Rest of European Union,Male
1998,Ciutat Vella,el Raval,6,1017,204,Rest of World,Female
1998,Ciutat Vella,el Raval,6,1017,141,Rest of World,Male
1998,Ciutat Vella,el Raval,7,1018,267,City of Barcelona,Female
1998,Ciutat Vella,el Raval,7,1018,268,City of Barcelona,Male
1998,Ciutat Vella,el Raval,7,1018,41,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,7,1018,23,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,7,1018,174,Rest of Spain,Female
1998,Ciutat Vella,el Raval,7,1018,119,Rest of Spain,Male
1998,Ciutat Vella,el Raval,7,1018,11,Rest of European Union,Female
1998,Ciutat Vella,el Raval,7,1018,12,Rest of European Union,Male
1998,Ciutat Vella,el Raval,7,1018,58,Rest of World,Female
1998,Ciutat Vella,el Raval,7,1018,53,Rest of World,Male
1998,Ciutat Vella,el Raval,7,1019,482,City of Barcelona,Female
1998,Ciutat Vella,el Raval,7,1019,409,City of Barcelona,Male
1998,Ciutat Vella,el Raval,7,1019,94,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,7,1019,74,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,7,1019,332,Rest of Spain,Female
1998,Ciutat Vella,el Raval,7,1019,264,Rest of Spain,Male
1998,Ciutat Vella,el Raval,7,1019,14,Rest of European Union,Female
1998,Ciutat Vella,el Raval,7,1019,11,Rest of European Union,Male
1998,Ciutat Vella,el Raval,7,1019,126,Rest of World,Female
1998,Ciutat Vella,el Raval,7,1019,151,Rest of World,Male
1998,Ciutat Vella,el Raval,7,1020,558,City of Barcelona,Female
1998,Ciutat Vella,el Raval,7,1020,461,City of Barcelona,Male
1998,Ciutat Vella,el Raval,7,1020,141,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,7,1020,83,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,7,1020,298,Rest of Spain,Female
1998,Ciutat Vella,el Raval,7,1020,199,Rest of Spain,Male
1998,Ciutat Vella,el Raval,7,1020,17,Rest of European Union,Female
1998,Ciutat Vella,el Raval,7,1020,21,Rest of European Union,Male
1998,Ciutat Vella,el Raval,7,1020,88,Rest of World,Female
1998,Ciutat Vella,el Raval,7,1020,82,Rest of World,Male
1998,Ciutat Vella,el Raval,8,1021,461,City of Barcelona,Female
1998,Ciutat Vella,el Raval,8,1021,379,City of Barcelona,Male
1998,Ciutat Vella,el Raval,8,1021,91,Rest of Catalonia,Female
1998,Ciutat Vella,el Raval,8,1021,79,Rest of Catalonia,Male
1998,Ciutat Vella,el Raval,8,1021,271,Rest of Spain,Female
1998,Ciutat Vella,el Raval,8,1021,255,Rest of Spain,Male
1998,Ciutat Vella,el Raval,8,1021,9,Rest of European Union,Female
1998,Ciutat Vella,el Raval,8,1021,21,Rest of European Union,Male
1998,Ciutat Vella,el Raval,8,1021,89,Rest of World,Female
1998,Ciutat Vella,el Raval,8,1021,78,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,9,1022,372,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,9,1022,306,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,9,1022,87,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,9,1022,63,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,9,1022,149,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,9,1022,106,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,9,1022,13,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,9,1022,21,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,9,1022,18,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,9,1022,32,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,9,1023,579,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,9,1023,526,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,9,1023,109,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,9,1023,101,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,9,1023,314,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,9,1023,244,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,9,1023,16,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,9,1023,18,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,9,1023,124,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,9,1023,118,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,343,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,10,1025,333,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,78,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,10,1025,59,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,173,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,10,1025,126,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,13,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,10,1025,11,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,36,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,10,1025,43,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,10,1025,..,Not available,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,406,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,10,1026,367,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,74,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,10,1026,53,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,272,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,10,1026,254,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,15,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,10,1026,18,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,39,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,10,1026,40,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,10,1026,..,Not available,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,377,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,335,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,10,1027,79,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,71,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,10,1027,217,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,203,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,10,1027,15,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,17,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,10,1027,32,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,10,1027,59,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,11,1028,448,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,11,1028,390,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,11,1028,70,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,11,1028,90,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,11,1028,229,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,11,1028,184,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,11,1028,18,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,11,1028,17,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,11,1028,58,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,11,1028,89,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,11,1029,263,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,11,1029,256,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,11,1029,66,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,11,1029,62,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,11,1029,183,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,11,1029,193,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,11,1029,20,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,11,1029,12,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,11,1029,56,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,11,1029,85,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,12,1030,523,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,12,1030,501,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,12,1030,88,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,12,1030,80,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,12,1030,388,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,12,1030,442,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,12,1030,30,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,12,1030,29,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,12,1030,120,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,12,1030,137,Rest of World,Male
1998,Ciutat Vella,el Barri Gòtic,12,1031,385,City of Barcelona,Female
1998,Ciutat Vella,el Barri Gòtic,12,1031,378,City of Barcelona,Male
1998,Ciutat Vella,el Barri Gòtic,12,1031,45,Rest of Catalonia,Female
1998,Ciutat Vella,el Barri Gòtic,12,1031,48,Rest of Catalonia,Male
1998,Ciutat Vella,el Barri Gòtic,12,1031,267,Rest of Spain,Female
1998,Ciutat Vella,el Barri Gòtic,12,1031,234,Rest of Spain,Male
1998,Ciutat Vella,el Barri Gòtic,12,1031,22,Rest of European Union,Female
1998,Ciutat Vella,el Barri Gòtic,12,1031,20,Rest of European Union,Male
1998,Ciutat Vella,el Barri Gòtic,12,1031,58,Rest of World,Female
1998,Ciutat Vella,el Barri Gòtic,12,1031,66,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,13,1032,638,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,13,1032,626,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,13,1032,57,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,13,1032,47,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,13,1032,318,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,13,1032,256,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,13,1032,6,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,13,1032,8,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,13,1032,32,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,13,1032,42,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,13,1033,354,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,13,1033,334,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,13,1033,50,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,13,1033,32,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,13,1033,172,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,13,1033,135,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,13,1033,7,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,13,1033,..,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,13,1033,19,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,13,1033,21,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,13,1034,327,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,13,1034,338,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,13,1034,34,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,13,1034,23,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,13,1034,191,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,13,1034,154,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,13,1034,8,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,13,1034,..,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,13,1034,38,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,13,1034,31,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,14,1035,396,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,14,1035,386,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,14,1035,21,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,14,1035,27,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,14,1035,240,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,14,1035,179,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,14,1035,7,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,14,1035,5,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,14,1035,23,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,14,1035,26,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,14,1036,369,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,14,1036,343,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,14,1036,26,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,14,1036,32,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,14,1036,211,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,14,1036,146,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,14,1036,7,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,14,1036,5,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,14,1036,14,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,14,1036,15,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,15,1037,483,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,15,1037,470,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,15,1037,27,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,15,1037,22,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,15,1037,217,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,15,1037,159,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,15,1037,..,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,15,1037,..,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,15,1037,14,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,15,1037,25,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,15,1038,475,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,15,1038,373,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,15,1038,30,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,15,1038,24,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,15,1038,226,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,15,1038,159,Rest of Spain,Male
1998,Ciutat Vella,la Barceloneta,15,1038,6,Rest of European Union,Female
1998,Ciutat Vella,la Barceloneta,15,1038,..,Rest of European Union,Male
1998,Ciutat Vella,la Barceloneta,15,1038,22,Rest of World,Female
1998,Ciutat Vella,la Barceloneta,15,1038,37,Rest of World,Male
1998,Ciutat Vella,la Barceloneta,15,1039,461,City of Barcelona,Female
1998,Ciutat Vella,la Barceloneta,15,1039,443,City of Barcelona,Male
1998,Ciutat Vella,la Barceloneta,15,1039,29,Rest of Catalonia,Female
1998,Ciutat Vella,la Barceloneta,15,1039,25,Rest of Catalonia,Male
1998,Ciutat Vella,la Barceloneta,15,1039,209,Rest of Spain,Female
1998,Ciutat Vella,la Barceloneta,15,1039,145,Rest of Spain,Male
