Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2017,Ciutat Vella,el Barri Gòtic,9,1023,325,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,9,1023,60,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,9,1023,59,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,9,1023,158,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,9,1023,123,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,9,1023,116,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,9,1023,143,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,9,1023,344,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,9,1023,306,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,9,1023,..,Not available,Female
2017,Ciutat Vella,el Barri Gòtic,9,1023,..,Not available,Male
2017,Ciutat Vella,el Barri Gòtic,10,1025,202,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,10,1025,189,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,10,1025,39,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,10,1025,55,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,10,1025,68,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,10,1025,64,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,10,1025,120,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,10,1025,116,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,10,1025,190,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,10,1025,219,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,315,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,380,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,66,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,86,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,131,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,178,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,172,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,236,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,394,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,692,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,10,1026,..,Not available,Female
2017,Ciutat Vella,el Barri Gòtic,10,1026,..,Not available,Male
2017,Ciutat Vella,el Barri Gòtic,10,1027,258,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,10,1027,237,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,10,1027,54,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,10,1027,34,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,10,1027,120,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,10,1027,97,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,10,1027,153,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,10,1027,164,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,10,1027,240,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,10,1027,302,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,11,1028,275,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,11,1028,254,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,11,1028,55,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,11,1028,63,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,11,1028,123,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,11,1028,105,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,11,1028,201,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,11,1028,144,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,11,1028,302,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,11,1028,348,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,11,1029,160,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,11,1029,151,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,11,1029,33,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,11,1029,37,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,11,1029,79,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,11,1029,79,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,11,1029,185,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,11,1029,172,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,11,1029,231,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,11,1029,288,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,12,1030,352,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,12,1030,383,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,12,1030,55,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,12,1030,72,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,12,1030,184,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,12,1030,179,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,12,1030,208,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,12,1030,205,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,12,1030,413,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,12,1030,449,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,173,City of Barcelona,Female
2017,Ciutat Vella,el Barri Gòtic,12,1031,174,City of Barcelona,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,29,Rest of Catalonia,Female
2017,Ciutat Vella,el Barri Gòtic,12,1031,32,Rest of Catalonia,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,108,Rest of Spain,Female
2017,Ciutat Vella,el Barri Gòtic,12,1031,102,Rest of Spain,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,144,Rest of European Union,Female
2017,Ciutat Vella,el Barri Gòtic,12,1031,170,Rest of European Union,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,267,Rest of World,Female
2017,Ciutat Vella,el Barri Gòtic,12,1031,435,Rest of World,Male
2017,Ciutat Vella,el Barri Gòtic,12,1031,..,Not available,Female
2017,Ciutat Vella,la Barceloneta,13,1032,330,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,13,1032,331,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,13,1032,45,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,13,1032,54,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,13,1032,145,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,13,1032,108,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,13,1032,166,Rest of European Union,Female
2017,Ciutat Vella,la Barceloneta,13,1032,152,Rest of European Union,Male
2017,Ciutat Vella,la Barceloneta,13,1032,196,Rest of World,Female
2017,Ciutat Vella,la Barceloneta,13,1032,247,Rest of World,Male
2017,Ciutat Vella,la Barceloneta,13,1032,..,Not available,Female
2017,Ciutat Vella,la Barceloneta,13,1033,207,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,13,1033,217,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,13,1033,34,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,13,1033,29,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,13,1033,67,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,13,1033,83,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,13,1033,78,Rest of European Union,Female
2017,Ciutat Vella,la Barceloneta,13,1033,78,Rest of European Union,Male
2017,Ciutat Vella,la Barceloneta,13,1033,144,Rest of World,Female
2017,Ciutat Vella,la Barceloneta,13,1033,194,Rest of World,Male
2017,Ciutat Vella,la Barceloneta,13,1033,..,Not available,Female
2017,Ciutat Vella,la Barceloneta,13,1034,191,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,13,1034,173,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,13,1034,25,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,13,1034,14,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,13,1034,69,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,13,1034,65,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,13,1034,79,Rest of European Union,Female
2017,Ciutat Vella,la Barceloneta,13,1034,78,Rest of European Union,Male
2017,Ciutat Vella,la Barceloneta,13,1034,134,Rest of World,Female
2017,Ciutat Vella,la Barceloneta,13,1034,142,Rest of World,Male
2017,Ciutat Vella,la Barceloneta,14,1035,225,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,14,1035,224,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,14,1035,18,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,14,1035,31,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,14,1035,112,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,14,1035,99,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,14,1035,110,Rest of European Union,Female
2017,Ciutat Vella,la Barceloneta,14,1035,101,Rest of European Union,Male
2017,Ciutat Vella,la Barceloneta,14,1035,202,Rest of World,Female
2017,Ciutat Vella,la Barceloneta,14,1035,205,Rest of World,Male
2017,Ciutat Vella,la Barceloneta,14,1035,..,Not available,Male
2017,Ciutat Vella,la Barceloneta,14,1036,347,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,14,1036,307,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,14,1036,27,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,14,1036,17,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,14,1036,96,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,14,1036,84,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,14,1036,40,Rest of European Union,Female
2017,Ciutat Vella,la Barceloneta,14,1036,49,Rest of European Union,Male
2017,Ciutat Vella,la Barceloneta,14,1036,119,Rest of World,Female
2017,Ciutat Vella,la Barceloneta,14,1036,108,Rest of World,Male
2017,Ciutat Vella,la Barceloneta,14,1036,..,Not available,Male
2017,Ciutat Vella,la Barceloneta,15,1037,429,City of Barcelona,Female
2017,Ciutat Vella,la Barceloneta,15,1037,371,City of Barcelona,Male
2017,Ciutat Vella,la Barceloneta,15,1037,32,Rest of Catalonia,Female
2017,Ciutat Vella,la Barceloneta,15,1037,29,Rest of Catalonia,Male
2017,Ciutat Vella,la Barceloneta,15,1037,121,Rest of Spain,Female
2017,Ciutat Vella,la Barceloneta,15,1037,91,Rest of Spain,Male
2017,Ciutat Vella,la Barceloneta,15,1037,67,Rest of European Union,Female
