Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2016,Ciutat Vella,el Raval,1,1001,162,City of Barcelona,Female
2016,Ciutat Vella,el Raval,1,1001,170,City of Barcelona,Male
2016,Ciutat Vella,el Raval,1,1001,33,Rest of Catalonia,Female
2016,Ciutat Vella,el Raval,1,1001,34,Rest of Catalonia,Male
2016,Ciutat Vella,el Raval,1,1001,98,Rest of Spain,Female
2016,Ciutat Vella,el Raval,1,1001,122,Rest of Spain,Male
2016,Ciutat Vella,el Raval,1,1001,64,Rest of European Union,Female
2016,Ciutat Vella,el Raval,1,1001,71,Rest of European Union,Male
2016,Ciutat Vella,el Raval,1,1001,213,Rest of World,Female
2016,Ciutat Vella,el Raval,1,1001,342,Rest of World,Male
2016,Ciutat Vella,el Raval,1,1002,169,City of Barcelona,Female
2016,Ciutat Vella,el Raval,1,1002,182,City of Barcelona,Male
2016,Ciutat Vella,el Raval,1,1002,32,Rest of Catalonia,Female
2016,Ciutat Vella,el Raval,1,1002,23,Rest of Catalonia,Male
2016,Ciutat Vella,el Raval,1,1002,107,Rest of Spain,Female
2016,Ciutat Vella,el Raval,1,1002,85,Rest of Spain,Male
2016,Ciutat Vella,el Raval,1,1002,78,Rest of European Union,Female
2016,Ciutat Vella,el Raval,1,1002,69,Rest of European Union,Male
2016,Ciutat Vella,el Raval,1,1002,295,Rest of World,Female
2016,Ciutat Vella,el Raval,1,1002,506,Rest of World,Male
2016,Ciutat Vella,el Raval,2,1003,504,City of Barcelona,Female
2016,Ciutat Vella,el Raval,2,1003,538,City of Barcelona,Male
2016,Ciutat Vella,el Raval,2,1003,119,Rest of Catalonia,Female
2016,Ciutat Vella,el Raval,2,1003,133,Rest of Catalonia,Male
2016,Ciutat Vella,el Raval,2,1003,211,Rest of Spain,Female
2016,Ciutat Vella,el Raval,2,1003,198,Rest of Spain,Male
2016,Ciutat Vella,el Raval,2,1003,92,Rest of European Union,Female
2016,Ciutat Vella,el Raval,2,1003,108,Rest of European Union,Male
2016,Ciutat Vella,el Raval,2,1003,617,Rest of World,Female
2016,Ciutat Vella,el Raval,2,1003,896,Rest of World,Male
2016,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2016,Ciutat Vella,el Raval,2,1003,..,Not available,Male
2016,Ciutat Vella,el Raval,2,1004,437,City of Barcelona,Female
2016,Ciutat Vella,el Raval,2,1004,418,City of Barcelona,Male
2016,Ciutat Vella,el Raval,2,1004,66,Rest of Catalonia,Female
2016,Ciutat Vella,el Raval,2,1004,63,Rest of Catalonia,Male
2016,Ciutat Vella,el Raval,2,1004,179,Rest of Spain,Female
2016,Ciutat Vella,el Raval,2,1004,198,Rest of Spain,Male
2016,Ciutat Vella,el Raval,2,1004,106,Rest of European Union,Female
2016,Ciutat Vella,el Raval,2,1004,131,Rest of European Union,Male
2016,Ciutat Vella,el Raval,2,1004,446,Rest of World,Female
2016,Ciutat Vella,el Raval,2,1004,707,Rest of World,Male
2016,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2016,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2016,Ciutat Vella,el Raval,3,1005,367,City of Barcelona,Female
2016,Ciutat Vella,el Raval,3,1005,348,City of Barcelona,Male
2016,Ciutat Vella,el Raval,3,1005,45,Rest of Catalonia,Female
2016,Ciutat Vella,el Raval,3,1005,56,Rest of Catalonia,Male
2016,Ciutat Vella,el Raval,3,1005,171,Rest of Spain,Female
2016,Ciutat Vella,el Raval,3,1005,159,Rest of Spain,Male
2016,Ciutat Vella,el Raval,3,1005,140,Rest of European Union,Female
2016,Ciutat Vella,el Raval,3,1005,117,Rest of European Union,Male
2016,Ciutat Vella,el Raval,3,1005,363,Rest of World,Female
2016,Ciutat Vella,el Raval,3,1005,713,Rest of World,Male
2016,Ciutat Vella,el Raval,3,1005,..,Not available,Female
