Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2025,Ciutat Vella,el Raval,1,1001,168,City of Barcelona,Female
2025,Ciutat Vella,el Raval,1,1001,167,City of Barcelona,Male
2025,Ciutat Vella,el Raval,1,1001,38,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,1,1001,22,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,1,1001,73,Rest of Spain,Female
2025,Ciutat Vella,el Raval,1,1001,92,Rest of Spain,Male
2025,Ciutat Vella,el Raval,1,1001,50,Rest of European Union,Female
2025,Ciutat Vella,el Raval,1,1001,56,Rest of European Union,Male
2025,Ciutat Vella,el Raval,1,1001,349,Rest of World,Female
2025,Ciutat Vella,el Raval,1,1001,404,Rest of World,Male
2025,Ciutat Vella,el Raval,1,1002,132,City of Barcelona,Female
2025,Ciutat Vella,el Raval,1,1002,141,City of Barcelona,Male
2025,Ciutat Vella,el Raval,1,1002,34,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,1,1002,21,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,1,1002,51,Rest of Spain,Female
2025,Ciutat Vella,el Raval,1,1002,39,Rest of Spain,Male
2025,Ciutat Vella,el Raval,1,1002,67,Rest of European Union,Female
2025,Ciutat Vella,el Raval,1,1002,73,Rest of European Union,Male
2025,Ciutat Vella,el Raval,1,1002,351,Rest of World,Female
2025,Ciutat Vella,el Raval,1,1002,435,Rest of World,Male
2025,Ciutat Vella,el Raval,1,1002,..,Not available,Female
2025,Ciutat Vella,el Raval,2,1003,467,City of Barcelona,Female
2025,Ciutat Vella,el Raval,2,1003,500,City of Barcelona,Male
2025,Ciutat Vella,el Raval,2,1003,152,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,2,1003,150,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,2,1003,132,Rest of Spain,Female
2025,Ciutat Vella,el Raval,2,1003,161,Rest of Spain,Male
2025,Ciutat Vella,el Raval,2,1003,101,Rest of European Union,Female
2025,Ciutat Vella,el Raval,2,1003,77,Rest of European Union,Male
2025,Ciutat Vella,el Raval,2,1003,932,Rest of World,Female
2025,Ciutat Vella,el Raval,2,1003,1038,Rest of World,Male
2025,Ciutat Vella,el Raval,2,1004,387,City of Barcelona,Female
2025,Ciutat Vella,el Raval,2,1004,376,City of Barcelona,Male
2025,Ciutat Vella,el Raval,2,1004,60,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,2,1004,75,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,2,1004,137,Rest of Spain,Female
2025,Ciutat Vella,el Raval,2,1004,154,Rest of Spain,Male
2025,Ciutat Vella,el Raval,2,1004,105,Rest of European Union,Female
2025,Ciutat Vella,el Raval,2,1004,154,Rest of European Union,Male
2025,Ciutat Vella,el Raval,2,1004,747,Rest of World,Female
2025,Ciutat Vella,el Raval,2,1004,893,Rest of World,Male
2025,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2025,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2025,Ciutat Vella,el Raval,3,1005,338,City of Barcelona,Female
2025,Ciutat Vella,el Raval,3,1005,309,City of Barcelona,Male
2025,Ciutat Vella,el Raval,3,1005,50,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,3,1005,55,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,3,1005,98,Rest of Spain,Female
2025,Ciutat Vella,el Raval,3,1005,121,Rest of Spain,Male
2025,Ciutat Vella,el Raval,3,1005,105,Rest of European Union,Female
2025,Ciutat Vella,el Raval,3,1005,113,Rest of European Union,Male
2025,Ciutat Vella,el Raval,3,1005,542,Rest of World,Female
2025,Ciutat Vella,el Raval,3,1005,709,Rest of World,Male
2025,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2025,Ciutat Vella,el Raval,3,1005,..,Not available,Male
2025,Ciutat Vella,el Raval,3,1006,179,City of Barcelona,Female
2025,Ciutat Vella,el Raval,3,1006,199,City of Barcelona,Male
2025,Ciutat Vella,el Raval,3,1006,32,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,3,1006,39,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,3,1006,67,Rest of Spain,Female
2025,Ciutat Vella,el Raval,3,1006,64,Rest of Spain,Male
2025,Ciutat Vella,el Raval,3,1006,104,Rest of European Union,Female
2025,Ciutat Vella,el Raval,3,1006,95,Rest of European Union,Male
2025,Ciutat Vella,el Raval,3,1006,432,Rest of World,Female
2025,Ciutat Vella,el Raval,3,1006,588,Rest of World,Male
2025,Ciutat Vella,el Raval,3,1006,..,Not available,Female
2025,Ciutat Vella,el Raval,3,1006,..,Not available,Male
2025,Ciutat Vella,el Raval,3,1007,203,City of Barcelona,Female
2025,Ciutat Vella,el Raval,3,1007,264,City of Barcelona,Male
2025,Ciutat Vella,el Raval,3,1007,35,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,3,1007,36,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,3,1007,69,Rest of Spain,Female
2025,Ciutat Vella,el Raval,3,1007,65,Rest of Spain,Male
2025,Ciutat Vella,el Raval,3,1007,74,Rest of European Union,Female
2025,Ciutat Vella,el Raval,3,1007,81,Rest of European Union,Male
2025,Ciutat Vella,el Raval,3,1007,467,Rest of World,Female
2025,Ciutat Vella,el Raval,3,1007,787,Rest of World,Male
2025,Ciutat Vella,el Raval,4,1008,357,City of Barcelona,Female
2025,Ciutat Vella,el Raval,4,1008,395,City of Barcelona,Male
2025,Ciutat Vella,el Raval,4,1008,48,Rest of Catalonia,Female
2025,Ciutat Vella,el Raval,4,1008,48,Rest of Catalonia,Male
2025,Ciutat Vella,el Raval,4,1008,91,Rest of Spain,Female
2025,Ciutat Vella,el Raval,4,1008,94,Rest of Spain,Male
2025,Ciutat Vella,el Raval,4,1008,76,Rest of European Union,Female
2025,Ciutat Vella,el Raval,4,1008,107,Rest of European Union,Male
