Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2004,Ciutat Vella,el Raval,3,1005,51,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,3,1005,55,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,3,1005,294,Rest of Spain,Female
2004,Ciutat Vella,el Raval,3,1005,303,Rest of Spain,Male
2004,Ciutat Vella,el Raval,3,1005,43,Rest of European Union,Female
2004,Ciutat Vella,el Raval,3,1005,41,Rest of European Union,Male
2004,Ciutat Vella,el Raval,3,1005,267,Rest of World,Female
2004,Ciutat Vella,el Raval,3,1005,518,Rest of World,Male
2004,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2004,Ciutat Vella,el Raval,3,1006,282,City of Barcelona,Female
2004,Ciutat Vella,el Raval,3,1006,284,City of Barcelona,Male
2004,Ciutat Vella,el Raval,3,1006,53,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,3,1006,57,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,3,1006,193,Rest of Spain,Female
2004,Ciutat Vella,el Raval,3,1006,199,Rest of Spain,Male
2004,Ciutat Vella,el Raval,3,1006,40,Rest of European Union,Female
2004,Ciutat Vella,el Raval,3,1006,48,Rest of European Union,Male
2004,Ciutat Vella,el Raval,3,1006,333,Rest of World,Female
2004,Ciutat Vella,el Raval,3,1006,556,Rest of World,Male
2004,Ciutat Vella,el Raval,3,1006,..,Not available,Male
2004,Ciutat Vella,el Raval,3,1007,265,City of Barcelona,Female
2004,Ciutat Vella,el Raval,3,1007,263,City of Barcelona,Male
2004,Ciutat Vella,el Raval,3,1007,31,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,3,1007,41,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,3,1007,158,Rest of Spain,Female
2004,Ciutat Vella,el Raval,3,1007,188,Rest of Spain,Male
2004,Ciutat Vella,el Raval,3,1007,31,Rest of European Union,Female
2004,Ciutat Vella,el Raval,3,1007,20,Rest of European Union,Male
2004,Ciutat Vella,el Raval,3,1007,292,Rest of World,Female
2004,Ciutat Vella,el Raval,3,1007,710,Rest of World,Male
2004,Ciutat Vella,el Raval,4,1008,415,City of Barcelona,Female
2004,Ciutat Vella,el Raval,4,1008,454,City of Barcelona,Male
2004,Ciutat Vella,el Raval,4,1008,49,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,4,1008,49,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,4,1008,208,Rest of Spain,Female
2004,Ciutat Vella,el Raval,4,1008,225,Rest of Spain,Male
2004,Ciutat Vella,el Raval,4,1008,21,Rest of European Union,Female
2004,Ciutat Vella,el Raval,4,1008,35,Rest of European Union,Male
2004,Ciutat Vella,el Raval,4,1008,519,Rest of World,Female
2004,Ciutat Vella,el Raval,4,1008,1152,Rest of World,Male
2004,Ciutat Vella,el Raval,4,1008,..,Not available,Male
2004,Ciutat Vella,el Raval,4,1009,377,City of Barcelona,Female
2004,Ciutat Vella,el Raval,4,1009,374,City of Barcelona,Male
2004,Ciutat Vella,el Raval,4,1009,55,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,4,1009,46,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,4,1009,194,Rest of Spain,Female
2004,Ciutat Vella,el Raval,4,1009,172,Rest of Spain,Male
2004,Ciutat Vella,el Raval,4,1009,19,Rest of European Union,Female
2004,Ciutat Vella,el Raval,4,1009,30,Rest of European Union,Male
2004,Ciutat Vella,el Raval,4,1009,273,Rest of World,Female
2004,Ciutat Vella,el Raval,4,1009,480,Rest of World,Male
2004,Ciutat Vella,el Raval,4,1009,..,Not available,Female
2004,Ciutat Vella,el Raval,4,1010,384,City of Barcelona,Female
2004,Ciutat Vella,el Raval,4,1010,406,City of Barcelona,Male
2004,Ciutat Vella,el Raval,4,1010,53,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,4,1010,55,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,4,1010,172,Rest of Spain,Female
2004,Ciutat Vella,el Raval,4,1010,130,Rest of Spain,Male
2004,Ciutat Vella,el Raval,4,1010,27,Rest of European Union,Female
2004,Ciutat Vella,el Raval,4,1010,24,Rest of European Union,Male
2004,Ciutat Vella,el Raval,4,1010,340,Rest of World,Female
2004,Ciutat Vella,el Raval,4,1010,742,Rest of World,Male
2004,Ciutat Vella,el Raval,5,1011,474,City of Barcelona,Female
2004,Ciutat Vella,el Raval,5,1011,451,City of Barcelona,Male
2004,Ciutat Vella,el Raval,5,1011,76,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,5,1011,64,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,5,1011,232,Rest of Spain,Female
2004,Ciutat Vella,el Raval,5,1011,215,Rest of Spain,Male
2004,Ciutat Vella,el Raval,5,1011,26,Rest of European Union,Female
2004,Ciutat Vella,el Raval,5,1011,35,Rest of European Union,Male
2004,Ciutat Vella,el Raval,5,1011,605,Rest of World,Female
2004,Ciutat Vella,el Raval,5,1011,1105,Rest of World,Male
2004,Ciutat Vella,el Raval,5,1012,362,City of Barcelona,Female
2004,Ciutat Vella,el Raval,5,1012,324,City of Barcelona,Male
2004,Ciutat Vella,el Raval,5,1012,55,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,5,1012,52,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,5,1012,175,Rest of Spain,Female
2004,Ciutat Vella,el Raval,5,1012,131,Rest of Spain,Male
2004,Ciutat Vella,el Raval,5,1012,18,Rest of European Union,Female
2004,Ciutat Vella,el Raval,5,1012,24,Rest of European Union,Male
2004,Ciutat Vella,el Raval,5,1012,234,Rest of World,Female
2004,Ciutat Vella,el Raval,5,1012,373,Rest of World,Male
2004,Ciutat Vella,el Raval,5,1013,297,City of Barcelona,Female
2004,Ciutat Vella,el Raval,5,1013,272,City of Barcelona,Male
2004,Ciutat Vella,el Raval,5,1013,51,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,5,1013,49,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,5,1013,129,Rest of Spain,Female
2004,Ciutat Vella,el Raval,5,1013,86,Rest of Spain,Male
2004,Ciutat Vella,el Raval,5,1013,13,Rest of European Union,Female
2004,Ciutat Vella,el Raval,5,1013,7,Rest of European Union,Male
2004,Ciutat Vella,el Raval,5,1013,134,Rest of World,Female
2004,Ciutat Vella,el Raval,5,1013,153,Rest of World,Male
2004,Ciutat Vella,el Raval,6,1014,302,City of Barcelona,Female
2004,Ciutat Vella,el Raval,6,1014,292,City of Barcelona,Male
2004,Ciutat Vella,el Raval,6,1014,36,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,6,1014,38,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,6,1014,157,Rest of Spain,Female
2004,Ciutat Vella,el Raval,6,1014,116,Rest of Spain,Male
2004,Ciutat Vella,el Raval,6,1014,13,Rest of European Union,Female
2004,Ciutat Vella,el Raval,6,1014,23,Rest of European Union,Male
2004,Ciutat Vella,el Raval,6,1014,362,Rest of World,Female
2004,Ciutat Vella,el Raval,6,1014,429,Rest of World,Male
2004,Ciutat Vella,el Raval,6,1015,405,City of Barcelona,Female
2004,Ciutat Vella,el Raval,6,1015,356,City of Barcelona,Male
2004,Ciutat Vella,el Raval,6,1015,51,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,6,1015,50,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,6,1015,186,Rest of Spain,Female
2004,Ciutat Vella,el Raval,6,1015,154,Rest of Spain,Male
2004,Ciutat Vella,el Raval,6,1015,25,Rest of European Union,Female
2004,Ciutat Vella,el Raval,6,1015,26,Rest of European Union,Male
2004,Ciutat Vella,el Raval,6,1015,450,Rest of World,Female
2004,Ciutat Vella,el Raval,6,1015,526,Rest of World,Male
2004,Ciutat Vella,el Raval,6,1015,..,Not available,Male
2004,Ciutat Vella,el Raval,6,1016,331,City of Barcelona,Female
2004,Ciutat Vella,el Raval,6,1016,277,City of Barcelona,Male
2004,Ciutat Vella,el Raval,6,1016,43,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,6,1016,35,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,6,1016,168,Rest of Spain,Female
2004,Ciutat Vella,el Raval,6,1016,141,Rest of Spain,Male
2004,Ciutat Vella,el Raval,6,1016,23,Rest of European Union,Female
2004,Ciutat Vella,el Raval,6,1016,30,Rest of European Union,Male
2004,Ciutat Vella,el Raval,6,1016,616,Rest of World,Female
2004,Ciutat Vella,el Raval,6,1016,519,Rest of World,Male
2004,Ciutat Vella,el Raval,6,1016,..,Not available,Female
2004,Ciutat Vella,el Raval,6,1016,..,Not available,Male
2004,Ciutat Vella,el Raval,6,1017,349,City of Barcelona,Female
2004,Ciutat Vella,el Raval,6,1017,367,City of Barcelona,Male
2004,Ciutat Vella,el Raval,6,1017,56,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,6,1017,35,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,6,1017,211,Rest of Spain,Female
2004,Ciutat Vella,el Raval,6,1017,166,Rest of Spain,Male
2004,Ciutat Vella,el Raval,6,1017,45,Rest of European Union,Female
2004,Ciutat Vella,el Raval,6,1017,35,Rest of European Union,Male
2004,Ciutat Vella,el Raval,6,1017,557,Rest of World,Female
2004,Ciutat Vella,el Raval,6,1017,685,Rest of World,Male
2004,Ciutat Vella,el Raval,7,1018,270,City of Barcelona,Female
2004,Ciutat Vella,el Raval,7,1018,280,City of Barcelona,Male
2004,Ciutat Vella,el Raval,7,1018,34,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,7,1018,15,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,7,1018,132,Rest of Spain,Female
2004,Ciutat Vella,el Raval,7,1018,109,Rest of Spain,Male
2004,Ciutat Vella,el Raval,7,1018,20,Rest of European Union,Female
2004,Ciutat Vella,el Raval,7,1018,16,Rest of European Union,Male
2004,Ciutat Vella,el Raval,7,1018,219,Rest of World,Female
2004,Ciutat Vella,el Raval,7,1018,234,Rest of World,Male
2004,Ciutat Vella,el Raval,7,1019,484,City of Barcelona,Female
2004,Ciutat Vella,el Raval,7,1019,457,City of Barcelona,Male
2004,Ciutat Vella,el Raval,7,1019,82,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,7,1019,74,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,7,1019,300,Rest of Spain,Female
2004,Ciutat Vella,el Raval,7,1019,236,Rest of Spain,Male
2004,Ciutat Vella,el Raval,7,1019,50,Rest of European Union,Female
2004,Ciutat Vella,el Raval,7,1019,44,Rest of European Union,Male
2004,Ciutat Vella,el Raval,7,1019,479,Rest of World,Female
2004,Ciutat Vella,el Raval,7,1019,820,Rest of World,Male
2004,Ciutat Vella,el Raval,7,1020,502,City of Barcelona,Female
2004,Ciutat Vella,el Raval,7,1020,418,City of Barcelona,Male
2004,Ciutat Vella,el Raval,7,1020,142,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,7,1020,67,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,7,1020,261,Rest of Spain,Female
2004,Ciutat Vella,el Raval,7,1020,193,Rest of Spain,Male
2004,Ciutat Vella,el Raval,7,1020,62,Rest of European Union,Female
2004,Ciutat Vella,el Raval,7,1020,68,Rest of European Union,Male
2004,Ciutat Vella,el Raval,7,1020,225,Rest of World,Female
2004,Ciutat Vella,el Raval,7,1020,233,Rest of World,Male
2004,Ciutat Vella,el Raval,7,1020,..,Not available,Female
2004,Ciutat Vella,el Raval,8,1021,436,City of Barcelona,Female
2004,Ciutat Vella,el Raval,8,1021,355,City of Barcelona,Male
2004,Ciutat Vella,el Raval,8,1021,95,Rest of Catalonia,Female
2004,Ciutat Vella,el Raval,8,1021,88,Rest of Catalonia,Male
2004,Ciutat Vella,el Raval,8,1021,232,Rest of Spain,Female
2004,Ciutat Vella,el Raval,8,1021,184,Rest of Spain,Male
2004,Ciutat Vella,el Raval,8,1021,61,Rest of European Union,Female
2004,Ciutat Vella,el Raval,8,1021,66,Rest of European Union,Male
2004,Ciutat Vella,el Raval,8,1021,268,Rest of World,Female
2004,Ciutat Vella,el Raval,8,1021,283,Rest of World,Male
2004,Ciutat Vella,el Raval,8,1021,..,Not available,Female
2004,Ciutat Vella,el Raval,8,1021,..,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,328,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,261,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,74,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,56,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,115,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,88,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,28,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,41,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,90,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,96,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,9,1022,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,9,1022,..,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,605,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,692,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,135,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,167,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,399,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,515,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,125,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,181,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,2551,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,5802,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,9,1023,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,9,1023,..,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,299,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,290,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,82,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,50,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,131,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,107,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,40,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,39,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,117,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,136,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,10,1025,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,10,1025,5,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,359,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,10,1026,340,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,55,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,10,1026,50,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,184,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,10,1026,170,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,41,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,10,1026,53,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,153,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,10,1026,196,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,10,1026,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,327,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,307,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,10,1027,65,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,53,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,10,1027,180,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,177,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,10,1027,56,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,72,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,10,1027,152,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,10,1027,234,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,410,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,11,1028,397,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,81,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,11,1028,82,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,185,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,11,1028,206,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,64,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,11,1028,88,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,213,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,11,1028,372,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,11,1028,..,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,232,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,11,1029,218,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,68,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,11,1029,52,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,157,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,11,1029,179,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,65,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,11,1029,58,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,185,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,11,1029,256,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,11,1029,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,493,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,499,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,12,1030,73,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,94,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,12,1030,301,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,357,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,12,1030,69,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,85,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,12,1030,332,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,458,Rest of World,Male
2004,Ciutat Vella,el Barri Gòtic,12,1030,..,Not available,Female
2004,Ciutat Vella,el Barri Gòtic,12,1030,..,Not available,Male
2004,Ciutat Vella,el Barri Gòtic,12,1031,328,City of Barcelona,Female
2004,Ciutat Vella,el Barri Gòtic,12,1031,290,City of Barcelona,Male
2004,Ciutat Vella,el Barri Gòtic,12,1031,55,Rest of Catalonia,Female
2004,Ciutat Vella,el Barri Gòtic,12,1031,39,Rest of Catalonia,Male
2004,Ciutat Vella,el Barri Gòtic,12,1031,203,Rest of Spain,Female
2004,Ciutat Vella,el Barri Gòtic,12,1031,182,Rest of Spain,Male
2004,Ciutat Vella,el Barri Gòtic,12,1031,50,Rest of European Union,Female
2004,Ciutat Vella,el Barri Gòtic,12,1031,52,Rest of European Union,Male
2004,Ciutat Vella,el Barri Gòtic,12,1031,232,Rest of World,Female
2004,Ciutat Vella,el Barri Gòtic,12,1031,443,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,13,1032,569,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,13,1032,520,City of Barcelona,Male
2004,Ciutat Vella,la Barceloneta,13,1032,49,Rest of Catalonia,Female
2004,Ciutat Vella,la Barceloneta,13,1032,41,Rest of Catalonia,Male
2004,Ciutat Vella,la Barceloneta,13,1032,253,Rest of Spain,Female
2004,Ciutat Vella,la Barceloneta,13,1032,192,Rest of Spain,Male
2004,Ciutat Vella,la Barceloneta,13,1032,36,Rest of European Union,Female
2004,Ciutat Vella,la Barceloneta,13,1032,36,Rest of European Union,Male
2004,Ciutat Vella,la Barceloneta,13,1032,149,Rest of World,Female
2004,Ciutat Vella,la Barceloneta,13,1032,188,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,13,1032,..,Not available,Male
2004,Ciutat Vella,la Barceloneta,13,1033,300,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,13,1033,287,City of Barcelona,Male
2004,Ciutat Vella,la Barceloneta,13,1033,36,Rest of Catalonia,Female
2004,Ciutat Vella,la Barceloneta,13,1033,24,Rest of Catalonia,Male
2004,Ciutat Vella,la Barceloneta,13,1033,136,Rest of Spain,Female
2004,Ciutat Vella,la Barceloneta,13,1033,100,Rest of Spain,Male
2004,Ciutat Vella,la Barceloneta,13,1033,13,Rest of European Union,Female
2004,Ciutat Vella,la Barceloneta,13,1033,16,Rest of European Union,Male
2004,Ciutat Vella,la Barceloneta,13,1033,107,Rest of World,Female
2004,Ciutat Vella,la Barceloneta,13,1033,138,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,13,1034,280,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,13,1034,290,City of Barcelona,Male
2004,Ciutat Vella,la Barceloneta,13,1034,34,Rest of Catalonia,Female
2004,Ciutat Vella,la Barceloneta,13,1034,15,Rest of Catalonia,Male
2004,Ciutat Vella,la Barceloneta,13,1034,141,Rest of Spain,Female
2004,Ciutat Vella,la Barceloneta,13,1034,108,Rest of Spain,Male
2004,Ciutat Vella,la Barceloneta,13,1034,18,Rest of European Union,Female
2004,Ciutat Vella,la Barceloneta,13,1034,23,Rest of European Union,Male
2004,Ciutat Vella,la Barceloneta,13,1034,129,Rest of World,Female
2004,Ciutat Vella,la Barceloneta,13,1034,166,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,13,1034,..,Not available,Female
2004,Ciutat Vella,la Barceloneta,13,1034,..,Not available,Male
2004,Ciutat Vella,la Barceloneta,14,1035,319,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,14,1035,330,City of Barcelona,Male
2004,Ciutat Vella,la Barceloneta,14,1035,22,Rest of Catalonia,Female
2004,Ciutat Vella,la Barceloneta,14,1035,28,Rest of Catalonia,Male
2004,Ciutat Vella,la Barceloneta,14,1035,171,Rest of Spain,Female
2004,Ciutat Vella,la Barceloneta,14,1035,145,Rest of Spain,Male
2004,Ciutat Vella,la Barceloneta,14,1035,25,Rest of European Union,Female
2004,Ciutat Vella,la Barceloneta,14,1035,27,Rest of European Union,Male
2004,Ciutat Vella,la Barceloneta,14,1035,159,Rest of World,Female
2004,Ciutat Vella,la Barceloneta,14,1035,216,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,14,1035,..,Not available,Male
2004,Ciutat Vella,la Barceloneta,14,1036,352,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,14,1036,320,City of Barcelona,Male
2004,Ciutat Vella,la Barceloneta,14,1036,27,Rest of Catalonia,Female
2004,Ciutat Vella,la Barceloneta,14,1036,23,Rest of Catalonia,Male
2004,Ciutat Vella,la Barceloneta,14,1036,180,Rest of Spain,Female
2004,Ciutat Vella,la Barceloneta,14,1036,134,Rest of Spain,Male
2004,Ciutat Vella,la Barceloneta,14,1036,12,Rest of European Union,Female
2004,Ciutat Vella,la Barceloneta,14,1036,10,Rest of European Union,Male
2004,Ciutat Vella,la Barceloneta,14,1036,42,Rest of World,Female
2004,Ciutat Vella,la Barceloneta,14,1036,64,Rest of World,Male
2004,Ciutat Vella,la Barceloneta,15,1037,474,City of Barcelona,Female
2004,Ciutat Vella,la Barceloneta,15,1037,430,City of Barcelona,Male
