Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2024,Ciutat Vella,el Raval,1,1001,168,City of Barcelona,Female
2024,Ciutat Vella,el Raval,1,1001,168,City of Barcelona,Male
2024,Ciutat Vella,el Raval,1,1001,33,Rest of Catalonia,Female
2024,Ciutat Vella,el Raval,1,1001,29,Rest of Catalonia,Male
2024,Ciutat Vella,el Raval,1,1001,79,Rest of Spain,Female
2024,Ciutat Vella,el Raval,1,1001,97,Rest of Spain,Male
2024,Ciutat Vella,el Raval,1,1001,43,Rest of European Union,Female
2024,Ciutat Vella,el Raval,1,1001,55,Rest of European Union,Male
2024,Ciutat Vella,el Raval,1,1001,304,Rest of World,Female
2024,Ciutat Vella,el Raval,1,1001,332,Rest of World,Male
2024,Ciutat Vella,el Raval,1,1001,..,Not available,Female
2024,Ciutat Vella,el Raval,1,1002,129,City of Barcelona,Female
2024,Ciutat Vella,el Raval,1,1002,134,City of Barcelona,Male
2024,Ciutat Vella,el Raval,1,1002,27,Rest of Catalonia,Female
2024,Ciutat Vella,el Raval,1,1002,17,Rest of Catalonia,Male
2024,Ciutat Vella,el Raval,1,1002,58,Rest of Spain,Female
2024,Ciutat Vella,el Raval,1,1002,35,Rest of Spain,Male
2024,Ciutat Vella,el Raval,1,1002,74,Rest of European Union,Female
2024,Ciutat Vella,el Raval,1,1002,78,Rest of European Union,Male
2024,Ciutat Vella,el Raval,1,1002,336,Rest of World,Female
2024,Ciutat Vella,el Raval,1,1002,393,Rest of World,Male
2024,Ciutat Vella,el Raval,1,1002,..,Not available,Female
2024,Ciutat Vella,el Raval,2,1003,480,City of Barcelona,Female
2024,Ciutat Vella,el Raval,2,1003,487,City of Barcelona,Male
2024,Ciutat Vella,el Raval,2,1003,153,Rest of Catalonia,Female
2024,Ciutat Vella,el Raval,2,1003,148,Rest of Catalonia,Male
2024,Ciutat Vella,el Raval,2,1003,141,Rest of Spain,Female
2024,Ciutat Vella,el Raval,2,1003,169,Rest of Spain,Male
2024,Ciutat Vella,el Raval,2,1003,84,Rest of European Union,Female
2024,Ciutat Vella,el Raval,2,1003,84,Rest of European Union,Male
2024,Ciutat Vella,el Raval,2,1003,805,Rest of World,Female
2024,Ciutat Vella,el Raval,2,1003,949,Rest of World,Male
2024,Ciutat Vella,el Raval,2,1004,390,City of Barcelona,Female
2024,Ciutat Vella,el Raval,2,1004,381,City of Barcelona,Male
2024,Ciutat Vella,el Raval,2,1004,56,Rest of Catalonia,Female
2024,Ciutat Vella,el Raval,2,1004,68,Rest of Catalonia,Male
2024,Ciutat Vella,el Raval,2,1004,132,Rest of Spain,Female
2024,Ciutat Vella,el Raval,2,1004,151,Rest of Spain,Male
2024,Ciutat Vella,el Raval,2,1004,93,Rest of European Union,Female
2024,Ciutat Vella,el Raval,2,1004,146,Rest of European Union,Male
2024,Ciutat Vella,el Raval,2,1004,722,Rest of World,Female
2024,Ciutat Vella,el Raval,2,1004,855,Rest of World,Male
2024,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2024,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2024,Ciutat Vella,el Raval,3,1005,332,City of Barcelona,Female
2024,Ciutat Vella,el Raval,3,1005,298,City of Barcelona,Male
