Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2013,Ciutat Vella,el Raval,1,1001,180,City of Barcelona,Female
2013,Ciutat Vella,el Raval,1,1001,186,City of Barcelona,Male
2013,Ciutat Vella,el Raval,1,1001,32,Rest of Catalonia,Female
2013,Ciutat Vella,el Raval,1,1001,32,Rest of Catalonia,Male
2013,Ciutat Vella,el Raval,1,1001,113,Rest of Spain,Female
2013,Ciutat Vella,el Raval,1,1001,125,Rest of Spain,Male
2013,Ciutat Vella,el Raval,1,1001,56,Rest of European Union,Female
2013,Ciutat Vella,el Raval,1,1001,60,Rest of European Union,Male
2013,Ciutat Vella,el Raval,1,1001,199,Rest of World,Female
2013,Ciutat Vella,el Raval,1,1001,371,Rest of World,Male
2013,Ciutat Vella,el Raval,1,1002,197,City of Barcelona,Female
2013,Ciutat Vella,el Raval,1,1002,188,City of Barcelona,Male
2013,Ciutat Vella,el Raval,1,1002,38,Rest of Catalonia,Female
2013,Ciutat Vella,el Raval,1,1002,24,Rest of Catalonia,Male
2013,Ciutat Vella,el Raval,1,1002,106,Rest of Spain,Female
2013,Ciutat Vella,el Raval,1,1002,99,Rest of Spain,Male
2013,Ciutat Vella,el Raval,1,1002,70,Rest of European Union,Female
2013,Ciutat Vella,el Raval,1,1002,71,Rest of European Union,Male
2013,Ciutat Vella,el Raval,1,1002,297,Rest of World,Female
2013,Ciutat Vella,el Raval,1,1002,488,Rest of World,Male
2013,Ciutat Vella,el Raval,2,1003,528,City of Barcelona,Female
2013,Ciutat Vella,el Raval,2,1003,511,City of Barcelona,Male
2013,Ciutat Vella,el Raval,2,1003,98,Rest of Catalonia,Female
2013,Ciutat Vella,el Raval,2,1003,92,Rest of Catalonia,Male
2013,Ciutat Vella,el Raval,2,1003,241,Rest of Spain,Female
2013,Ciutat Vella,el Raval,2,1003,212,Rest of Spain,Male
2013,Ciutat Vella,el Raval,2,1003,79,Rest of European Union,Female
2013,Ciutat Vella,el Raval,2,1003,98,Rest of European Union,Male
2013,Ciutat Vella,el Raval,2,1003,587,Rest of World,Female
