Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2007,Ciutat Vella,el Raval,1,1001,196,City of Barcelona,Female
2007,Ciutat Vella,el Raval,1,1001,199,City of Barcelona,Male
2007,Ciutat Vella,el Raval,1,1001,35,Rest of Catalonia,Female
2007,Ciutat Vella,el Raval,1,1001,28,Rest of Catalonia,Male
2007,Ciutat Vella,el Raval,1,1001,132,Rest of Spain,Female
2007,Ciutat Vella,el Raval,1,1001,164,Rest of Spain,Male
2007,Ciutat Vella,el Raval,1,1001,34,Rest of European Union,Female
2007,Ciutat Vella,el Raval,1,1001,47,Rest of European Union,Male
2007,Ciutat Vella,el Raval,1,1001,188,Rest of World,Female
2007,Ciutat Vella,el Raval,1,1001,327,Rest of World,Male
2007,Ciutat Vella,el Raval,1,1001,..,Not available,Female
2007,Ciutat Vella,el Raval,1,1002,241,City of Barcelona,Female
2007,Ciutat Vella,el Raval,1,1002,216,City of Barcelona,Male
2007,Ciutat Vella,el Raval,1,1002,49,Rest of Catalonia,Female
2007,Ciutat Vella,el Raval,1,1002,23,Rest of Catalonia,Male
2007,Ciutat Vella,el Raval,1,1002,168,Rest of Spain,Female
2007,Ciutat Vella,el Raval,1,1002,132,Rest of Spain,Male
2007,Ciutat Vella,el Raval,1,1002,46,Rest of European Union,Female
2007,Ciutat Vella,el Raval,1,1002,69,Rest of European Union,Male
2007,Ciutat Vella,el Raval,1,1002,205,Rest of World,Female
2007,Ciutat Vella,el Raval,1,1002,374,Rest of World,Male
2007,Ciutat Vella,el Raval,2,1003,513,City of Barcelona,Female
2007,Ciutat Vella,el Raval,2,1003,494,City of Barcelona,Male
2007,Ciutat Vella,el Raval,2,1003,64,Rest of Catalonia,Female
2007,Ciutat Vella,el Raval,2,1003,43,Rest of Catalonia,Male
2007,Ciutat Vella,el Raval,2,1003,280,Rest of Spain,Female
2007,Ciutat Vella,el Raval,2,1003,258,Rest of Spain,Male
2007,Ciutat Vella,el Raval,2,1003,59,Rest of European Union,Female
2007,Ciutat Vella,el Raval,2,1003,65,Rest of European Union,Male
2007,Ciutat Vella,el Raval,2,1003,543,Rest of World,Female
2007,Ciutat Vella,el Raval,2,1003,791,Rest of World,Male
2007,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2007,Ciutat Vella,el Raval,2,1004,498,City of Barcelona,Female
2007,Ciutat Vella,el Raval,2,1004,479,City of Barcelona,Male
2007,Ciutat Vella,el Raval,2,1004,78,Rest of Catalonia,Female
2007,Ciutat Vella,el Raval,2,1004,70,Rest of Catalonia,Male
2007,Ciutat Vella,el Raval,2,1004,267,Rest of Spain,Female
2007,Ciutat Vella,el Raval,2,1004,254,Rest of Spain,Male
2007,Ciutat Vella,el Raval,2,1004,96,Rest of European Union,Female
2007,Ciutat Vella,el Raval,2,1004,83,Rest of European Union,Male
2007,Ciutat Vella,el Raval,2,1004,366,Rest of World,Female
2007,Ciutat Vella,el Raval,2,1004,697,Rest of World,Male
2007,Ciutat Vella,el Raval,3,1005,377,City of Barcelona,Female
2007,Ciutat Vella,el Raval,3,1005,348,City of Barcelona,Male
2007,Ciutat Vella,el Raval,3,1005,49,Rest of Catalonia,Female
2007,Ciutat Vella,el Raval,3,1005,54,Rest of Catalonia,Male
2007,Ciutat Vella,el Raval,3,1005,251,Rest of Spain,Female
2007,Ciutat Vella,el Raval,3,1005,256,Rest of Spain,Male
