Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2008,Ciutat Vella,el Raval,1,1001,185,City of Barcelona,Female
2008,Ciutat Vella,el Raval,1,1001,199,City of Barcelona,Male
2008,Ciutat Vella,el Raval,1,1001,34,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,1,1001,24,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,1,1001,132,Rest of Spain,Female
2008,Ciutat Vella,el Raval,1,1001,153,Rest of Spain,Male
2008,Ciutat Vella,el Raval,1,1001,51,Rest of European Union,Female
2008,Ciutat Vella,el Raval,1,1001,58,Rest of European Union,Male
2008,Ciutat Vella,el Raval,1,1001,196,Rest of World,Female
2008,Ciutat Vella,el Raval,1,1001,349,Rest of World,Male
2008,Ciutat Vella,el Raval,1,1001,..,Not available,Female
2008,Ciutat Vella,el Raval,1,1001,..,Not available,Male
2008,Ciutat Vella,el Raval,1,1002,245,City of Barcelona,Female
2008,Ciutat Vella,el Raval,1,1002,217,City of Barcelona,Male
2008,Ciutat Vella,el Raval,1,1002,47,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,1,1002,22,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,1,1002,158,Rest of Spain,Female
2008,Ciutat Vella,el Raval,1,1002,126,Rest of Spain,Male
2008,Ciutat Vella,el Raval,1,1002,53,Rest of European Union,Female
2008,Ciutat Vella,el Raval,1,1002,72,Rest of European Union,Male
2008,Ciutat Vella,el Raval,1,1002,220,Rest of World,Female
2008,Ciutat Vella,el Raval,1,1002,390,Rest of World,Male
2008,Ciutat Vella,el Raval,2,1003,519,City of Barcelona,Female
2008,Ciutat Vella,el Raval,2,1003,500,City of Barcelona,Male
2008,Ciutat Vella,el Raval,2,1003,61,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,2,1003,43,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,2,1003,275,Rest of Spain,Female
2008,Ciutat Vella,el Raval,2,1003,251,Rest of Spain,Male
2008,Ciutat Vella,el Raval,2,1003,70,Rest of European Union,Female
2008,Ciutat Vella,el Raval,2,1003,82,Rest of European Union,Male
2008,Ciutat Vella,el Raval,2,1003,591,Rest of World,Female
2008,Ciutat Vella,el Raval,2,1003,901,Rest of World,Male
2008,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2008,Ciutat Vella,el Raval,2,1004,494,City of Barcelona,Female
2008,Ciutat Vella,el Raval,2,1004,472,City of Barcelona,Male
2008,Ciutat Vella,el Raval,2,1004,69,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,2,1004,73,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,2,1004,259,Rest of Spain,Female
2008,Ciutat Vella,el Raval,2,1004,257,Rest of Spain,Male
2008,Ciutat Vella,el Raval,2,1004,109,Rest of European Union,Female
2008,Ciutat Vella,el Raval,2,1004,88,Rest of European Union,Male
2008,Ciutat Vella,el Raval,2,1004,395,Rest of World,Female
2008,Ciutat Vella,el Raval,2,1004,717,Rest of World,Male
2008,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2008,Ciutat Vella,el Raval,3,1005,377,City of Barcelona,Female
2008,Ciutat Vella,el Raval,3,1005,358,City of Barcelona,Male
2008,Ciutat Vella,el Raval,3,1005,50,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,3,1005,48,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,3,1005,240,Rest of Spain,Female
2008,Ciutat Vella,el Raval,3,1005,245,Rest of Spain,Male
2008,Ciutat Vella,el Raval,3,1005,112,Rest of European Union,Female
2008,Ciutat Vella,el Raval,3,1005,85,Rest of European Union,Male
2008,Ciutat Vella,el Raval,3,1005,230,Rest of World,Female
2008,Ciutat Vella,el Raval,3,1005,579,Rest of World,Male
2008,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2008,Ciutat Vella,el Raval,3,1005,..,Not available,Male
2008,Ciutat Vella,el Raval,3,1006,214,City of Barcelona,Female
2008,Ciutat Vella,el Raval,3,1006,251,City of Barcelona,Male
2008,Ciutat Vella,el Raval,3,1006,43,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,3,1006,54,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,3,1006,178,Rest of Spain,Female
2008,Ciutat Vella,el Raval,3,1006,156,Rest of Spain,Male
2008,Ciutat Vella,el Raval,3,1006,101,Rest of European Union,Female
2008,Ciutat Vella,el Raval,3,1006,117,Rest of European Union,Male
2008,Ciutat Vella,el Raval,3,1006,309,Rest of World,Female
2008,Ciutat Vella,el Raval,3,1006,667,Rest of World,Male
2008,Ciutat Vella,el Raval,3,1006,..,Not available,Female
2008,Ciutat Vella,el Raval,3,1006,..,Not available,Male
2008,Ciutat Vella,el Raval,3,1007,277,City of Barcelona,Female
2008,Ciutat Vella,el Raval,3,1007,276,City of Barcelona,Male
2008,Ciutat Vella,el Raval,3,1007,43,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,3,1007,43,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,3,1007,137,Rest of Spain,Female
2008,Ciutat Vella,el Raval,3,1007,162,Rest of Spain,Male
2008,Ciutat Vella,el Raval,3,1007,93,Rest of European Union,Female
2008,Ciutat Vella,el Raval,3,1007,50,Rest of European Union,Male
2008,Ciutat Vella,el Raval,3,1007,259,Rest of World,Female
2008,Ciutat Vella,el Raval,3,1007,678,Rest of World,Male
2008,Ciutat Vella,el Raval,4,1008,342,City of Barcelona,Female
2008,Ciutat Vella,el Raval,4,1008,400,City of Barcelona,Male
2008,Ciutat Vella,el Raval,4,1008,51,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,4,1008,56,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,4,1008,157,Rest of Spain,Female
2008,Ciutat Vella,el Raval,4,1008,207,Rest of Spain,Male
2008,Ciutat Vella,el Raval,4,1008,57,Rest of European Union,Female
2008,Ciutat Vella,el Raval,4,1008,88,Rest of European Union,Male
2008,Ciutat Vella,el Raval,4,1008,634,Rest of World,Female
2008,Ciutat Vella,el Raval,4,1008,1385,Rest of World,Male
2008,Ciutat Vella,el Raval,4,1008,..,Not available,Female
2008,Ciutat Vella,el Raval,4,1009,358,City of Barcelona,Female
2008,Ciutat Vella,el Raval,4,1009,327,City of Barcelona,Male
2008,Ciutat Vella,el Raval,4,1009,50,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,4,1009,50,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,4,1009,159,Rest of Spain,Female
2008,Ciutat Vella,el Raval,4,1009,148,Rest of Spain,Male
2008,Ciutat Vella,el Raval,4,1009,56,Rest of European Union,Female
2008,Ciutat Vella,el Raval,4,1009,63,Rest of European Union,Male
2008,Ciutat Vella,el Raval,4,1009,364,Rest of World,Female
2008,Ciutat Vella,el Raval,4,1009,599,Rest of World,Male
2008,Ciutat Vella,el Raval,4,1009,..,Not available,Male
2008,Ciutat Vella,el Raval,4,1010,321,City of Barcelona,Female
2008,Ciutat Vella,el Raval,4,1010,338,City of Barcelona,Male
2008,Ciutat Vella,el Raval,4,1010,45,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,4,1010,46,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,4,1010,147,Rest of Spain,Female
2008,Ciutat Vella,el Raval,4,1010,108,Rest of Spain,Male
2008,Ciutat Vella,el Raval,4,1010,63,Rest of European Union,Female
2008,Ciutat Vella,el Raval,4,1010,59,Rest of European Union,Male
2008,Ciutat Vella,el Raval,4,1010,369,Rest of World,Female
2008,Ciutat Vella,el Raval,4,1010,817,Rest of World,Male
2008,Ciutat Vella,el Raval,5,1011,420,City of Barcelona,Female
2008,Ciutat Vella,el Raval,5,1011,416,City of Barcelona,Male
2008,Ciutat Vella,el Raval,5,1011,69,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,5,1011,62,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,5,1011,190,Rest of Spain,Female
2008,Ciutat Vella,el Raval,5,1011,180,Rest of Spain,Male
2008,Ciutat Vella,el Raval,5,1011,70,Rest of European Union,Female
2008,Ciutat Vella,el Raval,5,1011,98,Rest of European Union,Male
2008,Ciutat Vella,el Raval,5,1011,634,Rest of World,Female
2008,Ciutat Vella,el Raval,5,1011,1200,Rest of World,Male
2008,Ciutat Vella,el Raval,5,1012,335,City of Barcelona,Female
2008,Ciutat Vella,el Raval,5,1012,321,City of Barcelona,Male
2008,Ciutat Vella,el Raval,5,1012,48,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,5,1012,53,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,5,1012,137,Rest of Spain,Female
2008,Ciutat Vella,el Raval,5,1012,126,Rest of Spain,Male
2008,Ciutat Vella,el Raval,5,1012,54,Rest of European Union,Female
2008,Ciutat Vella,el Raval,5,1012,53,Rest of European Union,Male
2008,Ciutat Vella,el Raval,5,1012,317,Rest of World,Female
2008,Ciutat Vella,el Raval,5,1012,456,Rest of World,Male
2008,Ciutat Vella,el Raval,5,1012,..,Not available,Male
2008,Ciutat Vella,el Raval,5,1013,286,City of Barcelona,Female
2008,Ciutat Vella,el Raval,5,1013,266,City of Barcelona,Male
2008,Ciutat Vella,el Raval,5,1013,52,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,5,1013,39,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,5,1013,112,Rest of Spain,Female
2008,Ciutat Vella,el Raval,5,1013,84,Rest of Spain,Male
2008,Ciutat Vella,el Raval,5,1013,43,Rest of European Union,Female
2008,Ciutat Vella,el Raval,5,1013,21,Rest of European Union,Male
2008,Ciutat Vella,el Raval,5,1013,159,Rest of World,Female
2008,Ciutat Vella,el Raval,5,1013,218,Rest of World,Male
2008,Ciutat Vella,el Raval,6,1014,280,City of Barcelona,Female
2008,Ciutat Vella,el Raval,6,1014,275,City of Barcelona,Male
2008,Ciutat Vella,el Raval,6,1014,29,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,6,1014,40,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,6,1014,135,Rest of Spain,Female
2008,Ciutat Vella,el Raval,6,1014,99,Rest of Spain,Male
2008,Ciutat Vella,el Raval,6,1014,39,Rest of European Union,Female
2008,Ciutat Vella,el Raval,6,1014,44,Rest of European Union,Male
2008,Ciutat Vella,el Raval,6,1014,423,Rest of World,Female
2008,Ciutat Vella,el Raval,6,1014,467,Rest of World,Male
2008,Ciutat Vella,el Raval,6,1015,369,City of Barcelona,Female
2008,Ciutat Vella,el Raval,6,1015,336,City of Barcelona,Male
2008,Ciutat Vella,el Raval,6,1015,55,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,6,1015,39,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,6,1015,167,Rest of Spain,Female
2008,Ciutat Vella,el Raval,6,1015,137,Rest of Spain,Male
2008,Ciutat Vella,el Raval,6,1015,48,Rest of European Union,Female
2008,Ciutat Vella,el Raval,6,1015,56,Rest of European Union,Male
2008,Ciutat Vella,el Raval,6,1015,496,Rest of World,Female
2008,Ciutat Vella,el Raval,6,1015,632,Rest of World,Male
2008,Ciutat Vella,el Raval,6,1015,..,Not available,Male
2008,Ciutat Vella,el Raval,6,1016,307,City of Barcelona,Female
2008,Ciutat Vella,el Raval,6,1016,258,City of Barcelona,Male
2008,Ciutat Vella,el Raval,6,1016,45,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,6,1016,44,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,6,1016,133,Rest of Spain,Female
2008,Ciutat Vella,el Raval,6,1016,116,Rest of Spain,Male
2008,Ciutat Vella,el Raval,6,1016,47,Rest of European Union,Female
2008,Ciutat Vella,el Raval,6,1016,55,Rest of European Union,Male
2008,Ciutat Vella,el Raval,6,1016,598,Rest of World,Female
2008,Ciutat Vella,el Raval,6,1016,598,Rest of World,Male
2008,Ciutat Vella,el Raval,6,1017,306,City of Barcelona,Female
2008,Ciutat Vella,el Raval,6,1017,314,City of Barcelona,Male
2008,Ciutat Vella,el Raval,6,1017,52,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,6,1017,29,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,6,1017,169,Rest of Spain,Female
2008,Ciutat Vella,el Raval,6,1017,145,Rest of Spain,Male
2008,Ciutat Vella,el Raval,6,1017,108,Rest of European Union,Female
2008,Ciutat Vella,el Raval,6,1017,79,Rest of European Union,Male
2008,Ciutat Vella,el Raval,6,1017,598,Rest of World,Female
2008,Ciutat Vella,el Raval,6,1017,808,Rest of World,Male
2008,Ciutat Vella,el Raval,7,1018,260,City of Barcelona,Female
2008,Ciutat Vella,el Raval,7,1018,238,City of Barcelona,Male
2008,Ciutat Vella,el Raval,7,1018,36,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,7,1018,22,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,7,1018,117,Rest of Spain,Female
2008,Ciutat Vella,el Raval,7,1018,113,Rest of Spain,Male
2008,Ciutat Vella,el Raval,7,1018,60,Rest of European Union,Female
2008,Ciutat Vella,el Raval,7,1018,45,Rest of European Union,Male
2008,Ciutat Vella,el Raval,7,1018,262,Rest of World,Female
2008,Ciutat Vella,el Raval,7,1018,309,Rest of World,Male
2008,Ciutat Vella,el Raval,7,1018,..,Not available,Female
2008,Ciutat Vella,el Raval,7,1019,420,City of Barcelona,Female
2008,Ciutat Vella,el Raval,7,1019,388,City of Barcelona,Male
2008,Ciutat Vella,el Raval,7,1019,79,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,7,1019,66,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,7,1019,241,Rest of Spain,Female
2008,Ciutat Vella,el Raval,7,1019,193,Rest of Spain,Male
2008,Ciutat Vella,el Raval,7,1019,137,Rest of European Union,Female
2008,Ciutat Vella,el Raval,7,1019,125,Rest of European Union,Male
2008,Ciutat Vella,el Raval,7,1019,461,Rest of World,Female
2008,Ciutat Vella,el Raval,7,1019,822,Rest of World,Male
2008,Ciutat Vella,el Raval,7,1019,..,Not available,Female
2008,Ciutat Vella,el Raval,7,1020,445,City of Barcelona,Female
2008,Ciutat Vella,el Raval,7,1020,373,City of Barcelona,Male
2008,Ciutat Vella,el Raval,7,1020,122,Rest of Catalonia,Female
2008,Ciutat Vella,el Raval,7,1020,75,Rest of Catalonia,Male
2008,Ciutat Vella,el Raval,7,1020,230,Rest of Spain,Female
2008,Ciutat Vella,el Raval,7,1020,162,Rest of Spain,Male
2008,Ciutat Vella,el Raval,7,1020,129,Rest of European Union,Female
