Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2015,Ciutat Vella,el Raval,1,1001,173,City of Barcelona,Female
2015,Ciutat Vella,el Raval,1,1001,184,City of Barcelona,Male
2015,Ciutat Vella,el Raval,1,1001,33,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,1,1001,31,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,1,1001,100,Rest of Spain,Female
2015,Ciutat Vella,el Raval,1,1001,129,Rest of Spain,Male
2015,Ciutat Vella,el Raval,1,1001,56,Rest of European Union,Female
2015,Ciutat Vella,el Raval,1,1001,66,Rest of European Union,Male
2015,Ciutat Vella,el Raval,1,1001,211,Rest of World,Female
2015,Ciutat Vella,el Raval,1,1001,338,Rest of World,Male
2015,Ciutat Vella,el Raval,1,1002,187,City of Barcelona,Female
2015,Ciutat Vella,el Raval,1,1002,194,City of Barcelona,Male
2015,Ciutat Vella,el Raval,1,1002,35,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,1,1002,26,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,1,1002,102,Rest of Spain,Female
2015,Ciutat Vella,el Raval,1,1002,85,Rest of Spain,Male
2015,Ciutat Vella,el Raval,1,1002,70,Rest of European Union,Female
2015,Ciutat Vella,el Raval,1,1002,71,Rest of European Union,Male
2015,Ciutat Vella,el Raval,1,1002,289,Rest of World,Female
2015,Ciutat Vella,el Raval,1,1002,469,Rest of World,Male
2015,Ciutat Vella,el Raval,2,1003,514,City of Barcelona,Female
2015,Ciutat Vella,el Raval,2,1003,521,City of Barcelona,Male
2015,Ciutat Vella,el Raval,2,1003,108,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,2,1003,106,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,2,1003,216,Rest of Spain,Female
2015,Ciutat Vella,el Raval,2,1003,196,Rest of Spain,Male
2015,Ciutat Vella,el Raval,2,1003,98,Rest of European Union,Female
2015,Ciutat Vella,el Raval,2,1003,89,Rest of European Union,Male
2015,Ciutat Vella,el Raval,2,1003,603,Rest of World,Female
2015,Ciutat Vella,el Raval,2,1003,887,Rest of World,Male
2015,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2015,Ciutat Vella,el Raval,2,1003,..,Not available,Male
2015,Ciutat Vella,el Raval,2,1004,463,City of Barcelona,Female
2015,Ciutat Vella,el Raval,2,1004,426,City of Barcelona,Male
2015,Ciutat Vella,el Raval,2,1004,64,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,2,1004,65,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,2,1004,178,Rest of Spain,Female
2015,Ciutat Vella,el Raval,2,1004,216,Rest of Spain,Male
2015,Ciutat Vella,el Raval,2,1004,111,Rest of European Union,Female
2015,Ciutat Vella,el Raval,2,1004,130,Rest of European Union,Male
2015,Ciutat Vella,el Raval,2,1004,424,Rest of World,Female
2015,Ciutat Vella,el Raval,2,1004,706,Rest of World,Male
2015,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2015,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2015,Ciutat Vella,el Raval,3,1005,363,City of Barcelona,Female
2015,Ciutat Vella,el Raval,3,1005,356,City of Barcelona,Male
2015,Ciutat Vella,el Raval,3,1005,43,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,3,1005,54,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,3,1005,178,Rest of Spain,Female
2015,Ciutat Vella,el Raval,3,1005,174,Rest of Spain,Male
2015,Ciutat Vella,el Raval,3,1005,151,Rest of European Union,Female
2015,Ciutat Vella,el Raval,3,1005,123,Rest of European Union,Male
2015,Ciutat Vella,el Raval,3,1005,320,Rest of World,Female
2015,Ciutat Vella,el Raval,3,1005,696,Rest of World,Male
2015,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2015,Ciutat Vella,el Raval,3,1006,177,City of Barcelona,Female
2015,Ciutat Vella,el Raval,3,1006,185,City of Barcelona,Male
2015,Ciutat Vella,el Raval,3,1006,39,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,3,1006,38,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,3,1006,103,Rest of Spain,Female
2015,Ciutat Vella,el Raval,3,1006,96,Rest of Spain,Male
2015,Ciutat Vella,el Raval,3,1006,101,Rest of European Union,Female
2015,Ciutat Vella,el Raval,3,1006,104,Rest of European Union,Male
2015,Ciutat Vella,el Raval,3,1006,252,Rest of World,Female
2015,Ciutat Vella,el Raval,3,1006,464,Rest of World,Male
2015,Ciutat Vella,el Raval,3,1006,..,Not available,Female
2015,Ciutat Vella,el Raval,3,1007,283,City of Barcelona,Female
2015,Ciutat Vella,el Raval,3,1007,295,City of Barcelona,Male
2015,Ciutat Vella,el Raval,3,1007,38,Rest of Catalonia,Female
2015,Ciutat Vella,el Raval,3,1007,34,Rest of Catalonia,Male
2015,Ciutat Vella,el Raval,3,1007,90,Rest of Spain,Female
2015,Ciutat Vella,el Raval,3,1007,117,Rest of Spain,Male
2015,Ciutat Vella,el Raval,3,1007,80,Rest of European Union,Female
2015,Ciutat Vella,el Raval,3,1007,96,Rest of European Union,Male
2015,Ciutat Vella,el Raval,3,1007,292,Rest of World,Female
2015,Ciutat Vella,el Raval,3,1007,718,Rest of World,Male
2015,Ciutat Vella,el Raval,3,1007,..,Not available,Male
2015,Ciutat Vella,el Raval,4,1008,363,City of Barcelona,Female
