Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2001,Ciutat Vella,el Raval,1,1001,234,City of Barcelona,Female
2001,Ciutat Vella,el Raval,1,1001,258,City of Barcelona,Male
2001,Ciutat Vella,el Raval,1,1001,36,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,1,1001,19,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,1,1001,191,Rest of Spain,Female
2001,Ciutat Vella,el Raval,1,1001,223,Rest of Spain,Male
2001,Ciutat Vella,el Raval,1,1001,9,Rest of European Union,Female
2001,Ciutat Vella,el Raval,1,1001,13,Rest of European Union,Male
2001,Ciutat Vella,el Raval,1,1001,100,Rest of World,Female
2001,Ciutat Vella,el Raval,1,1001,91,Rest of World,Male
2001,Ciutat Vella,el Raval,1,1001,..,Not available,Female
2001,Ciutat Vella,el Raval,1,1002,258,City of Barcelona,Female
2001,Ciutat Vella,el Raval,1,1002,237,City of Barcelona,Male
2001,Ciutat Vella,el Raval,1,1002,43,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,1,1002,22,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,1,1002,205,Rest of Spain,Female
2001,Ciutat Vella,el Raval,1,1002,167,Rest of Spain,Male
2001,Ciutat Vella,el Raval,1,1002,9,Rest of European Union,Female
2001,Ciutat Vella,el Raval,1,1002,11,Rest of European Union,Male
2001,Ciutat Vella,el Raval,1,1002,142,Rest of World,Female
2001,Ciutat Vella,el Raval,1,1002,218,Rest of World,Male
2001,Ciutat Vella,el Raval,2,1003,534,City of Barcelona,Female
2001,Ciutat Vella,el Raval,2,1003,530,City of Barcelona,Male
2001,Ciutat Vella,el Raval,2,1003,54,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,2,1003,44,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,2,1003,374,Rest of Spain,Female
2001,Ciutat Vella,el Raval,2,1003,330,Rest of Spain,Male
2001,Ciutat Vella,el Raval,2,1003,16,Rest of European Union,Female
2001,Ciutat Vella,el Raval,2,1003,18,Rest of European Union,Male
2001,Ciutat Vella,el Raval,2,1003,214,Rest of World,Female
2001,Ciutat Vella,el Raval,2,1003,268,Rest of World,Male
2001,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2001,Ciutat Vella,el Raval,2,1004,518,City of Barcelona,Female
2001,Ciutat Vella,el Raval,2,1004,490,City of Barcelona,Male
2001,Ciutat Vella,el Raval,2,1004,71,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,2,1004,63,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,2,1004,281,Rest of Spain,Female
2001,Ciutat Vella,el Raval,2,1004,279,Rest of Spain,Male
2001,Ciutat Vella,el Raval,2,1004,17,Rest of European Union,Female
2001,Ciutat Vella,el Raval,2,1004,22,Rest of European Union,Male
2001,Ciutat Vella,el Raval,2,1004,267,Rest of World,Female
2001,Ciutat Vella,el Raval,2,1004,355,Rest of World,Male
2001,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2001,Ciutat Vella,el Raval,3,1005,438,City of Barcelona,Female
2001,Ciutat Vella,el Raval,3,1005,405,City of Barcelona,Male
2001,Ciutat Vella,el Raval,3,1005,61,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,3,1005,61,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,3,1005,349,Rest of Spain,Female
2001,Ciutat Vella,el Raval,3,1005,343,Rest of Spain,Male
2001,Ciutat Vella,el Raval,3,1005,21,Rest of European Union,Female
2001,Ciutat Vella,el Raval,3,1005,22,Rest of European Union,Male
2001,Ciutat Vella,el Raval,3,1005,121,Rest of World,Female
2001,Ciutat Vella,el Raval,3,1005,206,Rest of World,Male
2001,Ciutat Vella,el Raval,3,1006,294,City of Barcelona,Female
2001,Ciutat Vella,el Raval,3,1006,294,City of Barcelona,Male
2001,Ciutat Vella,el Raval,3,1006,57,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,3,1006,42,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,3,1006,247,Rest of Spain,Female
2001,Ciutat Vella,el Raval,3,1006,209,Rest of Spain,Male
2001,Ciutat Vella,el Raval,3,1006,13,Rest of European Union,Female
2001,Ciutat Vella,el Raval,3,1006,16,Rest of European Union,Male
2001,Ciutat Vella,el Raval,3,1006,159,Rest of World,Female
2001,Ciutat Vella,el Raval,3,1006,235,Rest of World,Male
2001,Ciutat Vella,el Raval,3,1007,366,City of Barcelona,Female
2001,Ciutat Vella,el Raval,3,1007,365,City of Barcelona,Male
2001,Ciutat Vella,el Raval,3,1007,44,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,3,1007,43,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,3,1007,249,Rest of Spain,Female
2001,Ciutat Vella,el Raval,3,1007,262,Rest of Spain,Male
2001,Ciutat Vella,el Raval,3,1007,17,Rest of European Union,Female
2001,Ciutat Vella,el Raval,3,1007,11,Rest of European Union,Male
2001,Ciutat Vella,el Raval,3,1007,150,Rest of World,Female
2001,Ciutat Vella,el Raval,3,1007,264,Rest of World,Male
2001,Ciutat Vella,el Raval,4,1008,472,City of Barcelona,Female
2001,Ciutat Vella,el Raval,4,1008,506,City of Barcelona,Male
2001,Ciutat Vella,el Raval,4,1008,57,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,4,1008,44,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,4,1008,249,Rest of Spain,Female
2001,Ciutat Vella,el Raval,4,1008,248,Rest of Spain,Male
2001,Ciutat Vella,el Raval,4,1008,12,Rest of European Union,Female
2001,Ciutat Vella,el Raval,4,1008,14,Rest of European Union,Male
2001,Ciutat Vella,el Raval,4,1008,268,Rest of World,Female
2001,Ciutat Vella,el Raval,4,1008,471,Rest of World,Male
2001,Ciutat Vella,el Raval,4,1009,404,City of Barcelona,Female
2001,Ciutat Vella,el Raval,4,1009,396,City of Barcelona,Male
2001,Ciutat Vella,el Raval,4,1009,45,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,4,1009,40,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,4,1009,214,Rest of Spain,Female
2001,Ciutat Vella,el Raval,4,1009,186,Rest of Spain,Male
2001,Ciutat Vella,el Raval,4,1009,9,Rest of European Union,Female
2001,Ciutat Vella,el Raval,4,1009,8,Rest of European Union,Male
2001,Ciutat Vella,el Raval,4,1009,148,Rest of World,Female
2001,Ciutat Vella,el Raval,4,1009,219,Rest of World,Male
2001,Ciutat Vella,el Raval,4,1010,399,City of Barcelona,Female
2001,Ciutat Vella,el Raval,4,1010,423,City of Barcelona,Male
2001,Ciutat Vella,el Raval,4,1010,57,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,4,1010,45,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,4,1010,209,Rest of Spain,Female
2001,Ciutat Vella,el Raval,4,1010,149,Rest of Spain,Male
2001,Ciutat Vella,el Raval,4,1010,12,Rest of European Union,Female
2001,Ciutat Vella,el Raval,4,1010,11,Rest of European Union,Male
2001,Ciutat Vella,el Raval,4,1010,159,Rest of World,Female
2001,Ciutat Vella,el Raval,4,1010,334,Rest of World,Male
2001,Ciutat Vella,el Raval,4,1010,..,Not available,Male
2001,Ciutat Vella,el Raval,5,1011,512,City of Barcelona,Female
2001,Ciutat Vella,el Raval,5,1011,473,City of Barcelona,Male
2001,Ciutat Vella,el Raval,5,1011,79,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,5,1011,81,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,5,1011,270,Rest of Spain,Female
2001,Ciutat Vella,el Raval,5,1011,240,Rest of Spain,Male
2001,Ciutat Vella,el Raval,5,1011,11,Rest of European Union,Female
2001,Ciutat Vella,el Raval,5,1011,16,Rest of European Union,Male
2001,Ciutat Vella,el Raval,5,1011,231,Rest of World,Female
2001,Ciutat Vella,el Raval,5,1011,366,Rest of World,Male
2001,Ciutat Vella,el Raval,5,1012,384,City of Barcelona,Female
2001,Ciutat Vella,el Raval,5,1012,339,City of Barcelona,Male
2001,Ciutat Vella,el Raval,5,1012,55,Rest of Catalonia,Female
2001,Ciutat Vella,el Raval,5,1012,64,Rest of Catalonia,Male
2001,Ciutat Vella,el Raval,5,1012,193,Rest of Spain,Female
2001,Ciutat Vella,el Raval,5,1012,155,Rest of Spain,Male
