Year_Reference,District,Neighborhood,AEB,Census_Section,Value,Birth_Place,Sex
2022,Ciutat Vella,el Raval,1,1001,169,City of Barcelona,Female
2022,Ciutat Vella,el Raval,1,1001,176,City of Barcelona,Male
2022,Ciutat Vella,el Raval,1,1001,35,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,1,1001,33,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,1,1001,86,Rest of Spain,Female
2022,Ciutat Vella,el Raval,1,1001,104,Rest of Spain,Male
2022,Ciutat Vella,el Raval,1,1001,46,Rest of European Union,Female
2022,Ciutat Vella,el Raval,1,1001,54,Rest of European Union,Male
2022,Ciutat Vella,el Raval,1,1001,264,Rest of World,Female
2022,Ciutat Vella,el Raval,1,1001,335,Rest of World,Male
2022,Ciutat Vella,el Raval,1,1002,145,City of Barcelona,Female
2022,Ciutat Vella,el Raval,1,1002,152,City of Barcelona,Male
2022,Ciutat Vella,el Raval,1,1002,33,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,1,1002,19,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,1,1002,65,Rest of Spain,Female
2022,Ciutat Vella,el Raval,1,1002,47,Rest of Spain,Male
2022,Ciutat Vella,el Raval,1,1002,70,Rest of European Union,Female
2022,Ciutat Vella,el Raval,1,1002,77,Rest of European Union,Male
2022,Ciutat Vella,el Raval,1,1002,369,Rest of World,Female
2022,Ciutat Vella,el Raval,1,1002,423,Rest of World,Male
2022,Ciutat Vella,el Raval,2,1003,492,City of Barcelona,Female
2022,Ciutat Vella,el Raval,2,1003,486,City of Barcelona,Male
2022,Ciutat Vella,el Raval,2,1003,143,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,2,1003,170,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,2,1003,152,Rest of Spain,Female
2022,Ciutat Vella,el Raval,2,1003,178,Rest of Spain,Male
2022,Ciutat Vella,el Raval,2,1003,80,Rest of European Union,Female
2022,Ciutat Vella,el Raval,2,1003,106,Rest of European Union,Male
2022,Ciutat Vella,el Raval,2,1003,717,Rest of World,Female
2022,Ciutat Vella,el Raval,2,1003,942,Rest of World,Male
2022,Ciutat Vella,el Raval,2,1003,..,Not available,Female
2022,Ciutat Vella,el Raval,2,1004,421,City of Barcelona,Female
2022,Ciutat Vella,el Raval,2,1004,417,City of Barcelona,Male
2022,Ciutat Vella,el Raval,2,1004,54,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,2,1004,78,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,2,1004,147,Rest of Spain,Female
2022,Ciutat Vella,el Raval,2,1004,158,Rest of Spain,Male
2022,Ciutat Vella,el Raval,2,1004,102,Rest of European Union,Female
2022,Ciutat Vella,el Raval,2,1004,143,Rest of European Union,Male
2022,Ciutat Vella,el Raval,2,1004,598,Rest of World,Female
2022,Ciutat Vella,el Raval,2,1004,822,Rest of World,Male
2022,Ciutat Vella,el Raval,2,1004,..,Not available,Female
2022,Ciutat Vella,el Raval,2,1004,..,Not available,Male
2022,Ciutat Vella,el Raval,3,1005,349,City of Barcelona,Female
2022,Ciutat Vella,el Raval,3,1005,322,City of Barcelona,Male
2022,Ciutat Vella,el Raval,3,1005,43,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,3,1005,51,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,3,1005,115,Rest of Spain,Female
2022,Ciutat Vella,el Raval,3,1005,128,Rest of Spain,Male
2022,Ciutat Vella,el Raval,3,1005,122,Rest of European Union,Female
2022,Ciutat Vella,el Raval,3,1005,126,Rest of European Union,Male
2022,Ciutat Vella,el Raval,3,1005,449,Rest of World,Female
2022,Ciutat Vella,el Raval,3,1005,630,Rest of World,Male
2022,Ciutat Vella,el Raval,3,1005,..,Not available,Female
2022,Ciutat Vella,el Raval,3,1005,..,Not available,Male
2022,Ciutat Vella,el Raval,3,1006,166,City of Barcelona,Female
2022,Ciutat Vella,el Raval,3,1006,190,City of Barcelona,Male
2022,Ciutat Vella,el Raval,3,1006,29,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,3,1006,36,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,3,1006,78,Rest of Spain,Female
2022,Ciutat Vella,el Raval,3,1006,69,Rest of Spain,Male
2022,Ciutat Vella,el Raval,3,1006,95,Rest of European Union,Female
2022,Ciutat Vella,el Raval,3,1006,89,Rest of European Union,Male
2022,Ciutat Vella,el Raval,3,1006,358,Rest of World,Female
2022,Ciutat Vella,el Raval,3,1006,498,Rest of World,Male
2022,Ciutat Vella,el Raval,3,1006,..,Not available,Female
2022,Ciutat Vella,el Raval,3,1006,..,Not available,Male
2022,Ciutat Vella,el Raval,3,1007,203,City of Barcelona,Female
2022,Ciutat Vella,el Raval,3,1007,273,City of Barcelona,Male
2022,Ciutat Vella,el Raval,3,1007,31,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,3,1007,34,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,3,1007,71,Rest of Spain,Female
2022,Ciutat Vella,el Raval,3,1007,75,Rest of Spain,Male
2022,Ciutat Vella,el Raval,3,1007,96,Rest of European Union,Female
2022,Ciutat Vella,el Raval,3,1007,83,Rest of European Union,Male
2022,Ciutat Vella,el Raval,3,1007,363,Rest of World,Female
2022,Ciutat Vella,el Raval,3,1007,670,Rest of World,Male
2022,Ciutat Vella,el Raval,4,1008,355,City of Barcelona,Female
2022,Ciutat Vella,el Raval,4,1008,394,City of Barcelona,Male
2022,Ciutat Vella,el Raval,4,1008,40,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,4,1008,50,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,4,1008,93,Rest of Spain,Female
2022,Ciutat Vella,el Raval,4,1008,128,Rest of Spain,Male
2022,Ciutat Vella,el Raval,4,1008,85,Rest of European Union,Female
2022,Ciutat Vella,el Raval,4,1008,119,Rest of European Union,Male
2022,Ciutat Vella,el Raval,4,1008,758,Rest of World,Female
2022,Ciutat Vella,el Raval,4,1008,1220,Rest of World,Male
2022,Ciutat Vella,el Raval,4,1008,..,Not available,Female
2022,Ciutat Vella,el Raval,4,1008,..,Not available,Male
2022,Ciutat Vella,el Raval,4,1009,289,City of Barcelona,Female
2022,Ciutat Vella,el Raval,4,1009,303,City of Barcelona,Male
2022,Ciutat Vella,el Raval,4,1009,41,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,4,1009,42,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,4,1009,117,Rest of Spain,Female
2022,Ciutat Vella,el Raval,4,1009,81,Rest of Spain,Male
2022,Ciutat Vella,el Raval,4,1009,67,Rest of European Union,Female
2022,Ciutat Vella,el Raval,4,1009,82,Rest of European Union,Male
2022,Ciutat Vella,el Raval,4,1009,480,Rest of World,Female
2022,Ciutat Vella,el Raval,4,1009,652,Rest of World,Male
2022,Ciutat Vella,el Raval,4,1010,258,City of Barcelona,Female
2022,Ciutat Vella,el Raval,4,1010,267,City of Barcelona,Male
2022,Ciutat Vella,el Raval,4,1010,31,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,4,1010,25,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,4,1010,76,Rest of Spain,Female
2022,Ciutat Vella,el Raval,4,1010,74,Rest of Spain,Male
2022,Ciutat Vella,el Raval,4,1010,69,Rest of European Union,Female
2022,Ciutat Vella,el Raval,4,1010,81,Rest of European Union,Male
2022,Ciutat Vella,el Raval,4,1010,622,Rest of World,Female
2022,Ciutat Vella,el Raval,4,1010,773,Rest of World,Male
2022,Ciutat Vella,el Raval,4,1010,..,Not available,Female
2022,Ciutat Vella,el Raval,4,1010,..,Not available,Male
2022,Ciutat Vella,el Raval,5,1011,340,City of Barcelona,Female
2022,Ciutat Vella,el Raval,5,1011,410,City of Barcelona,Male
2022,Ciutat Vella,el Raval,5,1011,45,Rest of Catalonia,Female
2022,Ciutat Vella,el Raval,5,1011,50,Rest of Catalonia,Male
2022,Ciutat Vella,el Raval,5,1011,83,Rest of Spain,Female
2022,Ciutat Vella,el Raval,5,1011,94,Rest of Spain,Male
2022,Ciutat Vella,el Raval,5,1011,110,Rest of European Union,Female
2022,Ciutat Vella,el Raval,5,1011,105,Rest of European Union,Male
2022,Ciutat Vella,el Raval,5,1011,803,Rest of World,Female
