Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,189,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,211,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,141,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,180,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,183,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,323,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,228,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,231,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,52,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,178,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,141,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,268,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,404,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,511,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,510,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,58,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,46,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,300,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,263,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,604,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,938,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,508,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,497,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,73,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,281,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,276,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,59,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,51,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,425,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,812,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,393,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,350,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,52,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,56,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,262,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,273,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,60,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,48,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,266,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,554,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,255,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,283,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,52,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,59,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,193,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,189,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,69,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,78,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,351,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,773,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,246,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,247,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,31,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,35,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,145,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,162,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,48,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,35,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,273,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,783,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,363,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,418,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,52,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,63,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,172,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,225,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,29,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,57,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,627,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,1436,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,353,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,347,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,56,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,47,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,169,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,147,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,40,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,47,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,328,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,624,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,351,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,379,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,51,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,53,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,158,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,126,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,36,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,32,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,367,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,853,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,439,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,449,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,73,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,64,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,200,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,191,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,48,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,53,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,636,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,1321,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,344,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,324,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,47,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,51,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,155,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,125,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,34,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,38,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,298,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,409,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,296,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,284,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,55,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,42,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,125,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,86,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,19,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,9,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,162,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,206,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,299,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,281,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,32,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,34,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,144,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,111,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,23,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,25,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,379,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,396,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,388,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,343,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,55,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,41,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,168,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,143,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,28,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,40,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,453,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,575,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,321,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,266,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,46,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,37,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,149,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,121,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,28,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,37,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,579,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,540,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,303,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,337,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,53,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,33,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,184,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,150,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,72,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,46,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,578,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1017,794,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,260,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,262,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,36,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,19,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,122,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,115,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,31,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,25,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,250,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,286,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,453,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,405,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,80,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,70,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,276,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,212,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,78,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,73,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,465,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,870,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,472,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,392,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,124,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,69,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,247,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,172,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,82,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,81,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,245,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,223,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,402,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,348,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,87,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,87,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,225,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,171,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,94,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,72,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,246,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,278,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,6,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,319,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,250,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,75,2,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,49,2,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,108,3,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,88,3,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,36,4,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,56,4,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,95,5,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,100,5,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,6,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,628,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,689,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,140,2,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,174,2,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,391,3,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,519,3,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,238,4,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,441,4,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,3577,5,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,6478,5,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,6,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,5,6,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,287,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,274,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,66,2,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,46,2,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,120,3,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,89,3,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,69,4,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,64,4,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,169,5,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,165,5,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,6,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,6,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,353,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,327,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,54,2,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,50,2,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,164,3,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,149,3,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,69,4,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,92,4,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,183,5,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,247,5,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,6,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,6,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,325,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,286,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,62,2,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,58,2,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,158,3,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,174,3,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,74,4,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,84,4,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,182,5,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,247,5,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,384,1,1
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,371,1,2
2006-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,71,2,1
