Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,176,1,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,180,1,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,2,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,2,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,91,3,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,3,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,55,4,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,71,4,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,226,5,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,313,5,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,161,1,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,168,1,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,2,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,2,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,78,3,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,3,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,85,4,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,88,4,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,333,5,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,445,5,2
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,488,1,1
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,490,1,2
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,166,2,1
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,173,2,2
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,181,3,1
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,177,3,2
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,108,4,1
2020-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,4,2
