Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,183,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,204,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,125,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,142,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,210,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1001,351,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,207,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,198,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,124,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,126,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,287,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,1,1002,437,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,502,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,484,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,77,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,63,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,254,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,227,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,73,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,79,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,575,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,901,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,466,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,446,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,63,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,70,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,224,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,262,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,66,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,81,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,454,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,703,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,6,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,398,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,361,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,45,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,210,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,206,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,117,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,76,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,315,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,695,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,192,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,213,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,46,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,45,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,143,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,134,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,99,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,96,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,335,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1006,572,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,259,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,286,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,36,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,48,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,117,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,138,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,72,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,89,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,280,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,3,1007,740,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,328,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,377,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,48,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,55,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,138,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,180,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,72,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,79,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,698,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1008,1295,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,320,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,322,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,56,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,49,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,153,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,152,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,63,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,49,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,388,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1009,568,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,315,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,338,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,37,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,125,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,88,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,51,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,62,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,475,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,4,1010,870,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,411,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,424,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,83,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,68,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,180,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,163,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,113,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,95,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,766,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1011,1296,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,306,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,298,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,43,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,52,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,132,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,114,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,67,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,47,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,364,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1012,498,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,278,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,237,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,46,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,37,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,112,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,79,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,40,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,30,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,176,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,5,1013,237,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,279,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,304,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,36,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,47,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,141,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,112,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,42,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,47,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,437,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1014,506,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,362,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,340,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,53,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,37,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,155,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,126,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,64,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,56,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,521,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1015,584,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,283,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,267,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,46,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,44,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,121,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,101,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,58,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,73,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,630,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,723,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,6,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,312,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,307,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,47,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,38,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,135,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,140,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,124,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,90,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,648,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,1017,834,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,242,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,218,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,36,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,21,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,109,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,96,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,62,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,64,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,276,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,360,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,6,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,366,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,362,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,63,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,64,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,212,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,7,1019,172,3,2
