Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,258,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,263,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,220,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,227,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,65,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,56,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,282,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,241,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,227,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,186,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,98,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,130,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,545,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,543,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,381,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,329,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,20,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,126,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,142,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,529,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,500,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,73,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,59,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,315,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,282,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,179,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,202,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,475,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,435,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,64,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,72,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,371,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,383,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,17,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,84,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,119,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,314,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,304,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,63,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,48,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,255,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,218,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,143,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,130,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,496,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,526,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,63,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,58,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,338,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,346,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,18,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,14,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,100,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,144,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,489,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,516,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,59,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,39,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,263,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,250,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,8,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,172,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,239,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,446,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,421,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,54,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,47,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,239,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,195,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,72,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,78,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,434,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,454,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,57,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,37,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,234,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,177,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,12,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,102,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,151,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,6,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,526,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,485,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,90,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,69,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,293,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,242,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,10,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,15,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,130,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1011,130,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,428,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,351,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,69,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,62,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,200,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,157,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,8,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,10,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,66,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1012,78,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,343,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,307,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,67,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,47,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,162,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,113,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,53,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,1013,53,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,351,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,306,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,41,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,33,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,199,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,138,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,5,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,11,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,155,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1014,119,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,449,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,391,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,63,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,51,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,240,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,175,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,12,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,10,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,126,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1015,108,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,370,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,327,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,48,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,43,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,211,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,173,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,9,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,16,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,236,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1016,154,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,408,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,389,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,61,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,36,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,264,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,212,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,19,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,10,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,220,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,1017,155,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,261,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,245,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,40,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,18,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,168,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,109,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,12,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,8,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,79,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,64,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,6,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,493,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,431,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,94,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,81,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,323,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,257,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,18,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,12,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,144,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1019,185,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,558,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,460,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,141,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,77,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,298,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,196,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,15,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,19,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,94,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,7,1020,84,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,462,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,381,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,95,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,88,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,265,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,248,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,13,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,24,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,91,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,1021,85,5,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,369,1,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,313,1,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,84,2,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,64,2,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,147,3,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,98,3,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,13,4,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,20,4,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,21,5,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,35,5,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,598,1,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,555,1,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,115,2,1
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,108,2,2
1999-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,334,3,1
