Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,249,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,259,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,219,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,210,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,4,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,4,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,272,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,235,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,245,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,209,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,4,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,4,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,88,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,544,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,526,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,54,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,407,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,339,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,4,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,20,4,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,80,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,108,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,534,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,512,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,65,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,309,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,291,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,4,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,4,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,115,5,1
