Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,196,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,223,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,163,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,207,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,140,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,242,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,249,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,220,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,40,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,178,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,140,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,251,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,458,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,547,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,515,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,54,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,320,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,287,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,477,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,780,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,518,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,497,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,74,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,291,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,301,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,42,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,399,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,636,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,401,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,386,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,51,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,55,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,294,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,303,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,43,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,41,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,267,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,518,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,282,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,284,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,57,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,193,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,199,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,40,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,48,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,333,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,556,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,6,2
