Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,188,1,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,196,1,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,2,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,2,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,134,3,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,151,3,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,4,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,4,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,185,5,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,295,5,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,232,1,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,205,1,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,2,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,2,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,151,3,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,125,3,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,4,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,4,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,241,5,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,398,5,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,522,1,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,497,1,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,58,2,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,48,2,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,266,3,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,244,3,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,79,4,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,86,4,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,581,5,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,884,5,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,488,1,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,458,1,2
