Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,180,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,199,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,133,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,209,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,399,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,202,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,185,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,116,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,110,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,317,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,465,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,523,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,484,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,88,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,79,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,253,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,222,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,72,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,103,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,602,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,937,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,461,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,455,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,64,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,211,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,239,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,87,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,90,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,457,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,731,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,409,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,350,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,43,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,206,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,213,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,136,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,82,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,341,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,802,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,195,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,199,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,41,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,42,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,129,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,129,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,115,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,97,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,324,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,597,5,2
