Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,196,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,199,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,2,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,132,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,164,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,4,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,4,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,188,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,327,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,241,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,216,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,2,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,168,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,132,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,46,4,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,4,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,205,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,374,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,513,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,494,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,64,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,2,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,280,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,258,3,2
