Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,207,1,1
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,202,1,2
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,31,2,1
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,34,2,2
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,128,3,1
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,115,3,2
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,138,4,1
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,155,4,2
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,238,5,1
2014-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,442,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,379,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,362,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,49,2,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,54,2,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,156,3,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,126,3,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,143,4,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,142,4,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,177,5,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,264,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,248,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,225,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,30,2,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,28,2,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,74,3,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,75,3,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,64,4,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,74,4,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,117,5,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,180,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,210,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,210,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,32,2,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,14,2,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,88,3,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,87,3,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,64,4,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,66,4,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,137,5,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,161,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,245,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,251,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,23,2,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,33,2,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,126,3,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,108,3,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,91,4,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,73,4,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,159,5,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,194,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,362,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,311,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,23,2,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,19,2,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,119,3,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,103,3,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,45,4,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,37,4,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,77,5,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,94,5,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,433,1,1
2014-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,396,1,2
2014-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,37,2,1
