Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,192,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,225,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,27,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,161,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,194,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,173,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,280,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,251,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,227,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,181,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,136,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,41,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,248,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,477,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,524,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,508,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,49,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,316,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,272,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,533,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,876,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,512,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,487,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,70,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,70,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,294,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,286,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,47,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,437,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,677,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,394,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,364,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,50,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,55,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,278,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,285,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,49,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,258,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,538,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,281,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,297,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,57,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,60,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,194,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,201,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,61,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,60,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,363,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,732,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,255,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,253,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,33,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,39,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,150,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,173,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,44,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,29,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,290,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,803,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,382,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,435,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,53,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,58,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,190,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,229,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,25,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,46,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,554,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,1300,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,369,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,356,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,54,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,46,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,181,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,154,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,29,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,39,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,302,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,574,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,372,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,393,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,49,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,54,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,169,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,128,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,24,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,374,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,4,1010,786,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,465,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,466,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,75,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,59,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,217,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,210,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,42,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,41,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,627,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1011,1177,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,360,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,324,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,49,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,54,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,160,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,129,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,25,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,27,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,268,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,411,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,293,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,279,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,51,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,43,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,131,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,86,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,18,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,9,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,130,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,5,1013,174,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,293,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,293,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,33,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,36,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,149,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,120,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,19,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,23,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,369,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1014,419,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,396,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,342,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,54,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,42,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,174,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,137,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,30,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,33,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,450,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,546,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,322,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,285,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,45,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,36,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,162,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,131,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,26,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,34,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,623,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,534,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1017,325,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1017,350,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,6,1017,53,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,6,1017,32,2,2
