Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
1997-01-01,1,Ciutat Vella,1,el Raval,..,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,..,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,441,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,487,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,..,4,2
1997-01-01,1,Ciutat Vella,1,el Raval,22,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,17,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,136,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,45,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,84,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,43,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,292,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,277,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,13,9,1
1997-01-01,1,Ciutat Vella,1,el Raval,23,9,2
1997-01-01,1,Ciutat Vella,1,el Raval,17,11,1
1997-01-01,1,Ciutat Vella,1,el Raval,18,11,2
1997-01-01,1,Ciutat Vella,1,el Raval,123,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,392,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,587,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,368,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,8,14,1
1997-01-01,1,Ciutat Vella,1,el Raval,15,14,2
1997-01-01,1,Ciutat Vella,1,el Raval,15,15,1
1997-01-01,1,Ciutat Vella,1,el Raval,15,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,24,16,1
1997-01-01,1,Ciutat Vella,1,el Raval,26,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,16173,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,14137,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,148,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,134,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,..,19,1
1997-01-01,1,Ciutat Vella,1,el Raval,..,19,2
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,2
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,104,3,1
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,146,3,2
