Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2013-01-01,1,Ciutat Vella,1,el Raval,14,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,13,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,21,2,2
2013-01-01,1,Ciutat Vella,1,el Raval,806,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,1098,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,9,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,48,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,131,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,342,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,291,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,233,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,246,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,2143,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,2093,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,107,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,123,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,9,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,10,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,181,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,141,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,1803,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,7432,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,3171,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,2332,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,114,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,182,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,569,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,327,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,380,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,317,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,11497,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,11267,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,626,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,650,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,15,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,15,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,23,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,23,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,1,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,142,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,333,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,80,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,87,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,174,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,133,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,881,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,931,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,101,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,101,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,79,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,165,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,927,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,197,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,134,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,194,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,171,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,271,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,246,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,4759,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,4909,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,434,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,453,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,19,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,19,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,23,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,23,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,190,3,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,351,3,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,12,5,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,25,5,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,89,6,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,76,6,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,91,7,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,74,7,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,747,8,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,720,8,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,41,9,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,58,9,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,35,11,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,29,11,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,121,12,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,578,12,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,26,13,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,17,13,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,38,14,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,48,14,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,241,15,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,145,15,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,233,16,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,194,16,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,5601,17,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,5162,17,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,249,18,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,269,18,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,6,19,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,9,19,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,23,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,1,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,1,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,2,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",324,3,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",635,3,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,4,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,5,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",176,5,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",277,6,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",209,6,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",205,7,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",167,7,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1277,8,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1242,8,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",144,9,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",127,9,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,10,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,10,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",206,11,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",188,11,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",149,12,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",512,12,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",251,13,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",193,13,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,14,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,14,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",225,15,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",159,15,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",424,16,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",347,16,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7200,17,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6661,17,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",617,18,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",610,18,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,19,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",29,19,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,23,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,23,2
2013-01-01,2,Eixample,5,el Fort Pienc,5,1,1
2013-01-01,2,Eixample,5,el Fort Pienc,5,1,2
2013-01-01,2,Eixample,5,el Fort Pienc,..,2,1
2013-01-01,2,Eixample,5,el Fort Pienc,9,2,2
2013-01-01,2,Eixample,5,el Fort Pienc,97,3,1
2013-01-01,2,Eixample,5,el Fort Pienc,150,3,2
2013-01-01,2,Eixample,5,el Fort Pienc,6,4,1
2013-01-01,2,Eixample,5,el Fort Pienc,13,5,1
2013-01-01,2,Eixample,5,el Fort Pienc,56,5,2
2013-01-01,2,Eixample,5,el Fort Pienc,185,6,1
2013-01-01,2,Eixample,5,el Fort Pienc,141,6,2
2013-01-01,2,Eixample,5,el Fort Pienc,227,7,1
2013-01-01,2,Eixample,5,el Fort Pienc,128,7,2
2013-01-01,2,Eixample,5,el Fort Pienc,1668,8,1
2013-01-01,2,Eixample,5,el Fort Pienc,1364,8,2
2013-01-01,2,Eixample,5,el Fort Pienc,54,9,1
2013-01-01,2,Eixample,5,el Fort Pienc,49,9,2
2013-01-01,2,Eixample,5,el Fort Pienc,9,10,1
2013-01-01,2,Eixample,5,el Fort Pienc,..,10,2
2013-01-01,2,Eixample,5,el Fort Pienc,480,11,1
2013-01-01,2,Eixample,5,el Fort Pienc,448,11,2
2013-01-01,2,Eixample,5,el Fort Pienc,48,12,1
2013-01-01,2,Eixample,5,el Fort Pienc,246,12,2
2013-01-01,2,Eixample,5,el Fort Pienc,35,13,1
2013-01-01,2,Eixample,5,el Fort Pienc,17,13,2
2013-01-01,2,Eixample,5,el Fort Pienc,42,14,1
2013-01-01,2,Eixample,5,el Fort Pienc,45,14,2
2013-01-01,2,Eixample,5,el Fort Pienc,246,15,1
2013-01-01,2,Eixample,5,el Fort Pienc,183,15,2
2013-01-01,2,Eixample,5,el Fort Pienc,148,16,1
2013-01-01,2,Eixample,5,el Fort Pienc,137,16,2
2013-01-01,2,Eixample,5,el Fort Pienc,13221,17,1
2013-01-01,2,Eixample,5,el Fort Pienc,11474,17,2
2013-01-01,2,Eixample,5,el Fort Pienc,411,18,1
2013-01-01,2,Eixample,5,el Fort Pienc,371,18,2
2013-01-01,2,Eixample,5,el Fort Pienc,6,19,1
2013-01-01,2,Eixample,5,el Fort Pienc,10,19,2
2013-01-01,2,Eixample,5,el Fort Pienc,6,23,1
2013-01-01,2,Eixample,5,el Fort Pienc,9,23,2
2013-01-01,2,Eixample,6,la Sagrada Família,10,1,1
2013-01-01,2,Eixample,6,la Sagrada Família,9,1,2
2013-01-01,2,Eixample,6,la Sagrada Família,8,2,1
2013-01-01,2,Eixample,6,la Sagrada Família,11,2,2
2013-01-01,2,Eixample,6,la Sagrada Família,174,3,1
2013-01-01,2,Eixample,6,la Sagrada Família,222,3,2
2013-01-01,2,Eixample,6,la Sagrada Família,..,4,1
2013-01-01,2,Eixample,6,la Sagrada Família,5,4,2
2013-01-01,2,Eixample,6,la Sagrada Família,19,5,1
2013-01-01,2,Eixample,6,la Sagrada Família,58,5,2
2013-01-01,2,Eixample,6,la Sagrada Família,342,6,1
2013-01-01,2,Eixample,6,la Sagrada Família,238,6,2
2013-01-01,2,Eixample,6,la Sagrada Família,396,7,1
2013-01-01,2,Eixample,6,la Sagrada Família,252,7,2
2013-01-01,2,Eixample,6,la Sagrada Família,3297,8,1
2013-01-01,2,Eixample,6,la Sagrada Família,2596,8,2
2013-01-01,2,Eixample,6,la Sagrada Família,81,9,1
2013-01-01,2,Eixample,6,la Sagrada Família,64,9,2
2013-01-01,2,Eixample,6,la Sagrada Família,8,10,1
2013-01-01,2,Eixample,6,la Sagrada Família,..,10,2
2013-01-01,2,Eixample,6,la Sagrada Família,475,11,1
2013-01-01,2,Eixample,6,la Sagrada Família,433,11,2
2013-01-01,2,Eixample,6,la Sagrada Família,93,12,1
2013-01-01,2,Eixample,6,la Sagrada Família,277,12,2
2013-01-01,2,Eixample,6,la Sagrada Família,83,13,1
2013-01-01,2,Eixample,6,la Sagrada Família,46,13,2
2013-01-01,2,Eixample,6,la Sagrada Família,106,14,1
2013-01-01,2,Eixample,6,la Sagrada Família,127,14,2
2013-01-01,2,Eixample,6,la Sagrada Família,468,15,1
2013-01-01,2,Eixample,6,la Sagrada Família,249,15,2
2013-01-01,2,Eixample,6,la Sagrada Família,150,16,1
2013-01-01,2,Eixample,6,la Sagrada Família,166,16,2
2013-01-01,2,Eixample,6,la Sagrada Família,21845,17,1
2013-01-01,2,Eixample,6,la Sagrada Família,18641,17,2
2013-01-01,2,Eixample,6,la Sagrada Família,450,18,1
2013-01-01,2,Eixample,6,la Sagrada Família,384,18,2
2013-01-01,2,Eixample,6,la Sagrada Família,6,19,1
2013-01-01,2,Eixample,6,la Sagrada Família,10,19,2
2013-01-01,2,Eixample,6,la Sagrada Família,15,23,1
2013-01-01,2,Eixample,6,la Sagrada Família,..,23,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,16,1,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,21,1,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,12,2,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,12,2,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,128,3,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,125,3,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,5,4,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,..,4,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,13,5,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,5,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,189,6,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,133,6,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,353,7,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,231,7,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,2125,8,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,1592,8,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,182,9,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,171,9,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,6,10,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,6,10,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,342,11,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,285,11,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,51,12,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,114,12,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,81,13,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,43,13,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,83,14,1
