Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2000-01-01,1,Ciutat Vella,1,el Raval,5,1,1
2000-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2000-01-01,1,Ciutat Vella,1,el Raval,8,2,1
2000-01-01,1,Ciutat Vella,1,el Raval,15,2,2
2000-01-01,1,Ciutat Vella,1,el Raval,631,3,1
2000-01-01,1,Ciutat Vella,1,el Raval,780,3,2
2000-01-01,1,Ciutat Vella,1,el Raval,..,4,2
2000-01-01,1,Ciutat Vella,1,el Raval,29,5,1
2000-01-01,1,Ciutat Vella,1,el Raval,54,5,2
2000-01-01,1,Ciutat Vella,1,el Raval,339,6,1
2000-01-01,1,Ciutat Vella,1,el Raval,103,6,2
2000-01-01,1,Ciutat Vella,1,el Raval,94,7,1
2000-01-01,1,Ciutat Vella,1,el Raval,56,7,2
2000-01-01,1,Ciutat Vella,1,el Raval,423,8,1
2000-01-01,1,Ciutat Vella,1,el Raval,420,8,2
2000-01-01,1,Ciutat Vella,1,el Raval,23,9,1
2000-01-01,1,Ciutat Vella,1,el Raval,34,9,2
2000-01-01,1,Ciutat Vella,1,el Raval,32,11,1
2000-01-01,1,Ciutat Vella,1,el Raval,33,11,2
2000-01-01,1,Ciutat Vella,1,el Raval,230,12,1
2000-01-01,1,Ciutat Vella,1,el Raval,895,12,2
2000-01-01,1,Ciutat Vella,1,el Raval,977,13,1
2000-01-01,1,Ciutat Vella,1,el Raval,611,13,2
2000-01-01,1,Ciutat Vella,1,el Raval,19,14,1
2000-01-01,1,Ciutat Vella,1,el Raval,32,14,2
2000-01-01,1,Ciutat Vella,1,el Raval,32,15,1
2000-01-01,1,Ciutat Vella,1,el Raval,36,15,2
2000-01-01,1,Ciutat Vella,1,el Raval,35,16,1
2000-01-01,1,Ciutat Vella,1,el Raval,44,16,2
2000-01-01,1,Ciutat Vella,1,el Raval,15302,17,1
2000-01-01,1,Ciutat Vella,1,el Raval,13672,17,2
2000-01-01,1,Ciutat Vella,1,el Raval,169,18,1
2000-01-01,1,Ciutat Vella,1,el Raval,181,18,2
2000-01-01,1,Ciutat Vella,1,el Raval,..,19,1
2000-01-01,1,Ciutat Vella,1,el Raval,..,19,2
2000-01-01,1,Ciutat Vella,1,el Raval,5,23,1
2000-01-01,1,Ciutat Vella,1,el Raval,..,23,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,1
