Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2016-01-01,1,Ciutat Vella,1,el Raval,9,1,1
2016-01-01,1,Ciutat Vella,1,el Raval,13,1,2
2016-01-01,1,Ciutat Vella,1,el Raval,8,2,1
2016-01-01,1,Ciutat Vella,1,el Raval,26,2,2
2016-01-01,1,Ciutat Vella,1,el Raval,775,3,1
2016-01-01,1,Ciutat Vella,1,el Raval,1081,3,2
2016-01-01,1,Ciutat Vella,1,el Raval,5,4,1
2016-01-01,1,Ciutat Vella,1,el Raval,13,4,2
2016-01-01,1,Ciutat Vella,1,el Raval,55,5,1
2016-01-01,1,Ciutat Vella,1,el Raval,133,5,2
2016-01-01,1,Ciutat Vella,1,el Raval,312,6,1
2016-01-01,1,Ciutat Vella,1,el Raval,260,6,2
2016-01-01,1,Ciutat Vella,1,el Raval,285,7,1
2016-01-01,1,Ciutat Vella,1,el Raval,234,7,2
2016-01-01,1,Ciutat Vella,1,el Raval,1896,8,1
2016-01-01,1,Ciutat Vella,1,el Raval,1947,8,2
2016-01-01,1,Ciutat Vella,1,el Raval,114,9,1
2016-01-01,1,Ciutat Vella,1,el Raval,134,9,2
2016-01-01,1,Ciutat Vella,1,el Raval,12,10,1
2016-01-01,1,Ciutat Vella,1,el Raval,13,10,2
2016-01-01,1,Ciutat Vella,1,el Raval,193,11,1
2016-01-01,1,Ciutat Vella,1,el Raval,152,11,2
2016-01-01,1,Ciutat Vella,1,el Raval,1960,12,1
2016-01-01,1,Ciutat Vella,1,el Raval,6990,12,2
2016-01-01,1,Ciutat Vella,1,el Raval,3178,13,1
2016-01-01,1,Ciutat Vella,1,el Raval,2253,13,2
2016-01-01,1,Ciutat Vella,1,el Raval,171,14,1
2016-01-01,1,Ciutat Vella,1,el Raval,261,14,2
2016-01-01,1,Ciutat Vella,1,el Raval,518,15,1
2016-01-01,1,Ciutat Vella,1,el Raval,336,15,2
2016-01-01,1,Ciutat Vella,1,el Raval,402,16,1
2016-01-01,1,Ciutat Vella,1,el Raval,376,16,2
2016-01-01,1,Ciutat Vella,1,el Raval,10781,17,1
2016-01-01,1,Ciutat Vella,1,el Raval,10873,17,2
2016-01-01,1,Ciutat Vella,1,el Raval,681,18,1
2016-01-01,1,Ciutat Vella,1,el Raval,694,18,2
2016-01-01,1,Ciutat Vella,1,el Raval,21,19,1
2016-01-01,1,Ciutat Vella,1,el Raval,15,19,2
2016-01-01,1,Ciutat Vella,1,el Raval,11,23,1
2016-01-01,1,Ciutat Vella,1,el Raval,5,23,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,156,3,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,278,3,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,4,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,19,5,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,77,5,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,89,6,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,79,6,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,198,7,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,139,7,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,906,8,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,947,8,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,9,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,110,9,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,10,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,10,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,11,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,11,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,174,12,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,744,12,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,203,13,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,132,13,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,67,14,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,92,14,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,265,15,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,198,15,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,304,16,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,291,16,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,4420,17,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,4392,17,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,487,18,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,543,18,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,19,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,19,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,23,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,23,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,171,3,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,309,3,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,10,5,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,28,5,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,80,6,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,75,6,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,95,7,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,87,7,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,782,8,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,781,8,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,63,9,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,58,9,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,6,10,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,10,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,41,11,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,33,11,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,109,12,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,470,12,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,23,13,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,18,13,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,41,14,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,44,14,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,315,15,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,196,15,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,224,16,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,186,16,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,5241,17,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,4938,17,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,321,18,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,274,18,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,19,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,19,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,23,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,..,23,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,1,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,1,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,2,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,2,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",318,3,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",585,3,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,4,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,5,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",146,5,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",247,6,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",180,6,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",208,7,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,7,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1323,8,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1302,8,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,9,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",140,9,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,10,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,10,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",214,11,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",179,11,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",151,12,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",488,12,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",250,13,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",171,13,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,14,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,14,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",367,15,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",200,15,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",420,16,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",387,16,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6797,17,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6394,17,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",647,18,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",653,18,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,19,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",33,19,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,20,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,23,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,23,2
2016-01-01,2,Eixample,5,el Fort Pienc,6,1,1
2016-01-01,2,Eixample,5,el Fort Pienc,7,1,2
2016-01-01,2,Eixample,5,el Fort Pienc,8,2,1
2016-01-01,2,Eixample,5,el Fort Pienc,6,2,2
2016-01-01,2,Eixample,5,el Fort Pienc,104,3,1
2016-01-01,2,Eixample,5,el Fort Pienc,169,3,2
2016-01-01,2,Eixample,5,el Fort Pienc,..,4,1
2016-01-01,2,Eixample,5,el Fort Pienc,25,5,1
2016-01-01,2,Eixample,5,el Fort Pienc,69,5,2
2016-01-01,2,Eixample,5,el Fort Pienc,172,6,1
2016-01-01,2,Eixample,5,el Fort Pienc,131,6,2
2016-01-01,2,Eixample,5,el Fort Pienc,216,7,1
2016-01-01,2,Eixample,5,el Fort Pienc,154,7,2
2016-01-01,2,Eixample,5,el Fort Pienc,1694,8,1
2016-01-01,2,Eixample,5,el Fort Pienc,1407,8,2
2016-01-01,2,Eixample,5,el Fort Pienc,56,9,1
2016-01-01,2,Eixample,5,el Fort Pienc,70,9,2
2016-01-01,2,Eixample,5,el Fort Pienc,11,10,1
2016-01-01,2,Eixample,5,el Fort Pienc,6,10,2
2016-01-01,2,Eixample,5,el Fort Pienc,541,11,1
2016-01-01,2,Eixample,5,el Fort Pienc,484,11,2
2016-01-01,2,Eixample,5,el Fort Pienc,65,12,1
2016-01-01,2,Eixample,5,el Fort Pienc,189,12,2
2016-01-01,2,Eixample,5,el Fort Pienc,34,13,1
2016-01-01,2,Eixample,5,el Fort Pienc,16,13,2
2016-01-01,2,Eixample,5,el Fort Pienc,57,14,1
2016-01-01,2,Eixample,5,el Fort Pienc,54,14,2
2016-01-01,2,Eixample,5,el Fort Pienc,309,15,1
2016-01-01,2,Eixample,5,el Fort Pienc,202,15,2
2016-01-01,2,Eixample,5,el Fort Pienc,160,16,1
2016-01-01,2,Eixample,5,el Fort Pienc,144,16,2
2016-01-01,2,Eixample,5,el Fort Pienc,12860,17,1
2016-01-01,2,Eixample,5,el Fort Pienc,11429,17,2
2016-01-01,2,Eixample,5,el Fort Pienc,427,18,1
2016-01-01,2,Eixample,5,el Fort Pienc,380,18,2
2016-01-01,2,Eixample,5,el Fort Pienc,..,19,1
2016-01-01,2,Eixample,5,el Fort Pienc,6,19,2
2016-01-01,2,Eixample,5,el Fort Pienc,9,23,1
2016-01-01,2,Eixample,5,el Fort Pienc,10,23,2
2016-01-01,2,Eixample,6,la Sagrada Família,9,1,1
2016-01-01,2,Eixample,6,la Sagrada Família,10,1,2
2016-01-01,2,Eixample,6,la Sagrada Família,13,2,1
2016-01-01,2,Eixample,6,la Sagrada Família,14,2,2
2016-01-01,2,Eixample,6,la Sagrada Família,186,3,1
2016-01-01,2,Eixample,6,la Sagrada Família,253,3,2
2016-01-01,2,Eixample,6,la Sagrada Família,..,4,1
2016-01-01,2,Eixample,6,la Sagrada Família,..,4,2
2016-01-01,2,Eixample,6,la Sagrada Família,30,5,1
2016-01-01,2,Eixample,6,la Sagrada Família,52,5,2
2016-01-01,2,Eixample,6,la Sagrada Família,305,6,1
2016-01-01,2,Eixample,6,la Sagrada Família,240,6,2
2016-01-01,2,Eixample,6,la Sagrada Família,433,7,1
2016-01-01,2,Eixample,6,la Sagrada Família,229,7,2
2016-01-01,2,Eixample,6,la Sagrada Família,3334,8,1
2016-01-01,2,Eixample,6,la Sagrada Família,2563,8,2
2016-01-01,2,Eixample,6,la Sagrada Família,85,9,1
2016-01-01,2,Eixample,6,la Sagrada Família,62,9,2
2016-01-01,2,Eixample,6,la Sagrada Família,6,10,1
2016-01-01,2,Eixample,6,la Sagrada Família,..,10,2
2016-01-01,2,Eixample,6,la Sagrada Família,581,11,1
2016-01-01,2,Eixample,6,la Sagrada Família,448,11,2
2016-01-01,2,Eixample,6,la Sagrada Família,130,12,1
2016-01-01,2,Eixample,6,la Sagrada Família,326,12,2
2016-01-01,2,Eixample,6,la Sagrada Família,99,13,1
2016-01-01,2,Eixample,6,la Sagrada Família,59,13,2
2016-01-01,2,Eixample,6,la Sagrada Família,137,14,1
2016-01-01,2,Eixample,6,la Sagrada Família,164,14,2
2016-01-01,2,Eixample,6,la Sagrada Família,519,15,1
2016-01-01,2,Eixample,6,la Sagrada Família,265,15,2
2016-01-01,2,Eixample,6,la Sagrada Família,174,16,1
2016-01-01,2,Eixample,6,la Sagrada Família,183,16,2
2016-01-01,2,Eixample,6,la Sagrada Família,21343,17,1
2016-01-01,2,Eixample,6,la Sagrada Família,18172,17,2
2016-01-01,2,Eixample,6,la Sagrada Família,466,18,1
2016-01-01,2,Eixample,6,la Sagrada Família,427,18,2
2016-01-01,2,Eixample,6,la Sagrada Família,8,19,1
2016-01-01,2,Eixample,6,la Sagrada Família,8,19,2
2016-01-01,2,Eixample,6,la Sagrada Família,7,23,1
2016-01-01,2,Eixample,6,la Sagrada Família,5,23,2
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,15,1,1
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,17,1,2
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,12,2,1
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,13,2,2
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,125,3,1
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,140,3,2
