Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2012-01-01,1,Ciutat Vella,1,el Raval,16,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,13,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,7,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,17,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,796,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1145,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,..,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,8,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,33,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,123,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,364,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,317,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,282,7,1
2012-01-01,1,Ciutat Vella,1,el Raval,245,7,2
2012-01-01,1,Ciutat Vella,1,el Raval,2228,8,1
2012-01-01,1,Ciutat Vella,1,el Raval,2168,8,2
2012-01-01,1,Ciutat Vella,1,el Raval,110,9,1
2012-01-01,1,Ciutat Vella,1,el Raval,106,9,2
2012-01-01,1,Ciutat Vella,1,el Raval,5,10,1
2012-01-01,1,Ciutat Vella,1,el Raval,..,10,2
2012-01-01,1,Ciutat Vella,1,el Raval,175,11,1
2012-01-01,1,Ciutat Vella,1,el Raval,170,11,2
2012-01-01,1,Ciutat Vella,1,el Raval,1765,12,1
2012-01-01,1,Ciutat Vella,1,el Raval,7329,12,2
2012-01-01,1,Ciutat Vella,1,el Raval,3164,13,1
2012-01-01,1,Ciutat Vella,1,el Raval,2349,13,2
2012-01-01,1,Ciutat Vella,1,el Raval,93,14,1
2012-01-01,1,Ciutat Vella,1,el Raval,162,14,2
2012-01-01,1,Ciutat Vella,1,el Raval,564,15,1
2012-01-01,1,Ciutat Vella,1,el Raval,348,15,2
2012-01-01,1,Ciutat Vella,1,el Raval,340,16,1
2012-01-01,1,Ciutat Vella,1,el Raval,260,16,2
2012-01-01,1,Ciutat Vella,1,el Raval,11697,17,1
2012-01-01,1,Ciutat Vella,1,el Raval,11322,17,2
2012-01-01,1,Ciutat Vella,1,el Raval,611,18,1
2012-01-01,1,Ciutat Vella,1,el Raval,610,18,2
2012-01-01,1,Ciutat Vella,1,el Raval,19,19,1
2012-01-01,1,Ciutat Vella,1,el Raval,16,19,2
2012-01-01,1,Ciutat Vella,1,el Raval,5,23,1
2012-01-01,1,Ciutat Vella,1,el Raval,..,23,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,1,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,2,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,131,3,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,364,3,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,5,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,100,5,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,88,6,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,6,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,172,7,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,132,7,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,926,8,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,964,8,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,95,9,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,104,9,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,10,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,11,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,11,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,178,12,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,1157,12,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,197,13,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,133,13,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,40,14,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,59,14,2
