Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2007-01-01,1,Ciutat Vella,1,el Raval,10,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,8,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,12,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,12,2,2
2007-01-01,1,Ciutat Vella,1,el Raval,767,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,1297,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,..,4,2
2007-01-01,1,Ciutat Vella,1,el Raval,41,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,118,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,415,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,307,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,180,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,186,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,2413,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,2295,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,68,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,92,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,..,10,1
2007-01-01,1,Ciutat Vella,1,el Raval,..,10,2
2007-01-01,1,Ciutat Vella,1,el Raval,175,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,170,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,846,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,5719,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,2277,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,1620,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,61,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,160,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,351,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,267,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,254,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,260,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,12630,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,11829,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,613,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,567,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,8,19,1
2007-01-01,1,Ciutat Vella,1,el Raval,11,19,2
2007-01-01,1,Ciutat Vella,1,el Raval,7,23,1
2007-01-01,1,Ciutat Vella,1,el Raval,7,23,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,2,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,34,2,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,185,3,1
