Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2017-01-01,1,Ciutat Vella,1,el Raval,12,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,15,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,10,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,24,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,792,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,1073,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,5,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,11,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,65,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,147,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,321,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,259,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,314,7,1
2017-01-01,1,Ciutat Vella,1,el Raval,266,7,2
2017-01-01,1,Ciutat Vella,1,el Raval,2063,8,1
2017-01-01,1,Ciutat Vella,1,el Raval,2067,8,2
2017-01-01,1,Ciutat Vella,1,el Raval,128,9,1
2017-01-01,1,Ciutat Vella,1,el Raval,155,9,2
2017-01-01,1,Ciutat Vella,1,el Raval,12,10,1
2017-01-01,1,Ciutat Vella,1,el Raval,15,10,2
2017-01-01,1,Ciutat Vella,1,el Raval,214,11,1
2017-01-01,1,Ciutat Vella,1,el Raval,174,11,2
2017-01-01,1,Ciutat Vella,1,el Raval,2206,12,1
2017-01-01,1,Ciutat Vella,1,el Raval,6900,12,2
2017-01-01,1,Ciutat Vella,1,el Raval,3237,13,1
2017-01-01,1,Ciutat Vella,1,el Raval,2312,13,2
2017-01-01,1,Ciutat Vella,1,el Raval,158,14,1
2017-01-01,1,Ciutat Vella,1,el Raval,254,14,2
2017-01-01,1,Ciutat Vella,1,el Raval,536,15,1
2017-01-01,1,Ciutat Vella,1,el Raval,352,15,2
2017-01-01,1,Ciutat Vella,1,el Raval,377,16,1
2017-01-01,1,Ciutat Vella,1,el Raval,379,16,2
2017-01-01,1,Ciutat Vella,1,el Raval,10696,17,1
2017-01-01,1,Ciutat Vella,1,el Raval,10810,17,2
2017-01-01,1,Ciutat Vella,1,el Raval,731,18,1
2017-01-01,1,Ciutat Vella,1,el Raval,744,18,2
2017-01-01,1,Ciutat Vella,1,el Raval,29,19,1
2017-01-01,1,Ciutat Vella,1,el Raval,23,19,2
2017-01-01,1,Ciutat Vella,1,el Raval,9,23,1
2017-01-01,1,Ciutat Vella,1,el Raval,6,23,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,2,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,188,3,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,305,3,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,4,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,4,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,30,5,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,101,5,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,79,6,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,68,6,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,213,7,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,152,7,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,999,8,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,1009,8,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,137,9,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,114,9,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,10,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,10,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,110,11,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,98,11,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,222,12,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,871,12,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,249,13,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,149,13,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,77,14,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,130,14,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,310,15,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,229,15,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,314,16,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,299,16,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,4281,17,1
